player_id,player_name,ppg,team_abbrev,year
grant-williams-1,Grant Williams,15.2,tennessee,2018
admiral-schofield-1,Admiral Schofield,13.9,tennessee,2018
lamonte-turner-1,Lamonte Turner,10.9,tennessee,2018
jordan-bowden-1,Jordan Bowden,9.1,tennessee,2018
jordan-bone-1,Jordan Bone,7.3,tennessee,2018
james-daniel-1,James Daniel,5.6,tennessee,2018
kyle-alexander-1,Kyle Alexander,5.6,tennessee,2018
chris-darrington-1,Chris Darrington,2.6,tennessee,2018
zach-kent-1,Zach Kent,2.0,tennessee,2018
derrick-walker-1,Derrick Walker,1.9,tennessee,2018
john-fulkerson-1,John Fulkerson,1.7,tennessee,2018
lucas-campbell-1,Lucas Campbell,1.5,tennessee,2018
jalen-johnson-1,Jalen Johnson,1.2,tennessee,2018
yves-pons-1,Yves Pons,0.7,tennessee,2018
brad-woodson-1,Brad Woodson,0.0,tennessee,2018
jacob-fleschman-1,Jacob Fleschman,0.0,tennessee,2018
