player_id,player_name,ppg,team_abbrev,year
ryan-betley-1,Ryan Betley,14.3,pennsylvania,2018
aj-brodeur-1,AJ Brodeur,13.1,pennsylvania,2018
darnell-foreman-1,Darnell Foreman,10.7,pennsylvania,2018
caleb-wood-2,Caleb Wood,10.2,pennsylvania,2018
antonio-woods-1,Antonio Woods,7.7,pennsylvania,2018
max-rothschild-1,Max Rothschild,7.5,pennsylvania,2018
devon-goodman-1,Devon Goodman,3.8,pennsylvania,2018
eddie-scott-2,Eddie Scott,3.7,pennsylvania,2018
jackson-donahue-1,Jackson Donahue,3.6,pennsylvania,2018
ray-jerome-1,Ray Jerome,2.5,pennsylvania,2018
jarrod-simmons-1,Jarrod Simmons,2.4,pennsylvania,2018
sam-jones-1,Sam Jones,2.0,pennsylvania,2018
jake-silpe-1,Jake Silpe,1.9,pennsylvania,2018
jakub-mijakowski-1,Kuba Mijakowski,1.6,pennsylvania,2018
matt-macdonald-1,Matt MacDonald,1.2,pennsylvania,2018
dan-dwyer-1,Dan Dwyer,0.5,pennsylvania,2018
collin-mcmanus-1,Collin McManus,0.4,pennsylvania,2018
zach-kaminsky-1,Zack Kaminsky,0.3,pennsylvania,2018
