player_id,player_name,ppg,team_abbrev,year
jonathan-stark-1,Jonathan Stark,21.4,murray-state,2018
terrell-millerjr-1,Terrell Miller Jr.,15.1,murray-state,2018
temetrius-morant-1,Ja Morant,12.7,murray-state,2018
leroy-buchanan-1,Leroy Buchanan,9.1,murray-state,2018
byron-hawkins-1,Byron Hawkins,7.2,murray-state,2018
jalen-dupree-1,Jalen Dupree,5.7,murray-state,2018
anthony-smith-915,Anthony Smith,3.6,murray-state,2018
brion-sanchious-1,Brion Sanchious,2.9,murray-state,2018
brion-whitley-1,Brion Whitley,1.5,murray-state,2018
jachai-taylor-1,Jachai Taylor,0.9,murray-state,2018
devin-gilmore-1,Devin Gilmore,0.8,murray-state,2018
zach-hopewell-1,Zach Hopewell,0.8,murray-state,2018
