player_id,player_name,ppg,team_abbrev,year
moritz-wagner-1,Moritz Wagner,14.6,michigan,2018
charles-matthews-1,Charles Matthews,13.0,michigan,2018
muhammad-ali-abdur-rahkman-1,Muhammad-Ali Abdur-Rahkman,12.9,michigan,2018
duncan-robinson-1,Duncan Robinson,9.2,michigan,2018
zavier-simpson-1,Zavier Simpson,7.3,michigan,2018
jordan-poole-1,Jordan Poole,6.1,michigan,2018
isaiah-livers-1,Isaiah Livers,3.4,michigan,2018
jon-teske-1,Jon Teske,3.4,michigan,2018
ibi-watson-1,Ibi Watson,2.2,michigan,2018
brent-hibbitts-1,Brent Hibbitts,1.8,michigan,2018
eli-brooks-1,Eli Brooks,1.8,michigan,2018
jaaron-simmons-1,Jaaron Simmons,1.5,michigan,2018
austin-davis-1,Austin Davis,1.2,michigan,2018
cj-baird-1,C.J. Baird,1.0,michigan,2018
naji-ozeir-1,Naji Ozeir,1.0,michigan,2018
luke-wilson-1,Luke Wilson,0.0,michigan,2018
rico-ozuna-harrison-1,Rico Ozuna-Harrison,0.0,michigan,2018
