rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,90,1,2025-11-03,Miami (FL),,Jacksonville,REG (Non-Conf),W 86-69,*,26,5,5,1.0,0,0,5,5,1.0,1.0,4,6,0.667,4,10,14,1,1,2,1,1,14,19.2,H,1,1,ernest-udeh-jr-1,Ernest Udeh Jr.,2026
2,91,2,2025-11-06,Miami (FL),,Bethune-Cookman,REG (Non-Conf),W 101-61,*,20,4,5,0.8,0,0,4,5,0.8,0.8,0,2,0.0,1,9,10,0,1,4,0,3,8,11.3,H,1,1,ernest-udeh-jr-1,Ernest Udeh Jr.,2026
3,92,3,2025-11-10,Miami (FL),,Stetson,REG (Non-Conf),W 102-61,*,21,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,0,3,3,0,1,0,0,2,4,4.5,H,1,1,ernest-udeh-jr-1,Ernest Udeh Jr.,2026
4,93,4,2025-11-16,Miami (FL),N,Florida,REG (Non-Conf),L 68-82,*,30,1,3,0.333,0,0,1,3,0.333,0.333,1,4,0.25,3,7,10,0,0,2,1,3,3,3.5,N,0,1,ernest-udeh-jr-1,Ernest Udeh Jr.,2026
5,94,7,2025-11-27,Miami (FL),N,Brigham Young,REG (Non-Conf),L 62-72,*,28,3,4,0.75,0,0,3,4,0.75,0.75,0,3,0.0,3,5,8,0,0,1,0,5,6,5.5,N,0,1,ernest-udeh-jr-1,Ernest Udeh Jr.,2026
6,95,8,2025-11-28,Miami (FL),N,Georgetown,REG (Non-Conf),W 78-65,*,26,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,2,9,11,0,1,0,1,3,2,3.9,N,1,1,ernest-udeh-jr-1,Ernest Udeh Jr.,2026
7,96,9,2025-12-02,Miami (FL),@,Ole Miss,REG (Non-Conf),W 75-66,*,18,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,4,5,1,1,0,1,1,2,3.9,A,1,1,ernest-udeh-jr-1,Ernest Udeh Jr.,2026
8,97,10,2025-12-06,Miami (FL),,Southern Mississippi,REG (Non-Conf),W 88-64,*,23,4,5,0.8,0,0,4,5,0.8,0.8,1,4,0.25,4,6,10,3,1,2,0,1,9,14.6,H,1,1,ernest-udeh-jr-1,Ernest Udeh Jr.,2026
9,98,11,2025-12-13,Miami (FL),,Louisiana–Monroe,REG (Non-Conf),W 104-79,*,25,6,8,0.75,0,0,6,8,0.75,0.75,2,7,0.286,5,10,15,0,0,1,0,3,14,14.8,H,1,1,ernest-udeh-jr-1,Ernest Udeh Jr.,2026
10,99,12,2025-12-16,Miami (FL),,Florida International,REG (Non-Conf),W 98-81,*,21,5,7,0.714,0,0,5,7,0.714,0.714,2,4,0.5,4,4,8,0,1,3,1,3,12,13.2,H,1,1,ernest-udeh-jr-1,Ernest Udeh Jr.,2026
11,100,13,2025-12-21,Miami (FL),,North Florida,REG (Non-Conf),W 105-67,*,28,0,4,0.0,0,0,0,4,0.0,0.0,1,2,0.5,4,10,14,0,2,1,1,2,1,4.5,H,1,1,ernest-udeh-jr-1,Ernest Udeh Jr.,2026
12,101,14,2025-12-30,Miami (FL),,Pittsburgh,REG (Conf),W 76-69,*,30,3,4,0.75,0,0,3,4,0.75,0.75,0,0,,3,8,11,0,3,0,3,2,6,8.1,H,1,1,ernest-udeh-jr-1,Ernest Udeh Jr.,2026
