rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,97,1,2025-11-03,Gonzaga,,Texas Southern,REG (Non-Conf),W 98-43,,18,3,4,0.75,0,0,3,4,0.75,0.75,2,2,1.0,1,3,4,3,4,0,1,3,8,11.9,H,1,1,jalen-warley-1,Jalen Warley,2026
2,98,2,2025-11-08,Gonzaga,,Oklahoma,REG (Non-Conf),W 83-68,,23,6,9,0.667,0,0,6,9,0.667,0.667,1,2,0.5,5,3,8,3,0,0,0,2,13,14.4,H,1,1,jalen-warley-1,Jalen Warley,2026
3,99,3,2025-11-11,Gonzaga,,Creighton,REG (Non-Conf),W 90-63,,22,3,6,0.5,0,0,3,6,0.5,0.5,3,4,0.75,4,5,9,3,3,0,2,2,9,12.2,H,1,1,jalen-warley-1,Jalen Warley,2026
4,100,4,2025-11-14,Gonzaga,@,Arizona State,REG (Non-Conf),W 77-65,,27,1,2,0.5,0,0,1,2,0.5,0.5,2,4,0.5,0,3,3,1,0,0,0,3,4,2.6,A,1,1,jalen-warley-1,Jalen Warley,2026
5,101,5,2025-11-17,Gonzaga,,Southern Utah,REG (Non-Conf),W 122-50,,16,2,3,0.667,0,0,2,3,0.667,0.667,3,4,0.75,1,4,5,1,1,0,1,1,7,7.5,H,1,1,jalen-warley-1,Jalen Warley,2026
6,102,6,2025-11-24,Gonzaga,N,Alabama,REG (Non-Conf),W 95-85,,20,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,1,2,3,0,1,0,1,2,2,1.5,N,1,1,jalen-warley-1,Jalen Warley,2026
7,103,7,2025-11-25,Gonzaga,N,Maryland,REG (Non-Conf),W 100-61,,20,2,2,1.0,0,0,2,2,1.0,1.0,1,2,0.5,0,3,3,1,1,1,1,3,5,5.1,N,1,1,jalen-warley-1,Jalen Warley,2026
8,104,8,2025-11-26,Gonzaga,N,Michigan,REG (Non-Conf),L 61-101,,16,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,1,1,2,0,0,1,1,5,4,0.7,N,0,1,jalen-warley-1,Jalen Warley,2026
9,105,9,2025-12-05,Gonzaga,N,Kentucky,REG (Non-Conf),W 94-59,,16,2,3,0.667,0,0,2,3,0.667,0.667,2,2,1.0,1,4,5,0,0,0,1,3,6,4.4,N,1,1,jalen-warley-1,Jalen Warley,2026
10,106,10,2025-12-07,Gonzaga,,North Florida,REG (Non-Conf),W 109-58,*,16,2,5,0.4,0,0,2,5,0.4,0.4,2,2,1.0,1,4,5,2,3,1,1,0,6,9.3,H,1,1,jalen-warley-1,Jalen Warley,2026
11,107,11,2025-12-13,Gonzaga,N,UCLA,REG (Non-Conf),W 82-72,,21,1,5,0.2,0,0,1,5,0.2,0.2,2,6,0.333,2,5,7,2,1,1,0,3,4,4.1,N,1,1,jalen-warley-1,Jalen Warley,2026
12,108,12,2025-12-17,Gonzaga,,Campbell,REG (Non-Conf),W 98-70,,23,2,7,0.286,0,0,2,7,0.286,0.286,2,4,0.5,1,6,7,3,5,1,2,3,6,8.2,H,1,1,jalen-warley-1,Jalen Warley,2026
