player_id,player_name,ppg,team_abbrev,year
boo-buie-1,Boo Buie,19.0,northwestern,2024
brooks-barnhizer-1,Brooks Barnhizer,14.6,northwestern,2024
ryan-langborg-1,Ryan Langborg,12.7,northwestern,2024
ty-berry-1,Ty Berry,11.6,northwestern,2024
nick-martinelli-1,Nick Martinelli,8.8,northwestern,2024
matthew-nicholson-1,Matthew Nicholson,5.3,northwestern,2024
luke-hunger-1,Luke Hunger,3.8,northwestern,2024
blake-smith-3,Blake Smith,2.4,northwestern,2024
blake-preston-1,Blake Preston,2.1,northwestern,2024
justin-mullins-1,Justin Mullins,0.4,northwestern,2024
gus-hurlburt-1,Gus Hurlburt,0.3,northwestern,2024
jordan-clayton-1,Jordan Clayton,0.3,northwestern,2024
