player_id,player_name,ppg,team_abbrev,year
zeke-mayo-1,Zeke Mayo,18.8,south-dakota-state,2024
william-kyle-iii-1,William Kyle III,13.1,south-dakota-state,2024
charlie-easley-1,Charlie Easley,12.0,south-dakota-state,2024
luke-appel-1,Luke Appel,11.7,south-dakota-state,2024
kalen-garry-1,Kalen Garry,7.3,south-dakota-state,2024
matthew-mims-1,Matthew Mims,7.1,south-dakota-state,2024
nate-barnhart-1,Nate Barnhart,3.7,south-dakota-state,2024
matthew-mors-1,Matthew Mors,3.5,south-dakota-state,2024
bubz-alvarez-1,Bubz Alvarez,1.9,south-dakota-state,2024
tanner-te-slaa-1,Tanner Te Slaa,1.6,south-dakota-state,2024
jack-hastreiter-1,Jack Hastreiter,1.0,south-dakota-state,2024
