player_id,player_name,ppg,team_abbrev,year
jalen-blackmon-1,Jalen Blackmon,21.3,stetson,2024
stephan-swenson-1,Stephan Swenson,13.9,stetson,2024
aubin-gateretse-1,Aubin Gateretse,11.6,stetson,2024
alec-oglesby-1,Alec Oglesby,10.7,stetson,2024
josh-smith-4,Josh Smith,8.4,stetson,2024
treyton-thompson-1,Treyton Thompson,4.5,stetson,2024
tristan-gross-1,Tristan Gross,4.0,stetson,2024
cyncier-harrison-1,Cyncier Harrison,3.7,stetson,2024
jackson-huxtable-1,Jackson Huxtable,3.0,stetson,2024
giancarlo-valdez-1,Giancarlo Valdez,2.1,stetson,2024
landen-babusiak-1,Landen Babusiak,2.0,stetson,2024
finley-sheridan-1,Finley Sheridan,1.9,stetson,2024
naeem-lewis-1,Naeem Lewis,1.6,stetson,2024
alex-doyle-1,Alex Doyle,1.3,stetson,2024
bruce-kanno-1,Bruce Kanno,1.3,stetson,2024
isaac-jones-4,Isaac Jones,1.1,stetson,2024
