player_id,player_name,ppg,team_abbrev,year
kezza-giffa-1,Kezza Giffa,14.6,high-point,2025
dmaurian-williams-1,D'maurian Williams,13.5,high-point,2025
kimani-hamilton-1,Kimani Hamilton,13.1,high-point,2025
bob-pettiford-1,Bobby Pettiford,8.8,high-point,2025
chase-johnston-1,Chase Johnston,6.9,high-point,2025
abdoulaye-thiam-1,Abdoulaye Thiam,6.0,high-point,2025
simon-hildebrandt-1,Simon Hildebrandt,5.5,high-point,2025
juslin-bodo-bodo-1,Juslin Bodo Bodo,5.3,high-point,2025
terry-anderson-2,Terry Anderson,4.5,high-point,2025
trae-benham-1,Trae Benham,4.2,high-point,2025
josh-ibukunoluwa-1,Josh Ibukunoluwa,3.1,high-point,2025
ivan-matlekovic-1,Ivan Matlekovic,2.6,high-point,2025
braden-hausen-1,Braden Hausen,2.6,high-point,2025
david-fonville-1,David Fonville,1.8,high-point,2025
titas-sargiunas-1,Titas Sargiunas,1.5,high-point,2025
liam-carney-1,Liam Carney,1.4,high-point,2025
andrew-sineway-1,Andrew Sineway,1.2,high-point,2025
birgir-irving-1,Birgir Irving,0.6,high-point,2025
