player_id,player_name,ppg,team_abbrev,year
taelon-peter-1,Taelon Peter,13.7,liberty,2025
kaden-metheny-1,Kaden Metheny,13.3,liberty,2025
zach-cleveland-1,Zach Cleveland,11.0,liberty,2025
isaiah-ihnen-1,Isaiah Ihnen,10.4,liberty,2025
colin-porter-1,Colin Porter,9.1,liberty,2025
jayvon-maughmer-1,Jayvon Maughmer,8.7,liberty,2025
owen-aquino-1,Owen Aquino,8.6,liberty,2025
brett-decker-jr-1,Brett Decker Jr.,4.3,liberty,2025
zander-yates-1,Zander Yates,3.3,liberty,2025
curtis-blair-iii-1,Curtis Blair III,2.5,liberty,2025
kai-yu-1,Kai Yu,1.5,liberty,2025
bryson-spell-1,Bryson Spell,1.3,liberty,2025
gabriel-mckay-1,Gabriel McKay,0.9,liberty,2025
will-gibson-1,Will Gibson,0.5,liberty,2025
jc-shirer-jr-1,JC Shirer Jr.,0.4,liberty,2025
