player_id,player_name,ppg,team_abbrev,year
kam-woods-1,Kam Woods,14.9,robert-morris,2025
alvaro-folgueiras-1,Alvaro Folgueiras,14.1,robert-morris,2025
amarion-dickerson-1,Amarion Dickerson,13.3,robert-morris,2025
josh-omojafo-1,Josh Omojafo,11.4,robert-morris,2025
dj-smith-1,D.J. Smith,9.1,robert-morris,2025
ryan-prather-jr-1,Ryan Prather Jr.,8.3,robert-morris,2025
ismael-plet-1,Ismael Plet,4.8,robert-morris,2025
antallah-sandlinel-1,Antallah Sandlin'El,4.4,robert-morris,2025
dilen-miller-1,Dilen Miller,2.5,robert-morris,2025
maurio-hanson-jr-1,Maurio Hanson Jr.,1.0,robert-morris,2025
tanner-ogrady-1,Tanner O'Grady,1.0,robert-morris,2025
chris-ford-5,Chris Ford,0.8,robert-morris,2025
