player_id,player_name,ppg,team_abbrev,year
maurice-creek-1,Maurice Creek,14.1,george-washington,2014
isaiah-armwood-1,Isaiah Armwood,12.7,george-washington,2014
kethan-savage-1,Kethan Savage,12.7,george-washington,2014
patricio-garino-1,Patricio Garino,12.1,george-washington,2014
kevin-larsen-1,Kevin Larsen,11.4,george-washington,2014
joe-mcdonald-2,Joe McDonald,8.3,george-washington,2014
nemanja-mikic-1,Nemanja Mikic,4.8,george-washington,2014
john-kopriva-1,John Kopriva,1.8,george-washington,2014
nick-griffin-1,Nick Griffin,1.8,george-washington,2014
miguel-cartagena-1,Miguel Cartagena,1.0,george-washington,2014
paris-maragkos-1,Paris Maragkos,0.9,george-washington,2014
skyler-white-1,Skyler White,0.9,george-washington,2014
