player_id,player_name,ppg,team_abbrev,year
gary-harris-1,Gary Harris,16.7,michigan-state,2014
adreian-payne-1,Adreian Payne,16.4,michigan-state,2014
branden-dawson-1,Branden Dawson,11.2,michigan-state,2014
keith-appling-1,Keith Appling,11.2,michigan-state,2014
denzel-valentine-1,Denzel Valentine,8.0,michigan-state,2014
travis-trice-1,Travis Trice,7.3,michigan-state,2014
kenny-kaminski-1,Kenny Kaminski,4.9,michigan-state,2014
matt-costello-1,Matt Costello,4.0,michigan-state,2014
alvin-ellis-1,Alvin Ellis III,1.9,michigan-state,2014
alex-gauna-1,Alex Gauna,1.6,michigan-state,2014
gavin-schilling-1,Gavin Schilling,1.4,michigan-state,2014
russell-byrd-1,Russell Byrd,1.1,michigan-state,2014
keenan-wetzel-1,Keenan Wetzel,0.8,michigan-state,2014
trevor-bohnhoff-1,Trevor Bohnhoff,0.5,michigan-state,2014
colby-wollenman-1,Colby Wollenman,0.4,michigan-state,2014
dan-chapman-1,Dan Chapman,0.4,michigan-state,2014
