player_id,player_name,ppg,team_abbrev,year
glenn-cosey-1,Glenn Cosey,18.7,eastern-kentucky,2014
corey-walden-2,Corey Walden,13.8,eastern-kentucky,2014
marcus-lewis-2,Marcus Lewis,9.8,eastern-kentucky,2014
tarius-johnson-1,Tarius Johnson,9.7,eastern-kentucky,2014
orlando-williams-1,Orlando Williams,9.5,eastern-kentucky,2014
eric-stutz-1,Eric Stutz,8.6,eastern-kentucky,2014
timmy-knipp-1,Timmy Knipp,3.5,eastern-kentucky,2014
isaac-mcglone-1,Isaac McGlone,2.7,eastern-kentucky,2014
jeff-johnson-4,Jeff Johnson,1.9,eastern-kentucky,2014
herb-harrison-1,Herb Harrison,1.0,eastern-kentucky,2014
deverin-muff-1,Deverin Muff,0.6,eastern-kentucky,2014
tommy-matthews-1,Tommy Matthews,0.5,eastern-kentucky,2014
ryan-parsons-1,Ryan Parsons,0.4,eastern-kentucky,2014
monte-burney-1,Monte Burney,0.0,eastern-kentucky,2014
robbie-stenzel-1,Robbie Stenzel,0.0,eastern-kentucky,2014
