player_id,player_name,ppg,team_abbrev,year
langston-hall-1,Langston Hall,14.6,mercer,2014
daniel-coursey-1,Daniel Coursey,10.1,mercer,2014
bud-thomas-1,Bud Thomas,8.9,mercer,2014
anthony-white-1,Anthony White Jr.,8.5,mercer,2014
ike-nwamu-1,Ike Nwamu,8.3,mercer,2014
jake-gollon-1,Jake Gollon,8.1,mercer,2014
darious-moten-1,Darious Moten,4.8,mercer,2014
monty-brown-1,Monty Brown,4.5,mercer,2014
phillip-leonard-1,Phillip Leonard,4.0,mercer,2014
jibri-bryan-1,Jibri Bryan,3.6,mercer,2014
tj-hallice-1,T.J. Hallice,2.8,mercer,2014
kevin-canevari-1,Kevin Canevari,1.5,mercer,2014
james-bento-1,James Bento,0.3,mercer,2014
john-mosser-1,John Mosser,0.3,mercer,2014
