player_id,player_name,ppg,team_abbrev,year
chaz-williams-1,Chaz Williams,15.6,massachusetts,2014
cady-lalanne-1,Cady Lalanne,11.3,massachusetts,2014
sampson-carter-1,Sampson Carter,10.4,massachusetts,2014
derrick-gordon-1,Derrick Gordon,9.4,massachusetts,2014
trey-davis-1,Trey Davis,9.2,massachusetts,2014
maxie-esho-1,Maxie Esho,8.9,massachusetts,2014
raphiael-putney-1,Raphiael Putney,8.8,massachusetts,2014
clyde-santee-1,Clyde Santee,1.7,massachusetts,2014
demetrius-dyson-1,Demetrius Dyson,1.0,massachusetts,2014
tyler-bergantino-1,Tyler Bergantino,0.9,massachusetts,2014
seth-berger-1,Seth Berger,0.4,massachusetts,2014
