rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2025-11-03,,Bellarmine,REG (Non-Conf),W,104,59,,38,70,0.543,9,29,0.31,29,41,0.707,0.607,19,21,0.905,8,29,37,13,16,6,6,11,23,57,0.404,8,28,0.286,15,29,.517,0.474,5,6,0.833,5,21,26,16,6,3,21,15,1,1,0,georgia,2026
2,2,2025-11-05,,Maryland Eastern Shore,REG (Non-Conf),W,94,29,,31,76,0.408,8,40,0.2,23,36,0.639,0.461,24,29,0.828,23,27,50,16,18,7,9,15,11,55,0.2,1,18,0.056,10,37,.270,0.209,6,13,0.462,17,18,35,5,7,3,29,18,1,1,0,georgia,2026
3,3,2025-11-09,,Morehead State,REG (Non-Conf),W,120,81,,42,75,0.56,17,37,0.459,25,38,0.658,0.673,19,26,0.731,14,27,41,29,14,11,9,19,30,74,0.405,8,25,0.32,22,49,.449,0.459,13,20,0.65,19,20,39,14,5,3,15,17,1,1,0,georgia,2026
4,4,2025-11-14,,Georgia Tech,REG (Non-Conf),W,92,87,,27,67,0.403,6,29,0.207,21,38,0.553,0.448,32,44,0.727,14,31,45,14,7,8,13,24,30,73,0.411,10,22,0.455,20,51,.392,0.479,17,28,0.607,15,25,40,18,7,8,14,28,1,1,0,georgia,2026
5,5,2025-11-17,,Florida A&M,REG (Non-Conf),W,87,57,,28,65,0.431,2,26,0.077,26,39,0.667,0.446,29,35,0.829,19,26,45,12,12,14,13,19,21,62,0.339,7,21,0.333,14,41,.341,0.395,8,14,0.571,12,16,28,10,8,2,22,23,1,1,0,georgia,2026
6,6,2025-11-21,N,Xavier,REG (Non-Conf),W,78,77,,29,64,0.453,7,28,0.25,22,36,0.611,0.508,13,18,0.722,8,32,40,11,4,9,11,15,27,70,0.386,11,32,0.344,16,38,.421,0.464,12,19,0.632,13,26,39,10,9,0,7,15,1,1,0,georgia,2026
7,7,2025-11-23,N,Clemson,REG (Non-Conf),L,94,97,OT,32,66,0.485,9,30,0.3,23,36,0.639,0.553,21,26,0.808,7,26,33,14,8,5,14,25,32,69,0.464,11,25,0.44,21,44,.477,0.543,22,29,0.759,13,29,42,12,8,0,10,23,0,1,0,georgia,2026
8,8,2025-11-29,,Tennessee Tech,REG (Non-Conf),W,123,81,,41,75,0.547,21,43,0.488,20,32,0.625,0.687,20,29,0.69,11,32,43,28,13,10,10,16,31,72,0.431,3,17,0.176,28,55,.509,0.451,16,21,0.762,8,21,29,13,5,1,14,20,1,1,0,georgia,2026
9,9,2025-12-02,@,Florida State,REG (Non-Conf),W,107,73,,40,70,0.571,11,30,0.367,29,40,0.725,0.65,16,21,0.762,13,31,44,20,8,9,14,15,28,71,0.394,8,30,0.267,20,41,.488,0.451,9,18,0.5,9,12,21,9,8,6,11,18,1,1,0,georgia,2026
10,10,2025-12-13,N,Cincinnati,REG (Non-Conf),W,84,65,,30,60,0.5,4,21,0.19,26,39,0.667,0.533,20,26,0.769,9,31,40,18,7,6,14,17,23,65,0.354,7,27,0.259,16,38,.421,0.408,12,21,0.571,12,21,33,17,8,3,14,21,1,1,0,georgia,2026
11,11,2025-12-18,,Western Carolina,REG (Non-Conf),W,112,82,,35,59,0.593,11,22,0.5,24,37,0.649,0.686,31,40,0.775,8,27,35,14,10,3,11,17,32,63,0.508,8,21,0.381,24,42,.571,0.571,10,17,0.588,6,20,26,11,8,3,16,30,1,1,0,georgia,2026
12,12,2025-12-22,,West Georgia,REG (Non-Conf),W,103,74,,36,78,0.462,9,29,0.31,27,49,0.551,0.519,22,33,0.667,19,31,50,17,13,6,9,16,25,70,0.357,9,21,0.429,16,49,.327,0.421,15,16,0.938,8,22,30,11,7,7,15,20,1,1,0,georgia,2026
13,13,2025-12-29,,LIU,REG (Non-Conf),W,89,74,,29,63,0.46,10,27,0.37,19,36,0.528,0.54,21,29,0.724,14,23,37,14,4,9,12,18,28,64,0.438,3,13,0.231,25,51,.490,0.461,15,24,0.625,11,22,33,15,6,4,14,22,1,1,0,georgia,2026
14,14,2026-01-03,,Auburn,REG (Conf),W,104,100,OT,34,65,0.523,11,29,0.379,23,36,0.639,0.608,25,35,0.714,9,19,28,11,4,9,11,24,34,75,0.453,8,30,0.267,26,45,.578,0.507,24,36,0.667,20,26,46,15,6,5,12,26,1,1,0,georgia,2026
15,15,2026-01-06,@,Florida,REG (Conf),L,77,92,,29,70,0.414,4,19,0.211,25,51,0.49,0.443,15,23,0.652,10,23,33,6,6,7,9,17,35,75,0.467,6,25,0.24,29,50,.580,0.507,16,23,0.696,20,33,53,18,8,10,11,17,0,1,0,georgia,2026
