rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2025-11-03,,College of Biblical Studies,REG (Non-Conf),W,95,48,,32,63,0.508,9,24,0.375,23,39,0.59,0.579,22,30,0.733,12,30,42,17,19,4,19,14,18,53,0.34,5,27,0.185,13,26,.500,0.387,7,13,0.538,3,20,23,6,8,4,24,20,1,1,0,prairie-view,2026
2,2,2025-11-05,,Dallas,REG (Non-Conf),W,94,53,,34,62,0.548,3,11,0.273,31,51,0.608,0.573,23,30,0.767,11,21,32,11,14,3,8,15,20,50,0.4,4,19,0.211,16,31,.516,0.44,9,13,0.692,7,16,23,6,4,1,19,17,1,1,0,prairie-view,2026
3,3,2025-11-08,@,Wichita State,REG (Non-Conf),L,62,105,,19,59,0.322,2,16,0.125,17,43,0.395,0.339,22,28,0.786,9,20,29,5,4,2,16,26,32,61,0.525,10,23,0.435,22,38,.579,0.607,31,41,0.756,11,29,40,15,6,4,9,20,0,1,0,prairie-view,2026
4,4,2025-11-12,@,Oklahoma State,REG (Non-Conf),L,67,94,,25,64,0.391,9,24,0.375,16,40,0.4,0.461,8,14,0.571,3,22,25,13,4,7,12,18,33,73,0.452,9,25,0.36,24,48,.500,0.514,19,27,0.704,15,32,47,17,10,7,14,14,0,1,0,prairie-view,2026
5,5,2025-11-17,@,Missouri,REG (Non-Conf),L,73,91,,25,66,0.379,9,23,0.391,16,43,0.372,0.447,14,16,0.875,4,18,22,12,10,2,9,19,32,62,0.516,10,23,0.435,22,39,.564,0.597,17,25,0.68,11,34,45,19,7,1,13,17,0,1,0,prairie-view,2026
6,6,2025-11-22,N,UT Martin,REG (Non-Conf),L,68,69,,20,56,0.357,4,16,0.25,16,40,0.4,0.393,24,31,0.774,8,23,31,6,8,4,11,22,22,47,0.468,4,18,0.222,18,29,.621,0.511,21,30,0.7,9,26,35,14,7,3,16,21,0,1,0,prairie-view,2026
7,7,2025-11-23,N,North Florida,REG (Non-Conf),W,85,82,,28,70,0.4,6,23,0.261,22,47,0.468,0.443,23,33,0.697,18,15,33,10,14,5,10,20,27,49,0.551,12,26,0.462,15,23,.652,0.673,16,22,0.727,8,24,32,16,3,3,20,28,1,1,0,prairie-view,2026
8,8,2025-11-30,@,North Texas,REG (Non-Conf),L,69,72,,24,54,0.444,3,12,0.25,21,42,0.5,0.472,18,22,0.818,3,18,21,7,9,4,11,21,24,50,0.48,6,16,0.375,18,34,.529,0.54,18,26,0.692,9,26,35,18,8,5,18,18,0,1,0,prairie-view,2026
9,9,2025-12-06,,Champion Christian,REG (Non-Conf),W,124,62,,49,78,0.628,7,22,0.318,42,56,0.75,0.673,19,24,0.792,12,36,48,25,17,2,13,14,23,75,0.307,13,47,0.277,10,28,.357,0.393,3,5,0.6,13,14,27,16,6,3,25,19,1,1,0,prairie-view,2026
10,10,2025-12-13,@,South Dakota,REG (Non-Conf),L,85,97,,34,66,0.515,4,13,0.308,30,53,0.566,0.545,13,18,0.722,10,19,29,10,8,6,14,28,29,61,0.475,5,18,0.278,24,43,.558,0.516,34,44,0.773,14,24,38,12,10,4,13,15,0,1,0,prairie-view,2026
