rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2025-11-03,N,Winthrop,REG (Non-Conf),L,74,81,,27,63,0.429,6,30,0.2,21,33,0.636,0.476,14,16,0.875,9,23,32,10,2,1,17,27,24,62,0.387,8,25,0.32,16,37,.432,0.452,25,31,0.806,12,20,32,12,11,4,10,18,0,1,0,queens-nc,2026
2,2,2025-11-05,,Lynchburg,REG (Non-Conf),W,87,76,,26,52,0.5,11,29,0.379,15,23,0.652,0.606,24,42,0.571,8,27,35,17,7,3,14,24,26,69,0.377,5,23,0.217,21,46,.457,0.413,19,26,0.731,12,25,37,9,9,2,16,29,1,1,0,queens-nc,2026
3,3,2025-11-08,@,Villanova,REG (Non-Conf),L,74,94,,27,47,0.574,8,17,0.471,19,30,0.633,0.66,12,16,0.75,3,15,18,16,1,2,16,22,36,71,0.507,4,19,0.211,32,52,.615,0.535,18,25,0.72,17,17,34,17,10,0,5,17,0,1,0,queens-nc,2026
4,4,2025-11-11,@,Duquesne,REG (Non-Conf),L,81,87,OT,26,70,0.371,9,32,0.281,17,38,0.447,0.436,20,27,0.741,13,30,43,12,12,4,15,23,33,66,0.5,4,23,0.174,29,43,.674,0.53,17,30,0.567,8,30,38,17,7,4,16,21,0,1,0,queens-nc,2026
5,5,2025-11-15,,Sacred Heart,REG (Non-Conf),W,81,64,,29,59,0.492,16,36,0.444,13,23,0.565,0.627,7,8,0.875,8,29,37,20,6,7,15,15,23,65,0.354,10,32,0.313,13,33,.394,0.431,8,11,0.727,10,18,28,9,8,1,12,11,1,1,0,queens-nc,2026
6,6,2025-11-20,,UNC Greensboro,REG (Non-Conf),W,101,94,,33,62,0.532,15,32,0.469,18,30,0.6,0.653,20,23,0.87,12,24,36,19,1,3,5,24,32,57,0.561,6,17,0.353,26,40,.650,0.614,24,36,0.667,6,17,23,8,4,1,4,18,1,1,0,queens-nc,2026
7,7,2025-11-23,@,Furman,REG (Non-Conf),L,79,90,,28,59,0.475,9,26,0.346,19,33,0.576,0.551,14,17,0.824,6,16,22,18,3,2,4,19,32,60,0.533,12,33,0.364,20,27,.741,0.633,14,21,0.667,10,23,33,20,2,4,4,15,0,1,0,queens-nc,2026
8,8,2025-11-28,@,Virginia,REG (Non-Conf),L,69,94,,24,63,0.381,9,29,0.31,15,34,0.441,0.452,12,18,0.667,16,17,33,12,6,0,11,21,32,60,0.533,15,33,0.455,17,27,.630,0.658,15,22,0.682,14,24,38,24,7,8,8,17,0,1,0,queens-nc,2026
9,9,2025-12-03,,Gardner-Webb,REG (Non-Conf),W,107,74,,41,67,0.612,15,29,0.517,26,38,0.684,0.724,10,17,0.588,8,29,37,23,5,4,9,13,25,71,0.352,8,24,0.333,17,47,.362,0.408,16,18,0.889,13,21,34,7,5,2,10,15,1,1,0,queens-nc,2026
10,10,2025-12-12,,South Carolina State,REG (Non-Conf),W,102,78,,33,66,0.5,14,39,0.359,19,27,0.704,0.606,22,29,0.759,15,20,35,24,9,9,6,18,29,68,0.426,8,18,0.444,21,50,.420,0.485,12,18,0.667,15,20,35,20,3,1,14,21,1,1,0,queens-nc,2026
11,11,2025-12-14,@,Wake Forest,REG (Non-Conf),L,73,111,,25,57,0.439,12,38,0.316,13,19,0.684,0.544,11,15,0.733,5,12,17,17,5,0,13,20,36,58,0.621,17,33,0.515,19,25,.760,0.767,22,24,0.917,7,25,32,23,10,2,8,16,0,1,0,queens-nc,2026
12,12,2025-12-16,@,Arkansas,REG (Non-Conf),L,80,108,,30,68,0.441,6,25,0.24,24,43,0.558,0.485,14,20,0.7,14,18,32,12,6,1,16,20,36,64,0.563,14,28,0.5,22,36,.611,0.672,22,27,0.815,10,22,32,26,13,2,13,15,0,1,0,queens-nc,2026
13,13,2025-12-29,@,Auburn,REG (Non-Conf),L,65,106,,21,56,0.375,2,15,0.133,19,41,0.463,0.393,21,27,0.778,6,16,22,9,3,3,14,20,35,63,0.556,15,28,0.536,20,35,.571,0.675,21,30,0.7,10,24,34,24,13,9,9,18,0,1,0,queens-nc,2026
14,14,2026-01-01,,Eastern Kentucky,REG (Conf),W,91,89,,31,61,0.508,5,24,0.208,26,37,0.703,0.549,24,31,0.774,7,26,33,16,1,3,6,18,30,61,0.492,14,33,0.424,16,28,.571,0.607,15,21,0.714,5,20,25,17,3,2,3,26,1,1,0,queens-nc,2026
15,15,2026-01-03,,Bellarmine,REG (Conf),W,98,76,,33,67,0.493,24,54,0.444,9,13,0.692,0.672,8,13,0.615,10,26,36,27,7,3,12,23,25,48,0.521,9,20,0.45,16,28,.571,0.615,17,25,0.68,3,21,24,11,1,0,14,17,1,1,0,queens-nc,2026
16,16,2026-01-08,@,Jacksonville,REG (Conf),W,77,51,,27,55,0.491,13,27,0.481,14,28,0.5,0.609,10,17,0.588,7,23,30,15,6,2,10,14,19,52,0.365,4,19,0.211,15,33,.455,0.404,9,20,0.45,11,21,32,5,8,5,11,15,1,1,0,queens-nc,2026
17,17,2026-01-10,@,North Florida,REG (Conf),W,89,82,,30,65,0.462,11,34,0.324,19,31,0.613,0.546,18,24,0.75,12,27,39,14,6,2,9,13,31,67,0.463,10,32,0.313,21,35,.600,0.537,10,12,0.833,6,20,26,19,5,2,9,18,1,1,0,queens-nc,2026
18,18,2026-01-15,@,Florida Gulf Coast,REG (Conf),W,85,74,,27,60,0.45,9,32,0.281,18,28,0.643,0.525,22,28,0.786,9,27,36,14,3,5,8,20,24,66,0.364,4,21,0.19,20,45,.444,0.394,22,22,1.0,9,25,34,11,5,3,7,22,1,1,0,queens-nc,2026
19,19,2026-01-17,@,Stetson,REG (Conf),W,87,81,,32,66,0.485,8,32,0.25,24,34,0.706,0.545,15,19,0.789,10,22,32,21,6,2,7,24,26,54,0.481,8,22,0.364,18,32,.563,0.556,21,34,0.618,10,20,30,16,5,1,11,17,1,1,0,queens-nc,2026
20,20,2026-01-21,,North Alabama,REG (Conf),W,87,62,,30,56,0.536,3,15,0.2,27,41,0.659,0.563,24,25,0.96,11,22,33,11,8,5,11,15,21,54,0.389,4,16,0.25,17,38,.447,0.426,16,22,0.727,9,13,22,6,6,8,15,19,1,1,0,queens-nc,2026
21,21,2026-01-24,@,West Georgia,REG (Conf),L,66,74,,24,60,0.4,8,20,0.4,16,40,0.4,0.467,10,17,0.588,11,22,33,10,6,3,12,19,26,57,0.456,8,20,0.4,18,37,.486,0.526,14,22,0.636,11,23,34,7,7,10,12,16,0,1,0,queens-nc,2026
