rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2025-11-03,,Quinnipiac,REG (Non-Conf),W,108,74,,39,69,0.565,8,19,0.421,31,50,0.62,0.623,22,34,0.647,13,27,40,25,12,3,14,18,27,67,0.403,7,18,0.389,20,49,.408,0.455,13,19,0.684,8,18,26,10,11,6,22,26,1,1,0,st-johns-ny,2026
2,2,2025-11-08,,Alabama,REG (Non-Conf),L,96,103,,31,63,0.492,6,17,0.353,25,46,0.543,0.54,28,40,0.7,7,31,38,18,4,4,12,17,39,81,0.481,11,35,0.314,28,46,.609,0.549,14,22,0.636,13,27,40,13,9,5,7,27,0,1,0,st-johns-ny,2026
3,3,2025-11-15,,William & Mary,REG (Non-Conf),W,93,60,,36,75,0.48,6,28,0.214,30,47,0.638,0.52,15,22,0.682,15,26,41,17,13,7,11,15,23,61,0.377,9,29,0.31,14,32,.438,0.451,5,12,0.417,9,23,32,15,8,5,23,15,1,1,0,st-johns-ny,2026
4,4,2025-11-20,,Bucknell,REG (Non-Conf),W,97,49,,33,65,0.508,10,26,0.385,23,39,0.59,0.585,21,28,0.75,16,29,45,21,15,7,12,19,15,51,0.294,4,21,0.19,11,30,.367,0.333,15,22,0.682,6,16,22,11,9,1,20,22,1,1,0,st-johns-ny,2026
5,5,2025-11-24,N,Iowa State,REG (Non-Conf),L,82,83,,26,60,0.433,7,20,0.35,19,40,0.475,0.492,23,30,0.767,12,19,31,15,4,3,9,21,27,62,0.435,9,22,0.409,18,40,.450,0.508,20,25,0.8,11,17,28,14,3,1,10,24,0,1,0,st-johns-ny,2026
6,6,2025-11-25,N,Baylor,REG (Non-Conf),W,96,81,,35,61,0.574,11,22,0.5,24,39,0.615,0.664,15,22,0.682,9,24,33,19,4,5,9,21,29,78,0.372,8,25,0.32,21,53,.396,0.423,15,17,0.882,23,20,43,10,2,1,10,19,1,1,0,st-johns-ny,2026
7,7,2025-11-26,N,Auburn,REG (Non-Conf),L,74,85,,23,60,0.383,7,25,0.28,16,35,0.457,0.442,21,28,0.75,15,11,26,13,5,2,14,21,29,53,0.547,6,14,0.429,23,39,.590,0.604,21,25,0.84,8,23,31,16,9,5,12,18,0,1,0,st-johns-ny,2026
8,8,2025-12-06,,Ole Miss,REG (Non-Conf),W,63,58,,17,50,0.34,4,22,0.182,13,28,0.464,0.38,25,35,0.714,14,21,35,8,13,10,19,18,20,55,0.364,2,16,0.125,18,39,.462,0.382,16,20,0.8,9,23,32,9,11,3,18,26,1,1,0,st-johns-ny,2026
9,9,2025-12-13,,Iona,REG (Non-Conf),W,91,64,,30,58,0.517,10,26,0.385,20,32,0.625,0.603,21,25,0.84,10,31,41,12,8,10,17,14,27,71,0.38,5,19,0.263,22,52,.423,0.415,5,7,0.714,8,18,26,6,9,2,13,20,1,1,0,st-johns-ny,2026
10,10,2025-12-16,,DePaul,REG (Conf),W,79,66,,26,58,0.448,10,22,0.455,16,36,0.444,0.534,17,21,0.81,8,29,37,14,8,6,10,10,27,69,0.391,7,25,0.28,20,44,.455,0.442,5,5,1.0,9,22,31,15,7,3,10,16,1,1,0,st-johns-ny,2026
11,11,2025-12-20,N,Kentucky,REG (Non-Conf),L,66,78,,17,51,0.333,5,19,0.263,12,32,0.375,0.382,27,32,0.844,7,17,24,14,10,5,11,24,28,61,0.459,4,16,0.25,24,45,.533,0.492,18,22,0.818,13,23,36,13,6,7,15,25,0,1,0,st-johns-ny,2026
12,12,2025-12-23,,Harvard,REG (Non-Conf),W,85,59,,31,62,0.5,9,23,0.391,22,39,0.564,0.573,14,18,0.778,10,22,32,19,8,5,11,13,23,53,0.434,4,20,0.2,19,33,.576,0.472,9,11,0.818,4,15,19,11,7,6,12,14,1,1,0,st-johns-ny,2026
