rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,66,1,2024-11-06,Connecticut,,Sacred Heart,REG (Non-Conf),W 92-56,*,16,4,6,0.667,0,0,4,6,0.667,0.667,1,2,0.5,0,3,3,0,2,2,1,5,9,7.3,H,1,1,samson-johnson-1,Samson Johnson,2025
2,67,2,2024-11-09,Connecticut,,New Hampshire,REG (Non-Conf),W 92-53,*,11,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,0,1,1,3,0,3,0,4,2,4.6,H,1,1,samson-johnson-1,Samson Johnson,2025
3,68,3,2024-11-13,Connecticut,,Le Moyne,REG (Non-Conf),W 90-49,*,23,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,0,3,3,2,2,4,1,2,4,8.0,H,1,1,samson-johnson-1,Samson Johnson,2025
4,69,4,2024-11-19,Connecticut,,Texas A&M–Commerce,REG (Non-Conf),W 81-46,*,22,4,5,0.8,0,0,4,5,0.8,0.8,0,0,,1,4,5,1,1,3,3,2,8,8.0,H,1,1,samson-johnson-1,Samson Johnson,2025
5,70,5,2024-11-25,Connecticut,N,Memphis,REG (Non-Conf),L 97-99 (OT),*,14,0,0,,0,0,0,0,,,2,2,1.0,0,0,0,1,1,0,2,5,2,-0.3,N,0,1,samson-johnson-1,Samson Johnson,2025
6,71,6,2024-11-26,Connecticut,N,Colorado,REG (Non-Conf),L 72-73,*,13,4,5,0.8,0,0,4,5,0.8,0.8,0,0,,0,1,1,1,0,1,0,5,8,5.8,N,0,1,samson-johnson-1,Samson Johnson,2025
7,72,7,2024-11-28,Connecticut,N,Dayton,REG (Non-Conf),L 67-85,*,25,6,7,0.857,0,0,6,7,0.857,0.857,0,1,0.0,2,2,4,2,1,1,0,3,12,13.0,N,0,1,samson-johnson-1,Samson Johnson,2025
8,73,8,2024-11-30,Connecticut,,Maryland Eastern Shore,REG (Non-Conf),W 99-45,*,20,3,3,1.0,0,0,3,3,1.0,1.0,1,1,1.0,0,4,4,1,2,2,1,0,7,10.4,H,1,1,samson-johnson-1,Samson Johnson,2025
9,74,9,2024-12-04,Connecticut,,Baylor,REG (Non-Conf),W 76-72,*,22,4,4,1.0,0,0,4,4,1.0,1.0,5,6,0.833,1,3,4,0,1,2,1,5,13,12.4,H,1,1,samson-johnson-1,Samson Johnson,2025
10,75,10,2024-12-08,Connecticut,@,Texas,REG (Non-Conf),W 76-65,*,14,6,7,0.857,0,0,6,7,0.857,0.857,0,1,0.0,0,1,1,1,0,1,2,3,12,7.6,A,1,1,samson-johnson-1,Samson Johnson,2025
