rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2016-11-11,,Fordham,REG (Non-Conf),W,96,59,,31,49,0.633,12,23,0.522,19,26,0.731,0.755,22,35,0.629,10,24,34,21,11,6,15,17,21,47,0.447,7,19,0.368,14,28,.500,0.521,10,13,0.769,3,14,17,11,5,1,15,25,1,1,0,east-tennessee-state,2017
2,2,2016-11-14,,Detroit Mercy,REG (Non-Conf),W,107,78,,41,60,0.683,8,21,0.381,33,39,0.846,0.75,17,25,0.68,6,34,40,21,7,6,15,22,26,62,0.419,12,22,0.545,14,40,.350,0.516,14,25,0.56,5,13,18,12,4,1,12,22,1,1,0,east-tennessee-state,2017
3,3,2016-11-20,@,UNC Wilmington,REG (Non-Conf),L,59,68,,25,56,0.446,4,13,0.308,21,43,0.488,0.482,5,14,0.357,10,24,34,12,7,3,19,21,27,56,0.482,4,19,0.211,23,37,.622,0.518,10,15,0.667,7,21,28,11,6,8,10,16,0,1,0,east-tennessee-state,2017
4,4,2016-11-25,N,Milwaukee,REG (Non-Conf),W,86,62,,32,58,0.552,6,18,0.333,26,40,0.65,0.603,16,27,0.593,7,22,29,19,9,3,11,25,19,46,0.413,5,14,0.357,14,32,.438,0.467,19,28,0.679,6,23,29,9,4,2,17,25,1,1,0,east-tennessee-state,2017
5,5,2016-11-26,N,South Dakota State,REG (Non-Conf),W,71,59,,23,57,0.404,9,27,0.333,14,30,0.467,0.482,16,23,0.696,11,24,35,20,11,3,16,24,17,46,0.37,8,24,0.333,9,22,.409,0.457,17,23,0.739,10,26,36,14,7,3,20,20,1,1,0,east-tennessee-state,2017
6,6,2016-11-27,N,UC Irvine,REG (Non-Conf),W,72,66,,21,45,0.467,7,20,0.35,14,25,0.56,0.544,23,35,0.657,5,25,30,15,5,1,14,21,23,55,0.418,8,20,0.4,15,35,.429,0.491,12,20,0.6,11,22,33,14,7,3,18,30,1,1,0,east-tennessee-state,2017
7,7,2016-12-01,,Lees-McRae,REG (Non-Conf),W,85,80,,23,58,0.397,6,19,0.316,17,39,0.436,0.448,33,44,0.75,22,21,43,12,5,3,14,12,30,65,0.462,10,27,0.37,20,38,.526,0.538,10,13,0.769,9,17,26,13,8,4,11,33,1,1,0,east-tennessee-state,2017
8,8,2016-12-04,,Limestone,REG (Non-Conf),W,85,57,,31,63,0.492,10,22,0.455,21,41,0.512,0.571,13,15,0.867,13,30,43,17,4,3,10,16,22,57,0.386,7,21,0.333,15,36,.417,0.447,6,14,0.429,5,17,22,9,4,5,8,15,1,1,0,east-tennessee-state,2017
9,9,2016-12-10,@,Dayton,REG (Non-Conf),L,61,75,,20,55,0.364,7,18,0.389,13,37,0.351,0.427,14,19,0.737,3,26,29,15,6,2,16,18,30,60,0.5,3,18,0.167,27,42,.643,0.525,12,18,0.667,8,31,39,16,7,9,13,15,0,1,0,east-tennessee-state,2017
10,10,2016-12-14,@,Mississippi State,REG (Non-Conf),W,67,65,,26,59,0.441,7,19,0.368,19,40,0.475,0.5,8,14,0.571,11,23,34,5,4,4,12,22,23,55,0.418,6,18,0.333,17,37,.459,0.473,13,20,0.65,9,22,31,9,4,5,13,17,1,1,0,east-tennessee-state,2017
