rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2016-11-11,,Dartmouth,REG (Non-Conf),W,84,61,,33,70,0.471,5,20,0.25,28,50,0.56,0.507,13,23,0.565,17,23,40,11,12,11,10,26,19,54,0.352,4,12,0.333,15,42,.357,0.389,19,23,0.826,4,21,25,6,2,0,20,20,1,1,0,rhode-island,2017
2,2,2016-11-14,,Marist,REG (Non-Conf),W,107,65,,35,62,0.565,12,21,0.571,23,41,0.561,0.661,25,31,0.806,13,27,40,21,6,4,10,18,22,55,0.4,4,22,0.182,18,33,.545,0.436,17,19,0.895,6,12,18,7,3,1,15,22,1,1,0,rhode-island,2017
3,3,2016-11-16,,Brown,REG (Non-Conf),W,79,72,,30,52,0.577,6,16,0.375,24,36,0.667,0.635,13,22,0.591,7,21,28,16,7,10,13,25,24,62,0.387,5,15,0.333,19,47,.404,0.427,19,26,0.731,10,19,29,9,8,3,13,18,1,1,0,rhode-island,2017
4,4,2016-11-19,N,Cincinnati,REG (Non-Conf),W,76,71,,26,59,0.441,8,21,0.381,18,38,0.474,0.508,16,20,0.8,12,20,32,17,5,4,10,21,23,53,0.434,8,20,0.4,15,33,.455,0.509,17,23,0.739,12,16,28,8,4,5,11,18,1,1,0,rhode-island,2017
5,5,2016-11-20,N,Duke,REG (Non-Conf),L,65,75,,25,59,0.424,3,11,0.273,22,48,0.458,0.449,12,16,0.75,10,22,32,10,3,7,8,21,27,60,0.45,6,21,0.286,21,39,.538,0.5,15,17,0.882,9,24,33,9,3,0,8,18,0,1,0,rhode-island,2017
6,6,2016-11-25,,Belmont,REG (Non-Conf),W,82,73,,31,56,0.554,4,10,0.4,27,46,0.587,0.589,16,23,0.696,6,23,29,15,9,4,10,20,25,61,0.41,5,27,0.185,20,34,.588,0.451,18,24,0.75,14,21,35,17,8,3,13,21,1,1,0,rhode-island,2017
7,7,2016-11-29,@,Valparaiso,REG (Non-Conf),L,62,65,,25,59,0.424,4,17,0.235,21,42,0.5,0.458,8,10,0.8,6,18,24,12,9,5,9,21,22,48,0.458,3,10,0.3,19,38,.500,0.49,18,21,0.857,6,25,31,8,5,4,17,16,0,1,0,rhode-island,2017
8,8,2016-12-03,@,Providence,REG (Non-Conf),L,60,63,,22,59,0.373,5,18,0.278,17,41,0.415,0.415,11,15,0.733,13,24,37,6,6,3,8,20,21,46,0.457,8,18,0.444,13,28,.464,0.543,13,22,0.591,6,21,27,11,5,4,11,16,0,1,0,rhode-island,2017
9,9,2016-12-06,,Old Dominion,REG (Non-Conf),W,51,39,,16,49,0.327,6,16,0.375,10,33,0.303,0.388,13,28,0.464,13,24,37,7,10,7,14,21,14,48,0.292,0,6,0.0,14,42,.333,0.292,11,22,0.5,13,25,38,5,8,4,19,21,1,1,0,rhode-island,2017
10,10,2016-12-10,@,Houston,REG (Non-Conf),L,77,82,,26,59,0.441,9,25,0.36,17,34,0.5,0.517,16,23,0.696,13,20,33,12,3,6,12,25,25,54,0.463,6,12,0.5,19,42,.452,0.519,26,31,0.839,9,23,32,11,4,4,9,18,0,1,0,rhode-island,2017
11,11,2016-12-18,,Holy Cross,REG (Non-Conf),W,65,54,,24,48,0.5,3,17,0.176,21,31,0.677,0.531,14,19,0.737,11,23,34,9,7,3,14,19,19,44,0.432,3,12,0.25,16,32,.500,0.466,13,20,0.65,5,11,16,7,8,3,9,15,1,1,0,rhode-island,2017
12,12,2016-12-22,,William & Mary,REG (Non-Conf),W,73,62,,27,69,0.391,6,24,0.25,21,45,0.467,0.435,13,16,0.813,15,26,41,15,9,2,6,19,21,49,0.429,7,17,0.412,14,32,.438,0.5,13,20,0.65,7,24,31,11,1,6,16,16,1,1,0,rhode-island,2017
