rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2016-11-11,N,Florida,REG (Non-Conf),L,59,80,,23,59,0.39,8,20,0.4,15,39,0.385,0.458,5,11,0.455,11,20,31,8,1,2,19,22,28,62,0.452,4,15,0.267,24,47,.511,0.484,20,26,0.769,14,24,38,11,13,9,7,16,0,1,0,florida-gulf-coast,2017
2,2,2016-11-16,,UT Arlington,REG (Non-Conf),W,85,72,,28,50,0.56,8,20,0.4,20,30,0.667,0.64,21,28,0.75,6,23,29,12,2,2,13,18,28,62,0.452,9,28,0.321,19,34,.559,0.524,7,16,0.438,8,15,23,14,5,1,7,22,1,1,0,florida-gulf-coast,2017
3,3,2016-11-18,@,Baylor,REG (Non-Conf),L,72,81,,26,55,0.473,10,19,0.526,16,36,0.444,0.564,10,11,0.909,6,13,19,17,1,4,12,25,25,48,0.521,4,17,0.235,21,31,.677,0.563,27,31,0.871,6,21,27,15,7,6,12,14,0,1,0,florida-gulf-coast,2017
4,4,2016-11-20,@,Michigan State,REG (Non-Conf),L,77,78,,29,63,0.46,8,17,0.471,21,46,0.457,0.524,11,17,0.647,12,25,37,16,8,2,13,28,25,49,0.51,9,17,0.529,16,32,.500,0.602,19,33,0.576,6,23,29,21,3,8,12,18,0,1,0,florida-gulf-coast,2017
5,5,2016-11-23,,Binghamton,REG (Non-Conf),W,69,53,,28,59,0.475,7,22,0.318,21,37,0.568,0.534,6,8,0.75,6,29,35,23,6,4,10,16,20,52,0.385,3,18,0.167,17,34,.500,0.413,10,18,0.556,6,19,25,8,4,1,10,13,1,1,0,florida-gulf-coast,2017
6,6,2016-11-25,,Long Beach State,REG (Non-Conf),W,68,67,OT,24,55,0.436,6,20,0.3,18,35,0.514,0.491,14,20,0.7,5,28,33,15,5,6,18,16,25,65,0.385,5,24,0.208,20,41,.488,0.423,12,15,0.8,8,24,32,6,8,4,12,19,1,1,0,florida-gulf-coast,2017
7,7,2016-11-29,,Ave Maria,REG (Non-Conf),W,120,60,,47,70,0.671,11,21,0.524,36,49,0.735,0.75,15,19,0.789,7,33,40,29,12,4,10,13,20,63,0.317,8,31,0.258,12,32,.375,0.381,12,15,0.8,7,17,24,10,8,0,20,18,1,1,0,florida-gulf-coast,2017
8,8,2016-12-04,@,Georgia Southern,REG (Non-Conf),W,85,82,,35,57,0.614,6,17,0.353,29,40,0.725,0.667,9,18,0.5,9,27,36,23,4,6,15,21,29,63,0.46,5,20,0.25,24,43,.558,0.5,19,27,0.704,10,14,24,8,11,3,9,16,1,1,0,florida-gulf-coast,2017
9,9,2016-12-09,,Siena,REG (Non-Conf),W,73,69,,27,47,0.574,3,5,0.6,24,42,0.571,0.606,16,30,0.533,3,19,22,12,7,4,11,18,25,52,0.481,1,8,0.125,24,44,.545,0.49,18,23,0.783,6,23,29,13,6,1,12,23,1,1,0,florida-gulf-coast,2017
10,10,2016-12-11,,Florida International,REG (Non-Conf),W,82,63,,32,55,0.582,8,18,0.444,24,37,0.649,0.655,10,16,0.625,10,21,31,18,5,2,13,23,20,52,0.385,2,18,0.111,18,34,.529,0.404,21,26,0.808,7,11,18,7,8,2,9,15,1,1,0,florida-gulf-coast,2017
