rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2016-11-11,,Arizona Christian,REG (Non-Conf),W,100,52,,36,73,0.493,9,23,0.391,27,50,0.54,0.555,19,25,0.76,23,30,53,19,6,7,15,16,17,59,0.288,7,33,0.212,10,26,.385,0.347,11,15,0.733,9,18,27,9,5,0,22,23,1,1,0,new-mexico-state,2017
2,2,2016-11-13,@,Colorado State,REG (Non-Conf),L,61,64,,22,61,0.361,6,31,0.194,16,30,0.533,0.41,11,14,0.786,9,19,28,11,6,6,13,27,19,57,0.333,1,14,0.071,18,43,.419,0.342,25,31,0.806,18,24,42,8,6,1,15,20,0,1,0,new-mexico-state,2017
3,3,2016-11-16,,Samford,REG (Non-Conf),W,58,48,,23,59,0.39,3,15,0.2,20,44,0.455,0.415,9,16,0.563,12,24,36,13,6,5,12,15,17,51,0.333,3,14,0.214,14,37,.378,0.363,11,17,0.647,11,25,36,4,7,1,19,21,1,1,0,new-mexico-state,2017
4,4,2016-11-18,@,New Mexico,REG (Non-Conf),L,59,72,,19,53,0.358,7,24,0.292,12,29,0.414,0.425,14,21,0.667,13,20,33,10,7,4,17,29,24,54,0.444,1,10,0.1,23,44,.523,0.454,23,37,0.622,9,23,32,10,9,3,12,22,0,1,0,new-mexico-state,2017
5,5,2016-11-20,,Bethune-Cookman,REG (Non-Conf),W,89,73,,26,45,0.578,11,18,0.611,15,27,0.556,0.7,26,38,0.684,9,23,32,14,4,3,15,19,24,57,0.421,9,21,0.429,15,36,.417,0.5,16,21,0.762,12,13,25,10,6,2,14,31,1,1,0,new-mexico-state,2017
6,6,2016-11-22,,Nicholls State,REG (Non-Conf),W,86,74,,31,50,0.62,8,13,0.615,23,37,0.622,0.7,16,26,0.615,13,20,33,14,8,5,18,18,27,53,0.509,9,22,0.409,18,31,.581,0.594,11,17,0.647,9,9,18,13,3,4,19,22,1,1,0,new-mexico-state,2017
7,7,2016-11-26,@,San Diego,REG (Non-Conf),W,56,51,,15,43,0.349,2,18,0.111,13,25,0.52,0.372,24,31,0.774,10,28,38,5,1,3,9,12,19,54,0.352,6,20,0.3,13,34,.382,0.407,7,10,0.7,6,17,23,13,3,2,7,27,1,1,0,new-mexico-state,2017
8,8,2016-11-30,,Air Force,REG (Non-Conf),W,78,70,,30,58,0.517,9,26,0.346,21,32,0.656,0.595,9,12,0.75,10,20,30,17,4,4,9,19,25,51,0.49,11,21,0.524,14,30,.467,0.598,9,14,0.643,6,18,24,15,3,0,13,15,1,1,0,new-mexico-state,2017
9,9,2016-12-03,,Long Beach State,REG (Non-Conf),W,93,85,,27,54,0.5,8,20,0.4,19,34,0.559,0.574,31,37,0.838,10,25,35,16,2,3,16,19,32,68,0.471,8,21,0.381,24,47,.511,0.529,13,20,0.65,12,19,31,15,4,5,14,29,1,1,0,new-mexico-state,2017
10,10,2016-12-10,,New Mexico,REG (Non-Conf),W,84,71,,26,51,0.51,11,22,0.5,15,29,0.517,0.618,21,31,0.677,11,27,38,13,7,4,18,23,26,58,0.448,4,17,0.235,22,41,.537,0.483,15,23,0.652,9,17,26,8,6,2,14,27,1,1,0,new-mexico-state,2017
