rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2016-11-11,,Crown (MN),REG (Non-Conf),W,98,48,,35,67,0.522,8,23,0.348,27,44,0.614,0.582,20,33,0.606,13,32,45,15,15,3,11,16,15,48,0.313,9,23,0.391,6,25,.240,0.406,9,16,0.563,2,24,26,12,2,2,26,24,1,1,0,north-dakota,2017
2,2,2016-11-15,,Mayville St,REG (Non-Conf),W,94,66,,35,65,0.538,10,21,0.476,25,44,0.568,0.615,14,25,0.56,12,25,37,16,6,9,6,14,24,60,0.4,8,18,0.444,16,42,.381,0.467,10,13,0.769,11,21,32,10,3,0,15,22,1,1,0,north-dakota,2017
3,3,2016-11-20,,Presentation,REG (Non-Conf),W,101,63,,39,69,0.565,9,22,0.409,30,47,0.638,0.63,14,20,0.7,10,29,39,25,10,0,10,17,22,58,0.379,9,28,0.321,13,30,.433,0.457,10,15,0.667,7,22,29,8,5,1,17,19,1,1,0,north-dakota,2017
4,4,2016-11-25,N,North Florida,REG (Non-Conf),L,75,76,,28,59,0.475,4,19,0.211,24,40,0.6,0.508,15,25,0.6,7,21,28,19,11,4,11,20,26,55,0.473,8,20,0.4,18,35,.514,0.545,16,20,0.8,8,27,35,15,4,1,21,24,0,1,0,north-dakota,2017
5,5,2016-11-26,@,Wright State,REG (Non-Conf),L,79,83,,28,60,0.467,6,16,0.375,22,44,0.5,0.517,17,23,0.739,6,24,30,15,6,6,13,23,21,54,0.389,9,20,0.45,12,34,.353,0.472,32,37,0.865,5,29,34,10,10,4,16,19,0,1,0,north-dakota,2017
6,6,2016-11-27,N,Cal State Bakersfield,REG (Non-Conf),W,57,55,,16,44,0.364,7,16,0.438,9,28,0.321,0.443,18,28,0.643,6,21,27,8,2,4,18,18,20,53,0.377,6,15,0.4,14,38,.368,0.434,9,14,0.643,7,22,29,12,7,1,16,23,1,1,0,north-dakota,2017
7,7,2016-12-07,@,North Dakota State,REG (Non-Conf),W,74,56,,27,59,0.458,6,18,0.333,21,41,0.512,0.508,14,15,0.933,6,27,33,14,9,1,11,18,24,58,0.414,1,20,0.05,23,38,.605,0.422,7,16,0.438,9,25,34,5,5,2,13,15,1,1,0,north-dakota,2017
8,8,2016-12-10,@,Northern Iowa,REG (Non-Conf),L,70,78,,29,59,0.492,6,23,0.261,23,36,0.639,0.542,6,9,0.667,8,25,33,17,5,0,15,30,24,51,0.471,6,15,0.4,18,36,.500,0.529,24,35,0.686,7,22,29,6,3,1,9,16,0,1,0,north-dakota,2017
9,9,2016-12-16,,North Dakota State,REG (Non-Conf),L,70,87,,25,56,0.446,4,16,0.25,21,40,0.525,0.482,16,30,0.533,8,23,31,16,6,1,10,28,30,57,0.526,9,20,0.45,21,37,.568,0.605,18,26,0.692,8,31,39,12,2,2,15,30,0,1,0,north-dakota,2017
10,10,2016-12-20,@,Iowa,REG (Non-Conf),L,73,84,,27,65,0.415,7,21,0.333,20,44,0.455,0.469,12,14,0.857,10,26,36,18,7,1,16,24,28,60,0.467,5,12,0.417,23,48,.479,0.508,23,34,0.676,10,27,37,17,8,4,10,18,0,1,0,north-dakota,2017
11,11,2016-12-29,@,Portland State,REG (Conf),L,62,99,,26,59,0.441,4,18,0.222,22,41,0.537,0.475,6,19,0.316,13,25,38,11,5,0,26,18,39,69,0.565,13,28,0.464,26,41,.634,0.659,8,16,0.5,8,25,33,20,19,1,13,19,0,1,0,north-dakota,2017
12,12,2016-12-31,@,Sacramento State,REG (Conf),W,90,82,OT,31,62,0.5,8,19,0.421,23,43,0.535,0.565,20,23,0.87,4,24,28,19,7,3,10,22,32,59,0.542,3,14,0.214,29,45,.644,0.568,15,26,0.577,5,27,32,21,5,10,12,16,1,1,0,north-dakota,2017
13,13,2017-01-05,,Northern Arizona,REG (Conf),W,68,63,,24,60,0.4,5,17,0.294,19,43,0.442,0.442,15,23,0.652,10,25,35,10,11,4,13,17,22,55,0.4,9,23,0.391,13,32,.406,0.482,10,14,0.714,5,25,30,12,5,0,18,22,1,1,0,north-dakota,2017
14,14,2017-01-07,,Southern Utah,REG (Conf),W,95,65,,35,66,0.53,9,25,0.36,26,41,0.634,0.598,16,23,0.696,10,30,40,23,6,5,13,29,15,58,0.259,3,17,0.176,12,41,.293,0.284,32,42,0.762,11,24,35,6,5,2,13,22,1,1,0,north-dakota,2017
15,15,2017-01-12,@,Montana State,REG (Conf),W,90,85,,30,60,0.5,8,18,0.444,22,42,0.524,0.567,22,26,0.846,4,28,32,17,10,3,13,24,33,62,0.532,6,18,0.333,27,44,.614,0.581,13,25,0.52,7,28,35,18,7,2,15,23,1,1,0,north-dakota,2017
16,16,2017-01-14,@,Montana,REG (Conf),L,70,76,,27,59,0.458,4,10,0.4,23,49,0.469,0.492,12,15,0.8,7,27,34,12,2,4,15,20,28,63,0.444,4,16,0.25,24,47,.511,0.476,16,25,0.64,9,25,34,11,5,3,7,15,0,1,0,north-dakota,2017
17,17,2017-01-19,,Weber State,REG (Conf),W,83,77,,30,53,0.566,5,10,0.5,25,43,0.581,0.613,18,23,0.783,9,24,33,9,5,3,17,18,29,61,0.475,11,26,0.423,18,35,.514,0.566,8,8,1.0,4,16,20,11,8,2,13,21,1,1,0,north-dakota,2017
18,18,2017-01-21,,Idaho State,REG (Conf),W,89,64,,33,60,0.55,13,22,0.591,20,38,0.526,0.658,10,10,1.0,7,26,33,17,8,6,14,21,24,57,0.421,8,16,0.5,16,41,.390,0.491,8,19,0.421,10,19,29,13,11,4,15,11,1,1,0,north-dakota,2017
19,19,2017-01-26,@,Southern Utah,REG (Conf),W,91,89,,30,58,0.517,10,20,0.5,20,38,0.526,0.603,21,30,0.7,8,16,24,15,7,3,11,27,29,57,0.509,12,22,0.545,17,35,.486,0.614,19,26,0.731,10,23,33,10,4,4,16,27,1,1,0,north-dakota,2017
20,20,2017-01-28,@,Northern Arizona,REG (Conf),L,67,68,,24,54,0.444,8,18,0.444,16,36,0.444,0.519,11,13,0.846,5,20,25,15,9,1,16,16,28,66,0.424,7,23,0.304,21,43,.488,0.477,5,8,0.625,15,23,38,14,8,4,19,14,0,1,0,north-dakota,2017
21,21,2017-02-04,,Northern Colorado,REG (Conf),W,87,77,OT,28,64,0.438,6,16,0.375,22,48,0.458,0.484,25,33,0.758,12,24,36,11,9,6,13,23,26,55,0.473,10,23,0.435,16,32,.500,0.564,15,24,0.625,7,24,31,12,7,2,17,30,1,1,0,north-dakota,2017
22,22,2017-02-09,,Eastern Washington,REG (Conf),W,95,86,,30,56,0.536,7,15,0.467,23,41,0.561,0.598,28,34,0.824,7,17,24,13,7,3,10,25,31,62,0.5,7,14,0.5,24,48,.500,0.556,17,22,0.773,13,19,32,10,6,4,14,28,1,1,0,north-dakota,2017
23,23,2017-02-11,,Idaho,REG (Conf),W,88,65,,28,55,0.509,8,16,0.5,20,39,0.513,0.582,24,28,0.857,12,26,38,12,6,5,10,17,24,62,0.387,4,19,0.211,20,43,.465,0.419,13,19,0.684,12,15,27,8,3,0,9,20,1,1,0,north-dakota,2017
24,24,2017-02-16,@,Idaho State,REG (Conf),W,77,61,,30,64,0.469,13,28,0.464,17,36,0.472,0.57,4,7,0.571,9,24,33,20,10,2,11,20,19,51,0.373,3,17,0.176,16,34,.471,0.402,20,25,0.8,8,20,28,5,3,1,18,13,1,1,0,north-dakota,2017
25,25,2017-02-18,@,Weber State,REG (Conf),W,77,68,,32,62,0.516,6,14,0.429,26,48,0.542,0.565,7,11,0.636,11,24,35,11,9,1,18,23,24,53,0.453,2,12,0.167,22,41,.537,0.472,18,26,0.692,6,21,27,6,12,2,15,18,1,1,0,north-dakota,2017
26,26,2017-02-25,@,Northern Colorado,REG (Conf),W,84,81,OT,29,66,0.439,1,12,0.083,28,54,0.519,0.447,25,33,0.758,8,27,35,11,14,3,11,22,30,64,0.469,8,27,0.296,22,37,.595,0.531,13,23,0.565,8,33,41,16,6,1,20,22,1,1,0,north-dakota,2017
