rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2013-11-08,@,Texas,REG (Non-Conf),L,73,76,,25,63,0.397,10,30,0.333,15,33,0.455,0.476,13,21,0.619,12,20,32,17,7,4,13,22,26,59,0.441,7,15,0.467,19,44,.432,0.5,17,28,0.607,11,27,38,14,4,7,13,18,0,1,0,mercer,2014
2,2,2013-11-13,,Reinhardt,REG (Non-Conf),W,95,53,,39,74,0.527,6,19,0.316,33,55,0.6,0.568,11,18,0.611,23,30,53,20,3,6,11,14,18,68,0.265,8,35,0.229,10,33,.303,0.324,9,13,0.692,10,18,28,9,7,2,12,19,1,1,0,mercer,2014
3,3,2013-11-16,,Seton Hall,REG (Non-Conf),W,77,74,2OT,28,61,0.459,8,22,0.364,20,39,0.513,0.525,13,18,0.722,7,24,31,13,6,6,21,20,26,59,0.441,5,20,0.25,21,39,.538,0.483,17,30,0.567,10,24,34,11,15,1,23,22,1,1,0,mercer,2014
4,4,2013-11-18,@,Evansville,REG (Non-Conf),L,76,89,,25,58,0.431,7,21,0.333,18,37,0.486,0.491,19,25,0.76,10,17,27,14,6,1,12,28,27,50,0.54,4,10,0.4,23,40,.575,0.58,31,38,0.816,7,25,32,17,3,3,11,23,0,1,0,mercer,2014
5,5,2013-11-20,,Johnson/Wales-NC,REG (Non-Conf),W,109,56,,35,59,0.593,7,21,0.333,28,38,0.737,0.653,32,43,0.744,15,38,53,24,4,6,10,12,18,64,0.281,11,37,0.297,7,27,.259,0.367,9,13,0.692,6,12,18,9,5,1,5,26,1,1,0,mercer,2014
6,6,2013-11-23,,Yale,REG (Non-Conf),W,81,54,,29,53,0.547,12,23,0.522,17,30,0.567,0.66,11,15,0.733,5,28,33,18,5,7,14,19,20,52,0.385,2,12,0.167,18,40,.450,0.404,12,21,0.571,7,17,24,7,12,1,11,17,1,1,0,mercer,2014
7,7,2013-11-26,@,Ohio,REG (Non-Conf),L,67,76,,22,51,0.431,5,16,0.313,17,35,0.486,0.48,18,24,0.75,5,19,24,11,5,2,14,23,22,58,0.379,5,20,0.25,17,38,.447,0.422,27,32,0.844,16,22,38,12,4,3,9,20,0,1,0,mercer,2014
8,8,2013-11-29,@,Valparaiso,REG (Non-Conf),W,117,108,3OT,36,78,0.462,10,21,0.476,26,57,0.456,0.526,35,41,0.854,12,25,37,28,9,4,14,28,35,74,0.473,9,29,0.31,26,45,.578,0.534,29,32,0.906,10,30,40,19,6,0,20,29,1,1,0,mercer,2014
9,9,2013-12-02,@,Oklahoma,REG (Non-Conf),L,82,96,,27,62,0.435,8,28,0.286,19,34,0.559,0.5,20,23,0.87,13,21,34,17,2,1,12,21,30,59,0.508,10,22,0.455,20,37,.541,0.593,26,30,0.867,8,23,31,17,8,1,8,21,0,1,0,mercer,2014
10,10,2013-12-07,,Denver,REG (Non-Conf),W,64,63,OT,25,52,0.481,4,15,0.267,21,37,0.568,0.519,10,17,0.588,9,31,40,15,3,6,14,20,22,56,0.393,7,23,0.304,15,33,.455,0.455,12,23,0.522,7,17,24,14,7,5,5,18,1,1,0,mercer,2014
