rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2013-11-08,,Southeast Missouri State,REG (Non-Conf),W,87,64,,33,64,0.516,3,19,0.158,30,45,0.667,0.539,18,23,0.783,9,25,34,19,10,2,14,19,21,56,0.375,5,21,0.238,16,35,.457,0.42,17,23,0.739,9,22,31,9,12,5,19,17,1,1,0,saint-louis,2014
2,2,2013-11-13,@,SIU Edwardsville,REG (Non-Conf),W,82,58,,29,53,0.547,5,12,0.417,24,41,0.585,0.594,19,26,0.731,4,31,35,17,5,3,12,17,22,55,0.4,3,14,0.214,19,41,.463,0.427,11,21,0.524,6,19,25,8,5,5,14,22,1,1,0,saint-louis,2014
3,3,2013-11-16,@,Southern Illinois,REG (Non-Conf),W,76,67,,28,65,0.431,7,22,0.318,21,43,0.488,0.485,13,16,0.813,16,20,36,13,7,3,10,17,25,56,0.446,2,10,0.2,23,46,.500,0.464,15,20,0.75,9,19,28,9,7,7,11,16,1,1,0,saint-louis,2014
4,4,2013-11-21,,Oral Roberts,REG (Non-Conf),W,72,55,,27,65,0.415,4,14,0.286,23,51,0.451,0.446,14,17,0.824,12,23,35,12,11,5,6,18,22,53,0.415,2,11,0.182,20,42,.476,0.434,9,14,0.643,7,25,32,9,3,4,18,17,1,1,0,saint-louis,2014
5,5,2013-11-23,,Bowling Green,REG (Non-Conf),W,74,47,,30,64,0.469,8,17,0.471,22,47,0.468,0.531,6,9,0.667,9,29,38,25,10,7,14,16,18,54,0.333,1,8,0.125,17,46,.370,0.343,10,18,0.556,7,22,29,5,10,5,18,10,1,1,0,saint-louis,2014
6,6,2013-11-26,N,Wisconsin,REG (Non-Conf),L,57,63,,21,64,0.328,4,15,0.267,17,49,0.347,0.359,11,17,0.647,8,24,32,8,5,3,7,25,21,45,0.467,4,12,0.333,17,33,.515,0.511,17,30,0.567,5,31,36,6,4,8,9,17,0,1,0,saint-louis,2014
7,7,2013-11-27,N,Old Dominion,REG (Non-Conf),W,62,52,,23,54,0.426,6,19,0.316,17,35,0.486,0.481,10,17,0.588,9,20,29,8,9,7,13,13,18,53,0.34,5,15,0.333,13,38,.342,0.387,11,14,0.786,9,26,35,6,8,4,18,16,1,1,0,saint-louis,2014
8,8,2013-12-01,,Wichita State,REG (Non-Conf),L,65,70,,21,53,0.396,5,19,0.263,16,34,0.471,0.443,18,23,0.783,6,16,22,13,12,3,13,15,24,52,0.462,5,12,0.417,19,40,.475,0.51,17,19,0.895,11,26,37,12,7,2,17,19,0,1,0,saint-louis,2014
9,9,2013-12-03,,Rockhurst,REG (Non-Conf),W,68,43,,24,58,0.414,4,15,0.267,20,43,0.465,0.448,16,25,0.64,17,34,51,19,8,3,13,16,15,53,0.283,1,15,0.067,14,38,.368,0.292,12,16,0.75,4,16,20,7,10,1,12,19,1,1,0,saint-louis,2014
10,10,2013-12-07,@,Valparaiso,REG (Non-Conf),W,67,65,,24,59,0.407,4,12,0.333,20,47,0.426,0.441,15,24,0.625,9,19,28,15,8,7,6,20,22,58,0.379,4,14,0.286,18,44,.409,0.414,17,25,0.68,17,30,47,9,4,8,17,19,1,1,0,saint-louis,2014
