rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2013-11-10,N,Boston College,REG (Non-Conf),W,86,73,,32,66,0.485,6,11,0.545,26,55,0.473,0.53,16,24,0.667,17,20,37,9,10,3,13,21,24,55,0.436,8,20,0.4,16,35,.457,0.509,17,22,0.773,8,17,25,14,5,4,16,23,1,1,0,massachusetts,2014
2,2,2013-11-12,,Louisiana State,REG (Non-Conf),W,92,90,,29,61,0.475,6,13,0.462,23,48,0.479,0.525,28,40,0.7,10,28,38,17,5,5,13,25,34,76,0.447,7,22,0.318,27,54,.500,0.493,15,25,0.6,14,26,40,19,7,8,13,29,1,1,0,massachusetts,2014
3,3,2013-11-17,,Youngstown State,REG (Non-Conf),W,85,69,,32,58,0.552,4,14,0.286,28,44,0.636,0.586,17,25,0.68,6,37,43,23,6,7,19,18,28,76,0.368,5,26,0.192,23,50,.460,0.401,8,12,0.667,10,18,28,14,9,3,10,22,1,1,0,massachusetts,2014
4,4,2013-11-21,N,Nebraska,REG (Non-Conf),W,96,90,,30,60,0.5,3,11,0.273,27,49,0.551,0.525,33,43,0.767,15,23,38,10,5,4,16,27,28,66,0.424,5,16,0.313,23,50,.460,0.462,29,39,0.744,16,16,32,6,10,5,13,34,1,1,0,massachusetts,2014
5,5,2013-11-22,N,New Mexico,REG (Non-Conf),W,81,65,,32,74,0.432,7,17,0.412,25,57,0.439,0.48,10,14,0.714,15,24,39,13,8,8,13,15,25,64,0.391,5,18,0.278,20,46,.435,0.43,10,14,0.714,13,20,33,13,6,12,18,16,1,1,0,massachusetts,2014
6,6,2013-11-24,N,Clemson,REG (Non-Conf),W,62,56,,25,63,0.397,4,13,0.308,21,50,0.42,0.429,8,13,0.615,15,24,39,9,5,6,14,13,21,59,0.356,4,12,0.333,17,47,.362,0.39,10,17,0.588,11,25,36,8,6,8,14,14,1,1,0,massachusetts,2014
7,7,2013-12-03,@,Eastern Michigan,REG (Non-Conf),W,69,57,,25,58,0.431,5,17,0.294,20,41,0.488,0.474,14,19,0.737,12,28,40,16,6,9,14,21,23,58,0.397,4,14,0.286,19,44,.432,0.431,7,19,0.368,10,22,32,14,9,11,12,14,1,1,0,massachusetts,2014
8,8,2013-12-07,N,Brigham Young,REG (Non-Conf),W,105,96,,35,63,0.556,9,23,0.391,26,40,0.65,0.627,26,31,0.839,2,22,24,29,4,6,14,24,33,68,0.485,4,13,0.308,29,55,.527,0.515,26,33,0.788,9,22,31,15,3,1,11,24,1,1,0,massachusetts,2014
9,9,2013-12-14,,Northern Illinois,REG (Non-Conf),W,80,54,,29,58,0.5,9,19,0.474,20,39,0.513,0.578,13,21,0.619,11,24,35,22,7,3,12,16,20,54,0.37,5,14,0.357,15,40,.375,0.417,9,17,0.529,8,19,27,11,6,7,10,18,1,1,0,massachusetts,2014
10,10,2013-12-18,@,Ohio,REG (Non-Conf),W,83,71,,32,52,0.615,9,14,0.643,23,38,0.605,0.702,10,19,0.526,7,27,34,20,5,6,15,16,28,67,0.418,5,21,0.238,23,46,.500,0.455,10,17,0.588,11,21,32,17,9,3,8,18,1,1,0,massachusetts,2014
11,11,2013-12-21,N,Florida State,REG (Non-Conf),L,55,60,,20,60,0.333,1,15,0.067,19,45,0.422,0.342,14,24,0.583,8,28,36,8,8,6,17,20,24,65,0.369,1,7,0.143,23,58,.397,0.377,11,18,0.611,14,28,42,11,4,12,17,19,0,1,0,massachusetts,2014
