rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2013-11-08,,Texas-Tyler,REG (Non-Conf),W,90,64,,30,57,0.526,4,18,0.222,26,39,0.667,0.561,26,35,0.743,13,25,38,15,11,1,16,24,17,47,0.362,5,19,0.263,12,28,.429,0.415,25,33,0.758,2,11,13,9,5,2,18,26,1,1,0,stephen-f-austin,2014
2,2,2013-11-12,@,Texas State San Marcos,REG (Non-Conf),W,64,57,,23,51,0.451,6,16,0.375,17,35,0.486,0.51,12,25,0.48,9,16,25,9,6,3,12,22,20,49,0.408,2,11,0.182,18,38,.474,0.429,15,23,0.652,12,20,32,6,7,4,17,21,1,1,0,stephen-f-austin,2014
3,3,2013-11-15,@,Texas,REG (Non-Conf),L,62,72,,22,57,0.386,11,24,0.458,11,33,0.333,0.482,7,14,0.5,10,15,25,13,5,2,13,21,26,51,0.51,2,9,0.222,24,42,.571,0.529,18,24,0.75,10,28,38,5,5,7,16,18,0,1,0,stephen-f-austin,2014
4,4,2013-11-21,@,Marshall,REG (Non-Conf),W,80,73,OT,29,66,0.439,5,15,0.333,24,51,0.471,0.477,17,22,0.773,12,31,43,15,2,3,12,22,29,63,0.46,7,23,0.304,22,40,.550,0.516,8,24,0.333,12,23,35,9,6,5,10,20,1,1,0,stephen-f-austin,2014
5,5,2013-11-23,@,East Tennessee State,REG (Non-Conf),L,58,66,,23,59,0.39,4,23,0.174,19,36,0.528,0.424,8,15,0.533,15,17,32,12,5,2,13,21,21,42,0.5,4,9,0.444,17,33,.515,0.548,20,27,0.741,5,25,30,5,4,2,17,17,0,1,0,stephen-f-austin,2014
6,6,2013-11-26,,Samford,REG (Non-Conf),W,98,78,,34,61,0.557,7,22,0.318,27,39,0.692,0.615,23,31,0.742,12,16,28,20,8,1,7,19,24,42,0.571,8,15,0.533,16,27,.593,0.667,22,27,0.815,3,13,16,13,4,0,17,23,1,1,0,stephen-f-austin,2014
7,7,2013-11-29,@,UNC Wilmington,REG (Non-Conf),W,60,55,,20,55,0.364,5,21,0.238,15,34,0.441,0.409,15,24,0.625,9,18,27,9,11,2,10,23,18,41,0.439,4,12,0.333,14,29,.483,0.488,15,27,0.556,9,29,38,11,4,6,19,23,1,1,0,stephen-f-austin,2014
8,8,2013-12-01,@,High Point,REG (Non-Conf),W,71,68,,24,54,0.444,10,21,0.476,14,33,0.424,0.537,13,21,0.619,12,20,32,16,3,2,7,18,25,53,0.472,4,13,0.308,21,40,.525,0.509,14,19,0.737,10,20,30,14,4,6,11,17,1,1,0,stephen-f-austin,2014
9,9,2013-12-06,,Towson,REG (Non-Conf),W,79,69,,23,55,0.418,7,15,0.467,16,40,0.4,0.482,26,33,0.788,7,13,20,14,8,0,7,25,22,40,0.55,4,10,0.4,18,30,.600,0.6,21,30,0.7,6,23,29,11,2,7,20,28,1,1,0,stephen-f-austin,2014
10,10,2013-12-07,,James Madison,REG (Non-Conf),W,70,57,,24,51,0.471,4,17,0.235,20,34,0.588,0.51,18,25,0.72,13,17,30,13,6,3,12,26,15,38,0.395,3,10,0.3,12,28,.429,0.434,24,31,0.774,6,19,25,7,5,1,17,28,1,1,0,stephen-f-austin,2014
