rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,52,1,2023-11-06,Alabama,,Morehead State,REG (Non-Conf),W 105-73,*,13,2,2,1.0,0,0,2,2,1.0,1.0,1,3,0.333,2,2,4,2,1,0,1,4,5,5.4,H,1,1,nick-pringle-1,Nick Pringle,2024
2,53,2,2023-11-10,Alabama,,Indiana State,REG (Non-Conf),W 102-80,*,12,0,3,0.0,0,0,0,3,0.0,0.0,2,4,0.5,3,1,4,0,0,0,1,1,2,0.1,H,1,1,nick-pringle-1,Nick Pringle,2024
3,54,3,2023-11-14,Alabama,,South Alabama,REG (Non-Conf),W 102-46,*,18,6,6,1.0,0,0,6,6,1.0,1.0,0,2,0.0,3,4,7,0,0,3,1,0,12,13.8,H,1,1,nick-pringle-1,Nick Pringle,2024
4,55,4,2023-11-17,Alabama,,Mercer,REG (Non-Conf),W 98-67,*,19,7,8,0.875,0,0,7,8,0.875,0.875,0,1,0.0,3,3,6,0,1,2,0,1,14,15.8,H,1,1,nick-pringle-1,Nick Pringle,2024
5,56,5,2023-11-24,Alabama,N,Ohio State,REG (Non-Conf),L 81-92,*,17,0,0,,0,0,0,0,,,1,3,0.333,1,3,4,0,0,0,1,1,1,0.4,N,0,1,nick-pringle-1,Nick Pringle,2024
6,57,6,2023-11-25,Alabama,N,Oregon,REG (Non-Conf),W 99-91,*,10,1,1,1.0,0,0,1,1,1.0,1.0,2,2,1.0,1,0,1,0,0,0,0,1,4,4.0,N,1,1,nick-pringle-1,Nick Pringle,2024
7,58,7,2023-11-28,Alabama,,Clemson,REG (Non-Conf),L 77-85,,21,1,1,1.0,0,0,1,1,1.0,1.0,2,4,0.5,3,2,5,2,0,0,0,3,4,5.8,H,0,1,nick-pringle-1,Nick Pringle,2024
8,59,9,2023-12-09,Alabama,N,Purdue,REG (Non-Conf),L 86-92,,8,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,1,1,1,0,1,1,5,0,-2.0,N,0,1,nick-pringle-1,Nick Pringle,2024
9,60,10,2023-12-16,Alabama,@,Creighton,REG (Non-Conf),L 82-85,,24,6,9,0.667,0,0,6,9,0.667,0.667,3,7,0.429,3,4,7,0,1,0,0,5,15,11.8,A,0,1,nick-pringle-1,Nick Pringle,2024
10,61,11,2023-12-20,Alabama,N,Arizona,REG (Non-Conf),L 74-87,,14,3,4,0.75,0,0,3,4,0.75,0.75,0,0,,2,2,4,0,1,0,0,5,6,5.4,N,0,1,nick-pringle-1,Nick Pringle,2024
11,62,12,2023-12-23,Alabama,,Eastern Kentucky,REG (Non-Conf),W 111-67,,18,2,2,1.0,0,0,2,2,1.0,1.0,2,4,0.5,2,8,10,0,1,2,1,0,6,9.8,H,1,1,nick-pringle-1,Nick Pringle,2024
12,63,13,2023-12-30,Alabama,N,Liberty,REG (Non-Conf),W 101-56,,9,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,2,3,0,0,0,1,2,2,1.2,N,1,1,nick-pringle-1,Nick Pringle,2024
13,64,14,2024-01-06,Alabama,@,Vanderbilt,REG (Conf),W 78-75,,15,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,2,2,4,0,1,1,0,1,2,4.3,A,1,1,nick-pringle-1,Nick Pringle,2024
14,65,15,2024-01-09,Alabama,,South Carolina,REG (Conf),W 74-47,*,29,1,2,0.5,0,0,1,2,0.5,0.5,1,2,0.5,0,4,4,2,1,2,2,3,3,3.4,H,1,1,nick-pringle-1,Nick Pringle,2024
15,66,16,2024-01-13,Alabama,@,Mississippi State,REG (Conf),W 82-74,*,6,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,1,5,0,-2.3,A,1,1,nick-pringle-1,Nick Pringle,2024
16,67,17,2024-01-16,Alabama,,Missouri,REG (Conf),W 93-75,*,27,4,7,0.571,0,0,4,7,0.571,0.571,2,2,1.0,1,2,3,0,0,0,1,1,10,6.6,H,1,1,nick-pringle-1,Nick Pringle,2024
17,68,18,2024-01-20,Alabama,@,Tennessee,REG (Conf),L 71-91,*,24,3,4,0.75,0,0,3,4,0.75,0.75,2,3,0.667,2,3,5,0,0,1,2,1,8,6.6,A,0,1,nick-pringle-1,Nick Pringle,2024
18,69,19,2024-01-24,Alabama,,Auburn,REG (Conf),W 79-75,*,11,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,1,1,2,0,0,0,0,4,2,0.4,H,1,1,nick-pringle-1,Nick Pringle,2024
19,70,20,2024-01-27,Alabama,,Louisiana State,REG (Conf),W 109-88,,8,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,1,3,4,0,0,1,1,2,2,1.5,H,1,1,nick-pringle-1,Nick Pringle,2024
20,71,23,2024-02-07,Alabama,@,Auburn,REG (Conf),L 81-99,,14,1,7,0.143,0,0,1,7,0.143,0.143,1,3,0.333,5,2,7,0,0,0,2,0,3,-0.2,A,0,1,nick-pringle-1,Nick Pringle,2024
21,72,24,2024-02-10,Alabama,@,Louisiana State,REG (Conf),W 109-92,,16,8,9,0.889,0,0,8,9,0.889,0.889,1,1,1.0,4,1,5,1,0,1,2,4,17,14.8,A,1,1,nick-pringle-1,Nick Pringle,2024
22,73,25,2024-02-17,Alabama,,Texas A&M,REG (Conf),W 100-75,,21,1,1,1.0,0,0,1,1,1.0,1.0,1,2,0.5,1,2,3,1,0,1,1,3,3,2.8,H,1,1,nick-pringle-1,Nick Pringle,2024
23,74,26,2024-02-21,Alabama,,Florida,REG (Conf),W 98-93 (OT),,27,6,13,0.462,0,0,6,13,0.462,0.462,1,2,0.5,3,5,8,0,0,0,1,5,13,6.5,H,1,1,nick-pringle-1,Nick Pringle,2024
24,75,27,2024-02-24,Alabama,@,Kentucky,REG (Conf),L 95-117,,16,5,7,0.714,0,0,5,7,0.714,0.714,1,3,0.333,3,1,4,0,0,0,0,4,11,8.1,A,0,1,nick-pringle-1,Nick Pringle,2024
25,76,28,2024-02-28,Alabama,@,Ole Miss,REG (Conf),W 103-88,,25,3,5,0.6,0,0,3,5,0.6,0.6,4,6,0.667,2,3,5,2,0,1,0,1,10,10.9,A,1,1,nick-pringle-1,Nick Pringle,2024
26,77,29,2024-03-02,Alabama,,Tennessee,REG (Conf),L 74-81,,25,4,4,1.0,0,0,4,4,1.0,1.0,5,7,0.714,3,6,9,1,1,1,2,3,13,14.1,H,0,1,nick-pringle-1,Nick Pringle,2024
27,78,30,2024-03-05,Alabama,@,Florida,REG (Conf),L 87-105,,18,3,4,0.75,0,0,3,4,0.75,0.75,5,8,0.625,2,3,5,1,0,0,1,4,11,8.6,A,0,1,nick-pringle-1,Nick Pringle,2024
28,79,31,2024-03-09,Alabama,,Arkansas,REG (Conf),W 92-88 (OT),*,35,2,6,0.333,0,0,2,6,0.333,0.333,6,10,0.6,2,8,10,3,2,2,2,2,10,11.5,H,1,1,nick-pringle-1,Nick Pringle,2024
