rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,8,1,2023-11-06,Longwood,@,St. Bonaventure,REG (Non-Conf),L 69-73,,10,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,2,0,2,1,0,0,0,4,0,-0.2,A,0,1,elijah-tucker-1,Elijah Tucker,2024
2,9,2,2023-11-11,Longwood,,St. Mary's (MD),REG (Non-Conf),W 95-43,,15,6,7,0.857,0,0,6,7,0.857,0.857,1,2,0.5,3,2,5,0,1,1,1,2,13,12.7,H,1,1,elijah-tucker-1,Elijah Tucker,2024
3,10,3,2023-11-15,Longwood,@,Maryland Eastern Shore,REG (Non-Conf),W 80-61,,20,4,5,0.8,0,0,4,5,0.8,0.8,0,0,,0,4,4,1,2,0,1,2,8,8.2,A,1,1,elijah-tucker-1,Elijah Tucker,2024
4,11,4,2023-11-18,Longwood,,North Carolina Central,REG (Non-Conf),W 73-66,,6,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,2,0,2,0,0,0,0,2,2,1.6,H,1,1,elijah-tucker-1,Elijah Tucker,2024
5,12,5,2023-11-24,Longwood,,Delaware State,REG (Non-Conf),W 84-82 (2OT),,26,1,5,0.2,0,0,1,5,0.2,0.2,1,2,0.5,0,4,4,0,1,0,0,2,3,0.9,H,1,1,elijah-tucker-1,Elijah Tucker,2024
6,13,6,2023-11-25,Longwood,,Lamar,REG (Non-Conf),W 83-72,,22,5,5,1.0,0,0,5,5,1.0,1.0,2,4,0.5,1,5,6,0,2,0,1,1,12,12.5,H,1,1,elijah-tucker-1,Elijah Tucker,2024
7,14,7,2023-11-26,Longwood,,Bethune-Cookman,REG (Non-Conf),W 69-48,,21,1,3,0.333,0,0,1,3,0.333,0.333,1,3,0.333,2,2,4,0,0,0,3,4,3,-2.1,H,1,1,elijah-tucker-1,Elijah Tucker,2024
8,15,8,2023-11-30,Longwood,,Newport News,REG (Non-Conf),W 95-46,,17,3,4,0.75,0,0,3,4,0.75,0.75,3,5,0.6,1,6,7,1,0,0,3,2,9,6.0,H,1,1,elijah-tucker-1,Elijah Tucker,2024
9,16,9,2023-12-03,Longwood,@,Morgan State,REG (Non-Conf),W 88-54,,23,6,11,0.545,0,0,6,11,0.545,0.545,5,6,0.833,6,5,11,0,0,0,2,3,17,13.8,A,1,1,elijah-tucker-1,Elijah Tucker,2024
10,17,10,2023-12-09,Longwood,@,Delaware State,REG (Non-Conf),W 62-61,,20,2,4,0.5,0,0,2,4,0.5,0.5,1,2,0.5,0,3,3,0,0,0,3,3,5,-0.7,A,1,1,elijah-tucker-1,Elijah Tucker,2024
11,18,11,2023-12-11,Longwood,,Gallaudet,REG (Non-Conf),W 92-61,,12,4,5,0.8,0,0,4,5,0.8,0.8,1,3,0.333,1,1,2,0,1,1,1,0,9,8.0,H,1,1,elijah-tucker-1,Elijah Tucker,2024
12,19,12,2023-12-13,Longwood,@,Milwaukee,REG (Non-Conf),W 80-67,,14,1,3,0.333,0,0,1,3,0.333,0.333,2,2,1.0,1,2,3,1,0,0,2,3,4,1.1,A,1,1,elijah-tucker-1,Elijah Tucker,2024
13,20,13,2023-12-17,Longwood,,VMI,REG (Non-Conf),W 68-49,,13,1,4,0.25,0,0,1,4,0.25,0.25,1,2,0.5,2,1,3,0,1,1,1,1,3,2.2,H,1,1,elijah-tucker-1,Elijah Tucker,2024
14,21,14,2023-12-20,Longwood,@,North Carolina Central,REG (Non-Conf),L 70-79,,14,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,1,0,1,0,0,0,0,2,4,1.9,A,0,1,elijah-tucker-1,Elijah Tucker,2024
15,22,15,2023-12-30,Longwood,@,Dayton,REG (Non-Conf),L 69-78,,13,4,7,0.571,0,0,4,7,0.571,0.571,3,4,0.75,2,2,4,0,0,0,0,4,11,7.7,A,0,1,elijah-tucker-1,Elijah Tucker,2024
16,23,16,2024-01-03,Longwood,@,Winthrop,REG (Conf),L 60-68 (OT),,21,2,3,0.667,0,0,2,3,0.667,0.667,0,0,,1,2,3,1,1,0,3,3,4,1.5,A,0,1,elijah-tucker-1,Elijah Tucker,2024
17,24,17,2024-01-06,Longwood,,Charleston Southern,REG (Conf),W 77-56,,9,0,3,0.0,0,0,0,3,0.0,0.0,4,4,1.0,2,0,2,0,0,0,1,0,4,2.3,H,1,1,elijah-tucker-1,Elijah Tucker,2024
18,25,18,2024-01-11,Longwood,,Radford,REG (Conf),L 58-69,,15,4,9,0.444,0,0,4,9,0.444,0.444,0,0,,4,1,5,0,0,0,2,2,8,3.6,H,0,1,elijah-tucker-1,Elijah Tucker,2024
19,26,19,2024-01-13,Longwood,@,UNC Asheville,REG (Conf),L 61-65,,17,2,3,0.667,0,0,2,3,0.667,0.667,2,3,0.667,3,1,4,0,2,0,2,2,6,5.9,A,0,1,elijah-tucker-1,Elijah Tucker,2024
20,27,20,2024-01-17,Longwood,@,USC Upstate,REG (Conf),L 71-73,,13,4,6,0.667,0,0,4,6,0.667,0.667,1,1,1.0,0,0,0,0,0,0,1,4,9,3.8,A,0,1,elijah-tucker-1,Elijah Tucker,2024
21,28,21,2024-01-20,Longwood,,Presbyterian,REG (Conf),W 80-70,,16,2,5,0.4,0,0,2,5,0.4,0.4,3,4,0.75,3,4,7,2,1,2,0,0,7,11.0,H,1,1,elijah-tucker-1,Elijah Tucker,2024
22,29,22,2024-01-24,Longwood,,Gardner-Webb,REG (Conf),L 64-76,,24,3,9,0.333,0,0,3,9,0.333,0.333,1,1,1.0,4,3,7,0,0,0,1,3,7,3.4,H,0,1,elijah-tucker-1,Elijah Tucker,2024
23,30,23,2024-02-01,Longwood,@,High Point,REG (Conf),L 76-93,,20,8,12,0.667,0,0,8,12,0.667,0.667,6,6,1.0,4,2,6,0,0,0,0,2,22,19.4,A,0,1,elijah-tucker-1,Elijah Tucker,2024
24,31,24,2024-02-03,Longwood,@,Charleston Southern,REG (Conf),L 77-83,,28,6,8,0.75,0,0,6,8,0.75,0.75,5,9,0.556,2,2,4,0,0,0,3,1,17,10.8,A,0,1,elijah-tucker-1,Elijah Tucker,2024
25,32,25,2024-02-07,Longwood,,USC Upstate,REG (Conf),L 64-69,*,12,3,4,0.75,0,0,3,4,0.75,0.75,2,2,1.0,1,2,3,0,1,0,0,5,8,6.7,H,0,1,elijah-tucker-1,Elijah Tucker,2024
26,33,26,2024-02-10,Longwood,,Winthrop,REG (Conf),W 84-74,*,26,2,7,0.286,0,0,2,7,0.286,0.286,2,2,1.0,2,4,6,0,1,0,1,4,6,2.9,H,1,1,elijah-tucker-1,Elijah Tucker,2024
27,34,27,2024-02-17,Longwood,@,Presbyterian,REG (Conf),W 81-73,*,24,3,5,0.6,0,0,3,5,0.6,0.6,1,1,1.0,2,3,5,0,2,0,2,4,7,5.4,A,1,1,elijah-tucker-1,Elijah Tucker,2024
28,35,28,2024-02-21,Longwood,,UNC Asheville,REG (Conf),W 80-75,*,25,4,5,0.8,0,0,4,5,0.8,0.8,1,2,0.5,1,1,2,1,1,0,2,2,9,6.6,H,1,1,elijah-tucker-1,Elijah Tucker,2024
29,36,29,2024-02-24,Longwood,@,Radford,REG (Conf),L 82-88,*,25,5,7,0.714,0,0,5,7,0.714,0.714,3,4,0.75,3,8,11,0,0,0,1,5,13,11.2,A,0,1,elijah-tucker-1,Elijah Tucker,2024
30,37,30,2024-02-29,Longwood,@,Gardner-Webb,REG (Conf),L 69-72,*,27,5,9,0.556,0,0,5,9,0.556,0.556,1,4,0.25,3,6,9,0,1,0,1,3,11,8.2,A,0,1,elijah-tucker-1,Elijah Tucker,2024
31,38,31,2024-03-02,Longwood,,High Point,REG (Conf),W 74-72,*,14,2,5,0.4,0,0,2,5,0.4,0.4,0,0,,0,0,0,0,1,0,5,5,4,-4.7,H,1,1,elijah-tucker-1,Elijah Tucker,2024
32,39,32,2024-03-08,Longwood,N,Winthrop,CTOURN,W 69-56,*,18,2,4,0.5,0,0,2,4,0.5,0.5,2,2,1.0,3,3,6,1,2,1,1,2,6,8.6,N,1,0,elijah-tucker-1,Elijah Tucker,2024
33,40,33,2024-03-09,Longwood,@,High Point,CTOURN,W 80-79 (OT),*,26,5,5,1.0,0,0,5,5,1.0,1.0,3,6,0.5,4,0,4,0,0,1,0,2,13,13.0,A,1,0,elijah-tucker-1,Elijah Tucker,2024
34,41,35,2024-03-22,Longwood,N,Houston,ROUND-64,L 46-86,*,19,1,3,0.333,0,0,1,3,0.333,0.333,4,4,1.0,1,1,2,1,0,0,2,2,6,3.2,N,0,0,elijah-tucker-1,Elijah Tucker,2024
