rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2024-11-04,@,West Virginia,REG (Non-Conf),L,59,87,,22,68,0.324,6,24,0.25,16,44,0.364,0.368,9,12,0.75,15,25,40,8,6,1,13,12,33,60,0.55,14,34,0.412,19,26,.731,0.667,7,12,0.583,6,28,34,16,10,8,11,14,0,1,0,robert-morris,2025
2,2,2024-11-07,@,Delaware,REG (Non-Conf),L,77,81,,27,69,0.391,9,23,0.391,18,46,0.391,0.457,14,22,0.636,14,21,35,12,5,3,11,24,25,53,0.472,5,15,0.333,20,38,.526,0.519,26,32,0.813,4,29,33,8,5,4,14,17,0,1,0,robert-morris,2025
3,3,2024-11-10,,Chatham,REG (Non-Conf),W,79,51,,28,56,0.5,7,18,0.389,21,38,0.553,0.563,16,20,0.8,12,34,46,15,5,8,14,17,21,70,0.3,5,27,0.185,16,43,.372,0.336,4,10,0.4,11,15,26,6,9,3,11,17,1,1,0,robert-morris,2025
4,4,2024-11-14,,Stonehill,REG (Non-Conf),W,63,51,,16,43,0.372,2,10,0.2,14,33,0.424,0.395,29,39,0.744,8,34,42,9,5,9,15,17,17,54,0.315,8,25,0.32,9,29,.310,0.389,9,16,0.563,5,20,25,12,7,2,11,26,1,1,0,robert-morris,2025
5,5,2024-11-15,,Lindenwood,REG (Non-Conf),W,67,53,,26,61,0.426,10,28,0.357,16,33,0.485,0.508,5,5,1.0,10,27,37,15,3,6,10,12,19,54,0.352,4,15,0.267,15,39,.385,0.389,11,18,0.611,8,20,28,10,5,2,10,12,1,1,0,robert-morris,2025
6,6,2024-11-17,,New Orleans,REG (Non-Conf),W,73,62,,22,52,0.423,9,28,0.321,13,24,0.542,0.51,20,28,0.714,11,28,39,14,5,3,17,21,20,50,0.4,3,13,0.231,17,37,.459,0.43,19,26,0.731,2,23,25,10,10,2,12,22,1,1,0,robert-morris,2025
7,7,2024-11-21,@,Cornell,REG (Non-Conf),W,86,76,,29,65,0.446,5,20,0.25,24,45,0.533,0.485,23,31,0.742,14,22,36,15,9,3,11,13,27,58,0.466,9,28,0.321,18,30,.600,0.543,13,15,0.867,4,20,24,17,8,2,13,22,1,1,0,robert-morris,2025
8,8,2024-11-27,,Canisius,REG (Non-Conf),W,72,64,,23,56,0.411,7,23,0.304,16,33,0.485,0.473,19,23,0.826,12,28,40,13,3,4,13,15,26,62,0.419,7,26,0.269,19,36,.528,0.476,5,7,0.714,5,18,23,11,7,3,9,21,1,1,0,robert-morris,2025
9,9,2024-11-30,@,Ohio,REG (Non-Conf),L,68,84,,22,54,0.407,7,19,0.368,15,35,0.429,0.472,17,20,0.85,6,17,23,12,6,0,13,16,29,56,0.518,7,16,0.438,22,40,.550,0.58,19,22,0.864,7,25,32,12,9,3,12,17,0,1,0,robert-morris,2025
10,10,2024-12-04,,Youngstown State,REG (Conf),L,58,72,,20,58,0.345,3,22,0.136,17,36,0.472,0.371,15,22,0.682,12,22,34,12,7,6,16,15,28,61,0.459,6,23,0.261,22,38,.579,0.508,10,13,0.769,6,27,33,11,8,9,13,23,0,1,0,robert-morris,2025
