rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2024-11-04,,Toledo,REG (Non-Conf),W,84,74,,35,67,0.522,7,23,0.304,28,44,0.636,0.575,7,13,0.538,11,29,40,16,9,5,11,18,28,69,0.406,3,17,0.176,25,52,.481,0.428,15,17,0.882,11,21,32,15,6,3,11,14,1,1,0,troy,2025
2,2,2024-11-09,@,New Orleans,REG (Non-Conf),W,78,61,,27,63,0.429,7,23,0.304,20,40,0.5,0.484,17,23,0.739,17,27,44,18,11,4,21,18,24,65,0.369,4,20,0.2,20,45,.444,0.4,9,20,0.45,10,20,30,15,10,5,15,22,1,1,0,troy,2025
3,3,2024-11-13,@,Arkansas,REG (Non-Conf),L,49,65,,21,55,0.382,3,19,0.158,18,36,0.5,0.409,4,7,0.571,10,22,32,12,8,5,24,16,24,56,0.429,10,23,0.435,14,33,.424,0.518,7,14,0.5,8,18,26,14,16,11,14,11,0,1,0,troy,2025
4,4,2024-11-17,@,Oregon,REG (Non-Conf),L,61,82,,25,67,0.373,3,25,0.12,22,42,0.524,0.396,8,10,0.8,12,18,30,14,9,3,17,21,29,56,0.518,7,22,0.318,22,34,.647,0.58,17,19,0.895,9,24,33,19,8,3,16,18,0,1,0,troy,2025
5,5,2024-11-19,@,West Georgia,REG (Non-Conf),W,84,65,,25,49,0.51,10,25,0.4,15,24,0.625,0.612,24,27,0.889,10,14,24,16,11,1,10,12,28,61,0.459,4,13,0.308,24,48,.500,0.492,5,6,0.833,12,14,26,10,4,1,14,17,1,1,0,troy,2025
6,6,2024-11-25,,UTSA,REG (Non-Conf),W,86,72,,28,51,0.549,11,20,0.55,17,31,0.548,0.657,19,25,0.76,7,18,25,16,15,3,15,16,24,55,0.436,13,28,0.464,11,27,.407,0.555,11,13,0.846,10,15,25,12,10,1,20,20,1,1,0,troy,2025
7,7,2024-11-29,,Merrimack,REG (Non-Conf),L,68,72,,22,48,0.458,5,19,0.263,17,29,0.586,0.51,19,30,0.633,11,20,31,13,12,2,13,9,27,49,0.551,14,25,0.56,13,24,.542,0.694,4,6,0.667,3,20,23,11,8,2,14,21,0,1,0,troy,2025
8,8,2024-12-01,,Eastern Kentucky,REG (Non-Conf),W,84,74,,29,50,0.58,8,17,0.471,21,33,0.636,0.66,18,20,0.9,8,22,30,18,6,3,15,14,29,62,0.468,4,22,0.182,25,40,.625,0.5,12,16,0.75,8,11,19,13,11,4,10,15,1,1,0,troy,2025
9,9,2024-12-10,@,Houston,REG (Non-Conf),L,42,62,,12,50,0.24,2,18,0.111,10,32,0.313,0.26,16,22,0.727,11,13,24,4,5,3,9,18,22,51,0.431,9,19,0.474,13,32,.406,0.52,9,14,0.643,10,24,34,17,7,9,8,16,0,1,0,troy,2025
10,10,2024-12-14,,Middle GA St,REG (Non-Conf),W,87,53,,31,63,0.492,4,28,0.143,27,35,0.771,0.524,21,34,0.618,16,36,52,16,13,7,19,17,20,64,0.313,1,14,0.071,19,50,.380,0.32,12,21,0.571,13,19,32,6,11,0,20,21,1,1,0,troy,2025
11,11,2024-12-17,,LaGrange,REG (Non-Conf),W,105,60,,36,68,0.529,10,29,0.345,26,39,0.667,0.603,23,33,0.697,21,26,47,19,15,9,15,22,17,57,0.298,7,19,0.368,10,38,.263,0.36,19,28,0.679,15,14,29,8,11,2,20,19,1,1,0,troy,2025
12,12,2024-12-21,,Georgia State,REG (Conf),W,77,57,,26,60,0.433,7,24,0.292,19,36,0.528,0.492,18,25,0.72,14,23,37,14,9,3,11,16,22,54,0.407,6,24,0.25,16,30,.533,0.463,7,15,0.467,8,16,24,12,3,1,13,18,1,1,0,troy,2025
13,13,2025-01-02,@,Appalachian State,REG (Conf),W,69,61,,25,57,0.439,12,35,0.343,13,22,0.591,0.544,7,10,0.7,9,26,35,18,7,5,12,16,21,56,0.375,8,26,0.308,13,30,.433,0.446,11,16,0.688,7,20,27,14,10,2,8,10,1,1,0,troy,2025
14,14,2025-01-04,@,Marshall,REG (Conf),W,58,57,,19,51,0.373,7,31,0.226,12,20,0.6,0.441,13,17,0.765,10,23,33,10,8,2,14,20,22,56,0.393,3,16,0.188,19,40,.475,0.42,10,17,0.588,12,19,31,11,8,5,13,17,1,1,0,troy,2025
