player_id,player_name,ppg,team_abbrev,year
pj-hairston-1,P.J. Hairston,14.6,north-carolina,2013
james-michael-mcadoo-1,James Michael McAdoo,14.4,north-carolina,2013
reggie-bullock-2,Reggie Bullock,13.9,north-carolina,2013
marcus-paige-1,Marcus Paige,8.2,north-carolina,2013
dexter-strickland-1,Dexter Strickland,7.8,north-carolina,2013
leslie-mcdonald-1,Leslie McDonald,7.2,north-carolina,2013
brice-johnson-1,Brice Johnson,5.4,north-carolina,2013
jp-tokoto-1,J.P. Tokoto,2.6,north-carolina,2013
joel-james-1,Joel James,2.2,north-carolina,2013
jackson-simmons-1,Jackson Simmons,1.9,north-carolina,2013
desmond-hubert-1,Desmond Hubert,1.1,north-carolina,2013
luke-davis-1,Luke Davis,0.4,north-carolina,2013
wade-moody-1,Wade Moody,0.4,north-carolina,2013
james-manor-1,James Manor,0.3,north-carolina,2013
denzel-robinson-1,Denzel Robinson,0.2,north-carolina,2013
frank-tanner-1,Frank Tanner,0.2,north-carolina,2013
