player_id,player_name,ppg,team_abbrev,year
marshall-henderson-1,Marshall Henderson,20.1,mississippi,2013
murphy-holloway-1,Murphy Holloway,14.5,mississippi,2013
reginald-buckner-1,Reginald Buckner,9.4,mississippi,2013
jarvis-summers-1,Jarvis Summers,9.1,mississippi,2013
nick-williams-2,Nick Williams,8.0,mississippi,2013
ladarius-white-1,LaDarius White,6.4,mississippi,2013
derrick-millinghaus-1,Derrick Millinghaus,5.3,mississippi,2013
aaron-jones-1,Aaron Jones,3.5,mississippi,2013
anthony-perez-1,Anthony Perez,1.7,mississippi,2013
demarco-cox-1,Demarco Cox,1.6,mississippi,2013
martavious-newby-1,Martavious Newby,1.6,mississippi,2013
terry-brutus-1,Terry Brutus,1.3,mississippi,2013
will-norman-1,Will Norman,0.7,mississippi,2013
cade-peeper-1,Cade Peeper,0.0,mississippi,2013
