player_id,player_name,ppg,team_abbrev,year
colton-iverson-1,Colton Iverson,14.2,colorado-state,2013
dorian-green-1,Dorian Green,13.0,colorado-state,2013
wes-eikmeier-2,Wes Eikmeier,12.6,colorado-state,2013
greg-smith-2,Greg Smith,11.2,colorado-state,2013
pierce-hornung-1,Pierce Hornung,8.4,colorado-state,2013
daniel-bejarano-1,Daniel Bejarano,6.3,colorado-state,2013
jonathan-octeus-1,Jon Octeus,4.7,colorado-state,2013
gerson-santo-1,Gerson Santo,2.1,colorado-state,2013
jordan-mason-1,Jordan Mason,1.8,colorado-state,2013
joe-de-ciman-1,Joe De Ciman,1.0,colorado-state,2013
josh-morgan-1,Josh Morgan,0.8,colorado-state,2013
stephon-wynn-1,Stephon Wynn,0.0,colorado-state,2013
trevor-williams-1,Trevor Williams,0.0,colorado-state,2013
