rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,36,1,2010-11-12,Boston University,@,Northeastern,REG (Non-Conf),L 64-66,*,28,1,2,0.5,0,0,1,2,0.5,0.5,0,2,0.0,1,1,2,0,0,1,1,2,2,0.1,A,0,1,patrick-hazel-1,Patrick Hazel,2011
2,37,2,2010-11-16,Boston University,N,George Washington,REG (Non-Conf),W 76-67,,17,0,0,,0,0,0,0,,,0,0,,0,0,0,1,2,1,1,5,0,0.4,N,1,1,patrick-hazel-1,Patrick Hazel,2011
3,38,3,2010-11-17,Boston University,@,Villanova,REG (Non-Conf),L 66-82,,21,3,4,0.75,0,0,3,4,0.75,0.75,3,8,0.375,4,3,7,0,0,1,0,2,9,9.0,A,0,1,patrick-hazel-1,Patrick Hazel,2011
4,39,4,2010-11-19,Boston University,,Marist,REG (Non-Conf),W 58-37,*,31,0,3,0.0,0,0,0,3,0.0,0.0,4,6,0.667,5,8,13,1,0,4,1,0,4,9.5,H,1,1,patrick-hazel-1,Patrick Hazel,2011
5,40,5,2010-11-22,Boston University,N,Hampton,REG (Non-Conf),L 50-51,*,24,2,3,0.667,0,0,2,3,0.667,0.667,5,9,0.556,3,2,5,1,0,4,0,2,9,11.5,N,0,1,patrick-hazel-1,Patrick Hazel,2011
6,41,6,2010-11-23,Boston University,N,Nevada,REG (Non-Conf),W 66-57,*,23,3,6,0.5,0,0,3,6,0.5,0.5,0,1,0.0,3,1,4,1,0,1,0,4,6,4.8,N,1,1,patrick-hazel-1,Patrick Hazel,2011
7,42,7,2010-11-27,Boston University,,Cornell,REG (Non-Conf),W 66-61,*,25,1,2,0.5,0,0,1,2,0.5,0.5,3,6,0.5,2,6,8,3,1,1,1,2,5,8.0,H,1,1,patrick-hazel-1,Patrick Hazel,2011
8,43,8,2010-11-30,Boston University,@,Kentucky,REG (Non-Conf),L 57-91,*,26,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,2,2,4,0,0,0,1,3,2,0.8,A,0,1,patrick-hazel-1,Patrick Hazel,2011
9,44,9,2010-12-04,Boston University,@,Bucknell,REG (Non-Conf),L 49-52,*,20,3,6,0.5,0,0,3,6,0.5,0.5,0,3,0.0,3,4,7,0,0,3,2,2,6,4.4,A,0,1,patrick-hazel-1,Patrick Hazel,2011
10,45,10,2010-12-09,Boston University,,La Salle,REG (Non-Conf),L 81-84,*,17,1,1,1.0,0,0,1,1,1.0,1.0,1,2,0.5,1,2,3,0,0,1,0,3,3,3.1,H,0,1,patrick-hazel-1,Patrick Hazel,2011
11,46,11,2010-12-11,Boston University,@,Harvard,REG (Non-Conf),L 71-87,*,20,3,4,0.75,0,0,3,4,0.75,0.75,1,3,0.333,1,3,4,0,0,2,0,3,7,6.4,A,0,1,patrick-hazel-1,Patrick Hazel,2011
12,47,12,2010-12-21,Boston University,,Saint Joseph's,REG (Non-Conf),W 85-79,,16,2,5,0.4,0,0,2,5,0.4,0.4,1,1,1.0,4,0,4,0,0,0,0,2,5,4.3,H,1,1,patrick-hazel-1,Patrick Hazel,2011
13,48,13,2010-12-29,Boston University,,Quinnipiac,REG (Non-Conf),L 81-82,,14,0,1,0.0,0,0,0,1,0.0,0.0,1,2,0.5,1,4,5,1,0,1,0,3,1,2.0,H,0,1,patrick-hazel-1,Patrick Hazel,2011
14,49,14,2010-12-31,Boston University,@,Massachusetts,REG (Non-Conf),L 54-71,,22,0,1,0.0,0,0,0,1,0.0,0.0,1,2,0.5,2,1,3,1,1,0,0,2,1,2.5,A,0,1,patrick-hazel-1,Patrick Hazel,2011
15,50,15,2011-01-02,Boston University,@,Maine,REG (Conf),L 52-65,*,20,2,7,0.286,0,0,2,7,0.286,0.286,4,5,0.8,3,3,6,0,0,3,2,2,8,5.8,A,0,1,patrick-hazel-1,Patrick Hazel,2011
16,51,16,2011-01-04,Boston University,,New Hampshire,REG (Conf),W 61-54,*,29,4,6,0.667,0,0,4,6,0.667,0.667,0,0,,6,4,10,2,1,6,3,2,8,13.6,H,1,1,patrick-hazel-1,Patrick Hazel,2011
17,52,17,2011-01-09,Boston University,,Vermont,REG (Conf),W 74-65,*,21,0,3,0.0,0,0,0,3,0.0,0.0,0,2,0.0,3,3,6,1,0,1,1,4,0,-1.1,H,1,1,patrick-hazel-1,Patrick Hazel,2011
18,53,18,2011-01-15,Boston University,@,Albany (NY),REG (Conf),W 70-67,*,25,0,0,,0,0,0,0,,,3,5,0.6,0,4,4,0,0,1,1,0,3,3.1,A,1,1,patrick-hazel-1,Patrick Hazel,2011
19,54,19,2011-01-17,Boston University,@,UMBC,REG (Conf),L 67-71,*,13,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,2,0,2,0,0,1,0,4,0,-0.2,A,0,1,patrick-hazel-1,Patrick Hazel,2011
20,55,20,2011-01-20,Boston University,,Stony Brook,REG (Conf),W 67-62,*,25,2,3,0.667,0,0,2,3,0.667,0.667,2,4,0.5,3,5,8,0,1,2,1,2,6,8.1,H,1,1,patrick-hazel-1,Patrick Hazel,2011
21,56,21,2011-01-22,Boston University,@,Hartford,REG (Conf),L 55-59,*,30,2,5,0.4,0,0,2,5,0.4,0.4,0,0,,3,8,11,0,1,3,0,2,4,8.1,A,0,1,patrick-hazel-1,Patrick Hazel,2011
22,57,22,2011-01-26,Boston University,,Binghamton,REG (Conf),W 71-66,*,18,1,4,0.25,0,0,1,4,0.25,0.25,0,2,0.0,0,3,3,0,0,0,0,4,2,-1.9,H,1,1,patrick-hazel-1,Patrick Hazel,2011
23,58,23,2011-01-29,Boston University,@,New Hampshire,REG (Conf),L 48-60,*,21,0,3,0.0,0,0,0,3,0.0,0.0,1,4,0.25,1,4,5,0,0,3,0,3,1,0.5,A,0,1,patrick-hazel-1,Patrick Hazel,2011
24,59,24,2011-02-01,Boston University,,Maine,REG (Conf),W 88-78,*,32,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,1,6,7,1,1,3,2,4,4,6.1,H,1,1,patrick-hazel-1,Patrick Hazel,2011
25,60,25,2011-02-04,Boston University,@,Stony Brook,REG (Conf),W 62-49,*,29,6,8,0.75,0,0,6,8,0.75,0.75,0,1,0.0,1,5,6,0,0,1,0,1,12,10.9,A,1,1,patrick-hazel-1,Patrick Hazel,2011
26,61,26,2011-02-10,Boston University,N,Albany (NY),REG (Conf),W 63-44,*,30,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,3,4,7,1,0,1,2,1,4,5.7,N,1,1,patrick-hazel-1,Patrick Hazel,2011
27,62,27,2011-02-12,Boston University,,Hartford,REG (Conf),W 61-50,*,19,1,2,0.5,0,0,1,2,0.5,0.5,1,2,0.5,2,6,8,1,0,1,4,3,3,1.0,H,1,1,patrick-hazel-1,Patrick Hazel,2011
28,63,28,2011-02-15,Boston University,,UMBC,REG (Conf),W 85-53,*,25,4,7,0.571,0,0,4,7,0.571,0.571,0,0,,7,5,12,2,0,4,3,1,8,11.9,H,1,1,patrick-hazel-1,Patrick Hazel,2011
29,64,29,2011-02-19,Boston University,,Canisius,REG (Non-Conf),W 70-62,*,30,2,2,1.0,0,0,2,2,1.0,1.0,0,3,0.0,2,3,5,0,0,0,0,4,4,2.9,H,1,1,patrick-hazel-1,Patrick Hazel,2011
30,65,30,2011-02-24,Boston University,@,Binghamton,REG (Conf),W 53-51,*,27,3,5,0.6,0,0,3,5,0.6,0.6,1,1,1.0,1,4,5,0,0,4,1,4,7,6.8,A,1,1,patrick-hazel-1,Patrick Hazel,2011
31,66,31,2011-02-27,Boston University,@,Vermont,REG (Conf),W 66-64 (OT),*,33,1,2,0.5,0,0,1,2,0.5,0.5,2,5,0.4,2,4,6,0,1,3,1,2,4,5.7,A,1,1,patrick-hazel-1,Patrick Hazel,2011
32,67,32,2011-03-05,Boston University,N,New Hampshire,CTOURN,W 69-60,*,29,3,4,0.75,0,0,3,4,0.75,0.75,3,5,0.6,2,8,10,0,0,2,1,3,9,9.6,N,1,0,patrick-hazel-1,Patrick Hazel,2011
33,68,33,2011-03-06,Boston University,N,Hartford,CTOURN,W 55-49,*,23,2,2,1.0,0,0,2,2,1.0,1.0,6,6,1.0,1,3,4,0,1,3,3,3,10,9.9,N,1,0,patrick-hazel-1,Patrick Hazel,2011
