rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,1,1,2010-11-12,UCLA,,Cal State Northridge,REG (Non-Conf),W 83-50,*,20,2,2,1.0,0,0,2,2,1.0,1.0,5,8,0.625,4,3,7,1,2,1,2,4,9,10.7,H,1,1,joshua-smith-1,Joshua Smith,2011
2,2,2,2010-11-15,UCLA,,Pepperdine,REG (Non-Conf),W 79-69,*,15,5,8,0.625,0,0,5,8,0.625,0.625,3,6,0.5,5,0,5,1,2,0,1,4,13,11.8,H,1,1,joshua-smith-1,Joshua Smith,2011
3,3,3,2010-11-16,UCLA,,Pacific,REG (Non-Conf),W 57-44,*,13,1,4,0.25,0,0,1,4,0.25,0.25,1,2,0.5,0,0,0,0,0,0,1,4,3,-2.4,H,1,1,joshua-smith-1,Joshua Smith,2011
4,4,4,2010-11-24,UCLA,N,Villanova,REG (Non-Conf),L 70-82,*,19,5,7,0.714,0,0,5,7,0.714,0.714,0,1,0.0,1,3,4,1,2,1,1,4,10,9.1,N,0,1,joshua-smith-1,Joshua Smith,2011
5,5,5,2010-11-26,UCLA,N,VCU,REG (Non-Conf),L 85-89,*,13,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,0,1,1,0,1,0,0,4,2,1.4,N,0,1,joshua-smith-1,Joshua Smith,2011
6,6,6,2010-12-02,UCLA,@,Kansas,REG (Non-Conf),L 76-77,,28,6,12,0.5,0,0,6,12,0.5,0.5,5,10,0.5,8,5,13,0,0,0,0,2,17,15.3,A,0,1,joshua-smith-1,Joshua Smith,2011
7,7,7,2010-12-05,UCLA,,Montana,REG (Non-Conf),L 57-66,,17,1,8,0.125,0,0,1,8,0.125,0.125,2,3,0.667,4,1,5,2,1,0,2,1,4,1.5,H,0,1,joshua-smith-1,Joshua Smith,2011
8,8,8,2010-12-11,UCLA,,Cal Poly,REG (Non-Conf),W 72-61,*,31,6,12,0.5,0,0,6,12,0.5,0.5,7,9,0.778,8,4,12,2,1,1,0,1,19,21.7,H,1,1,joshua-smith-1,Joshua Smith,2011
9,9,9,2010-12-13,UCLA,,UC Davis,REG (Non-Conf),W 74-67,*,19,4,6,0.667,0,0,4,6,0.667,0.667,0,2,0.0,7,4,11,1,0,0,2,3,8,8.2,H,1,1,joshua-smith-1,Joshua Smith,2011
10,10,10,2010-12-18,UCLA,N,Brigham Young,REG (Non-Conf),W 86-79,*,20,4,7,0.571,0,0,4,7,0.571,0.571,7,9,0.778,5,3,8,1,1,0,3,4,15,12.4,N,1,1,joshua-smith-1,Joshua Smith,2011
