rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,1,1,2010-11-15,Hampton,@,Wake Forest,REG (Non-Conf),L 56-63,*,12,1,4,0.25,0,0,1,4,0.25,0.25,1,2,0.5,2,2,4,0,0,0,0,2,3,1.4,A,0,1,danny-agbelese-1,Danny Agbelese,2011
2,2,2,2010-11-16,Hampton,N,Winthrop,REG (Non-Conf),W 45-44,*,16,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,2,3,0,0,4,1,2,2,4.0,N,1,1,danny-agbelese-1,Danny Agbelese,2011
3,3,3,2010-11-19,Hampton,@,Fordham,REG (Non-Conf),W 58-48,*,19,2,5,0.4,0,0,2,5,0.4,0.4,1,3,0.333,2,3,5,0,0,1,0,3,5,3.3,A,1,1,danny-agbelese-1,Danny Agbelese,2011
4,4,4,2010-11-22,Hampton,N,Boston University,REG (Non-Conf),W 51-50,*,26,1,2,0.5,0,0,1,2,0.5,0.5,0,2,0.0,2,2,4,0,0,4,0,2,2,4.2,N,1,1,danny-agbelese-1,Danny Agbelese,2011
5,5,5,2010-11-23,Hampton,@,George Washington,REG (Non-Conf),W 62-51,*,24,3,4,0.75,0,0,3,4,0.75,0.75,1,2,0.5,1,1,2,0,1,4,0,2,7,9.0,A,1,1,danny-agbelese-1,Danny Agbelese,2011
6,6,6,2010-11-28,Hampton,@,High Point,REG (Non-Conf),W 70-64,*,30,1,5,0.2,0,0,1,5,0.2,0.2,1,2,0.5,3,4,7,0,0,7,1,2,3,5.9,A,1,1,danny-agbelese-1,Danny Agbelese,2011
7,7,7,2010-11-30,Hampton,,Georgia State,REG (Non-Conf),W 60-56 (OT),*,33,1,2,0.5,0,0,1,2,0.5,0.5,2,4,0.5,3,5,8,0,1,1,0,5,4,5.5,H,1,1,danny-agbelese-1,Danny Agbelese,2011
8,8,8,2010-12-04,Hampton,N,Howard,REG (Conf),W 67-55,*,30,1,4,0.25,0,0,1,4,0.25,0.25,0,2,0.0,3,8,11,1,1,4,0,4,2,6.2,N,1,1,danny-agbelese-1,Danny Agbelese,2011
9,9,9,2010-12-08,Hampton,,Delaware,REG (Non-Conf),L 53-55,*,25,0,0,,0,0,0,0,,,0,0,,1,7,8,0,0,3,0,3,0,3.7,H,0,1,danny-agbelese-1,Danny Agbelese,2011
10,10,10,2010-12-20,Hampton,,Towson,REG (Non-Conf),W 78-67,*,30,6,7,0.857,0,0,6,7,0.857,0.857,0,0,,3,3,6,0,1,3,1,3,12,13.4,H,1,1,danny-agbelese-1,Danny Agbelese,2011
11,11,11,2010-12-22,Hampton,,Liberty,REG (Non-Conf),W 62-59,*,19,3,4,0.75,0,0,3,4,0.75,0.75,0,0,,3,3,6,0,1,2,1,2,6,8.0,H,1,1,danny-agbelese-1,Danny Agbelese,2011
12,12,12,2010-12-29,Hampton,N,Dominican (CA),REG (Non-Conf),W 78-65,*,31,3,5,0.6,0,0,3,5,0.6,0.6,0,2,0.0,3,4,7,2,2,6,0,3,6,12.6,N,1,1,danny-agbelese-1,Danny Agbelese,2011
13,13,13,2010-12-30,Hampton,@,San Francisco,REG (Non-Conf),L 57-69,*,23,2,3,0.667,0,0,2,3,0.667,0.667,1,2,0.5,2,1,3,0,0,6,1,1,5,7.8,A,0,1,danny-agbelese-1,Danny Agbelese,2011
14,14,14,2011-01-01,Hampton,N,Colorado State,REG (Non-Conf),W 77-75,*,16,1,2,0.5,0,0,1,2,0.5,0.5,1,2,0.5,1,2,3,0,0,1,0,3,3,2.4,N,1,1,danny-agbelese-1,Danny Agbelese,2011
15,15,15,2011-01-08,Hampton,@,Coppin State,REG (Conf),W 67-59,*,23,2,4,0.5,0,0,2,4,0.5,0.5,1,3,0.333,0,2,2,1,1,2,0,3,5,4.7,A,1,1,danny-agbelese-1,Danny Agbelese,2011
16,16,16,2011-01-10,Hampton,@,Morgan State,REG (Conf),L 72-78,*,27,2,2,1.0,0,0,2,2,1.0,1.0,0,1,0.0,2,3,5,0,1,5,0,4,4,8.2,A,0,1,danny-agbelese-1,Danny Agbelese,2011
17,17,17,2011-01-15,Hampton,,Norfolk State,REG (Conf),W 63-56,*,28,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,1,7,8,0,0,5,0,2,0,4.1,H,1,1,danny-agbelese-1,Danny Agbelese,2011
18,18,18,2011-01-17,Hampton,,North Carolina A&T,REG (Conf),W 82-77,*,14,3,5,0.6,0,0,3,5,0.6,0.6,0,0,,4,8,12,0,0,3,0,5,6,9.0,H,1,1,danny-agbelese-1,Danny Agbelese,2011
19,19,19,2011-01-22,Hampton,@,Bethune-Cookman,REG (Conf),W 68-56,*,26,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,1,3,4,0,0,2,1,2,2,2.9,A,1,1,danny-agbelese-1,Danny Agbelese,2011
20,20,20,2011-01-24,Hampton,@,Florida A&M,REG (Conf),L 58-62,*,26,1,3,0.333,0,0,1,3,0.333,0.333,1,2,0.5,3,7,10,0,1,1,0,3,3,5.6,A,0,1,danny-agbelese-1,Danny Agbelese,2011
21,21,21,2011-01-29,Hampton,,Delaware State,REG (Conf),W 70-66 (OT),*,30,2,2,1.0,0,0,2,2,1.0,1.0,1,4,0.25,3,3,6,0,0,3,2,3,5,5.1,H,1,1,danny-agbelese-1,Danny Agbelese,2011
22,22,22,2011-01-31,Hampton,,Maryland Eastern Shore,REG (Conf),W 78-66,*,29,1,2,0.5,0,0,1,2,0.5,0.5,1,2,0.5,4,7,11,2,0,4,1,3,3,8.5,H,1,1,danny-agbelese-1,Danny Agbelese,2011
23,23,23,2011-02-05,Hampton,,South Carolina State,REG (Conf),W 64-53,*,24,3,4,0.75,0,0,3,4,0.75,0.75,1,4,0.25,4,6,10,1,0,3,1,4,7,9.0,H,1,1,danny-agbelese-1,Danny Agbelese,2011
24,24,24,2011-02-12,Hampton,@,Norfolk State,REG (Conf),W 86-72,*,14,3,4,0.75,0,0,3,4,0.75,0.75,1,2,0.5,0,1,1,0,0,2,0,4,7,5.1,A,1,1,danny-agbelese-1,Danny Agbelese,2011
25,25,25,2011-02-14,Hampton,@,North Carolina A&T,REG (Conf),L 63-74,*,17,0,3,0.0,0,0,0,3,0.0,0.0,0,0,,1,2,3,0,0,6,0,3,0,2.2,A,0,1,danny-agbelese-1,Danny Agbelese,2011
