rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2010-11-08,,Rhode Island,REG (Non-Conf),W,83,75,,29,64,0.453,3,15,0.2,26,49,0.531,0.477,22,30,0.733,14,27,41,19,8,6,14,18,24,60,0.4,14,32,0.438,10,28,.357,0.517,13,16,0.813,9,20,29,16,7,6,16,25,1,1,0,pittsburgh,2011
2,2,2010-11-10,,IllinoisâChicago,REG (Non-Conf),W,97,54,,37,64,0.578,11,21,0.524,26,43,0.605,0.664,12,20,0.6,16,26,42,27,5,7,11,13,22,58,0.379,3,10,0.3,19,48,.396,0.405,7,9,0.778,5,15,20,9,0,3,11,18,1,1,0,pittsburgh,2011
3,3,2010-11-13,,North Florida,REG (Non-Conf),W,95,49,,36,80,0.45,9,23,0.391,27,57,0.474,0.506,14,24,0.583,31,25,56,26,8,6,10,10,21,56,0.375,4,13,0.308,17,43,.395,0.411,3,7,0.429,9,15,24,10,4,2,21,21,1,1,0,pittsburgh,2011
4,4,2010-11-18,N,Maryland,REG (Non-Conf),W,79,70,,25,54,0.463,3,10,0.3,22,44,0.5,0.491,26,37,0.703,12,31,43,12,4,2,16,26,27,56,0.482,2,14,0.143,25,42,.595,0.5,14,30,0.467,6,19,25,12,5,6,8,28,1,1,0,pittsburgh,2011
5,5,2010-11-19,N,Texas,REG (Non-Conf),W,68,66,,24,57,0.421,7,14,0.5,17,43,0.395,0.482,13,24,0.542,13,18,31,16,5,2,11,23,21,50,0.42,6,13,0.462,15,37,.405,0.48,18,26,0.692,12,21,33,11,6,3,17,18,1,1,0,pittsburgh,2011
6,6,2010-11-23,,Robert Morris,REG (Non-Conf),W,74,53,,27,59,0.458,7,18,0.389,20,41,0.488,0.517,13,20,0.65,15,32,47,17,4,3,15,17,21,68,0.309,7,17,0.412,14,51,.275,0.36,4,11,0.364,15,18,33,14,5,5,8,18,1,1,0,pittsburgh,2011
7,7,2010-11-27,,Pennsylvania,REG (Non-Conf),W,82,58,,30,57,0.526,6,19,0.316,24,38,0.632,0.579,16,19,0.842,13,20,33,19,6,1,7,15,19,43,0.442,7,19,0.368,12,24,.500,0.523,13,17,0.765,6,12,18,14,1,3,13,18,1,1,0,pittsburgh,2011
8,8,2010-12-01,N,Duquesne,REG (Non-Conf),W,80,66,,30,62,0.484,5,20,0.25,25,42,0.595,0.524,15,23,0.652,19,34,53,17,4,11,19,24,25,69,0.362,8,25,0.32,17,44,.386,0.42,8,21,0.381,13,16,29,14,9,5,10,22,1,1,0,pittsburgh,2011
9,9,2010-12-04,,Rider,REG (Non-Conf),W,87,68,,31,58,0.534,7,18,0.389,24,40,0.6,0.595,18,27,0.667,10,23,33,27,8,1,6,13,27,54,0.5,7,21,0.333,20,33,.606,0.565,7,11,0.636,7,17,24,13,2,0,14,20,1,1,0,pittsburgh,2011
10,10,2010-12-08,,Delaware State,REG (Non-Conf),W,70,42,,28,55,0.509,5,17,0.294,23,38,0.605,0.555,9,13,0.692,14,26,40,20,6,1,6,12,14,43,0.326,6,18,0.333,8,25,.320,0.395,8,8,1.0,2,15,17,9,5,3,8,14,1,1,0,pittsburgh,2011
11,11,2010-12-11,N,Tennessee,REG (Non-Conf),L,76,83,,22,54,0.407,7,17,0.412,15,37,0.405,0.472,25,42,0.595,15,13,28,17,8,2,15,24,27,48,0.563,7,11,0.636,20,37,.541,0.635,22,30,0.733,10,22,32,14,5,7,20,32,0,1,0,pittsburgh,2011
12,12,2010-12-18,,Maryland Eastern Shore,REG (Non-Conf),W,97,64,,41,74,0.554,9,20,0.45,32,54,0.593,0.615,6,11,0.545,15,32,47,33,2,3,8,15,25,63,0.397,10,32,0.313,15,31,.484,0.476,4,9,0.444,5,14,19,16,2,1,6,17,1,1,0,pittsburgh,2011
13,13,2010-12-22,,American,REG (Non-Conf),W,61,46,,22,55,0.4,4,13,0.308,18,42,0.429,0.436,13,25,0.52,14,23,37,15,4,4,5,11,19,46,0.413,5,17,0.294,14,29,.483,0.467,3,4,0.75,4,18,22,14,4,2,11,20,1,1,0,pittsburgh,2011
14,14,2010-12-27,,Connecticut,REG (Conf),W,78,63,,25,48,0.521,5,11,0.455,20,37,0.541,0.573,23,30,0.767,11,21,32,19,6,5,15,23,19,60,0.317,5,21,0.238,14,39,.359,0.358,20,26,0.769,15,16,31,6,8,7,14,26,1,1,0,pittsburgh,2011
15,15,2011-01-04,@,Providence,REG (Conf),W,83,79,,27,51,0.529,10,19,0.526,17,32,0.531,0.627,19,25,0.76,10,22,32,18,2,3,22,22,29,65,0.446,8,24,0.333,21,41,.512,0.508,13,19,0.684,12,15,27,15,14,2,15,21,1,1,0,pittsburgh,2011
16,16,2011-01-08,,Marquette,REG (Conf),W,89,81,,30,50,0.6,10,18,0.556,20,32,0.625,0.7,19,27,0.704,9,27,36,24,2,6,10,22,27,65,0.415,7,20,0.35,20,45,.444,0.469,20,27,0.741,15,11,26,16,1,0,2,23,1,1,0,pittsburgh,2011
17,17,2011-01-12,@,Georgetown,REG (Conf),W,72,57,,22,49,0.449,6,16,0.375,16,33,0.485,0.51,22,31,0.71,7,24,31,15,4,1,3,21,19,50,0.38,5,20,0.25,14,30,.467,0.43,14,25,0.56,9,20,29,5,2,4,9,26,1,1,0,pittsburgh,2011
18,18,2011-01-15,,Seton Hall,REG (Conf),W,74,53,,30,72,0.417,7,20,0.35,23,52,0.442,0.465,7,13,0.538,19,26,45,20,3,1,9,14,21,51,0.412,3,14,0.214,18,37,.486,0.441,8,14,0.571,4,22,26,11,5,11,10,11,1,1,0,pittsburgh,2011
19,19,2011-01-17,,Syracuse,REG (Conf),W,74,66,,27,56,0.482,6,15,0.4,21,41,0.512,0.536,14,20,0.7,9,32,41,18,3,5,12,13,25,64,0.391,8,20,0.4,17,44,.386,0.453,8,15,0.533,8,19,27,13,6,7,7,15,1,1,0,pittsburgh,2011
