rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2010-11-12,,Georgetown,REG (Non-Conf),L,59,62,,21,52,0.404,3,12,0.25,18,40,0.45,0.433,14,23,0.609,11,27,38,15,9,10,12,17,24,56,0.429,8,21,0.381,16,35,.457,0.5,6,13,0.462,8,19,27,14,6,1,12,22,0,1,0,old-dominion,2011
2,2,2010-11-15,,High Point,REG (Non-Conf),W,79,57,,26,55,0.473,7,19,0.368,19,36,0.528,0.536,20,34,0.588,17,27,44,19,14,8,11,19,16,54,0.296,8,22,0.364,8,32,.250,0.37,17,29,0.586,10,19,29,10,4,4,16,25,1,1,0,old-dominion,2011
3,3,2010-11-19,N,Saint Peter's,REG (Non-Conf),W,59,52,,20,42,0.476,7,16,0.438,13,26,0.5,0.56,12,24,0.5,7,25,32,5,4,3,16,17,20,48,0.417,6,15,0.4,14,33,.424,0.479,6,16,0.375,8,15,23,12,6,2,13,23,1,1,0,old-dominion,2011
4,4,2010-11-21,N,Clemson,REG (Non-Conf),W,61,60,,25,53,0.472,2,11,0.182,23,42,0.548,0.491,9,13,0.692,15,21,36,10,8,2,20,19,22,51,0.431,5,15,0.333,17,36,.472,0.48,11,18,0.611,12,15,27,5,9,2,16,19,1,1,0,old-dominion,2011
5,5,2010-11-22,N,Xavier,REG (Non-Conf),W,67,58,,24,52,0.462,6,15,0.4,18,37,0.486,0.519,13,19,0.684,8,25,33,13,6,2,15,21,20,45,0.444,5,20,0.25,15,25,.600,0.5,13,22,0.591,3,20,23,9,5,2,14,22,1,1,0,old-dominion,2011
6,6,2010-12-01,,Richmond,REG (Non-Conf),W,77,70,,28,62,0.452,6,13,0.462,22,49,0.449,0.5,15,20,0.75,14,26,40,16,9,5,13,10,29,63,0.46,11,23,0.478,18,40,.450,0.548,1,1,1.0,8,19,27,16,7,7,12,16,1,1,0,old-dominion,2011
7,7,2010-12-04,@,Delaware,REG (Conf),L,67,75,,21,60,0.35,4,16,0.25,17,44,0.386,0.383,21,32,0.656,26,21,47,7,2,0,14,24,22,51,0.431,7,18,0.389,15,33,.455,0.5,24,35,0.686,13,18,31,9,3,5,6,26,0,1,0,old-dominion,2011
8,8,2010-12-07,@,East Carolina,REG (Non-Conf),W,81,68,,31,57,0.544,8,19,0.421,23,38,0.605,0.614,11,22,0.5,15,17,32,21,9,6,13,13,24,48,0.5,7,18,0.389,17,30,.567,0.573,13,17,0.765,6,14,20,18,7,1,16,18,1,1,0,old-dominion,2011
9,9,2010-12-09,,Maryland Eastern Shore,REG (Non-Conf),W,81,39,,32,74,0.432,8,20,0.4,24,54,0.444,0.486,9,17,0.529,27,33,60,21,6,7,7,12,15,58,0.259,3,18,0.167,12,40,.300,0.284,6,11,0.545,8,18,26,11,4,1,8,16,1,1,0,old-dominion,2011
10,10,2010-12-11,,Dayton,REG (Non-Conf),W,74,71,,22,58,0.379,7,20,0.35,15,38,0.395,0.44,23,28,0.821,14,25,39,13,5,8,13,16,25,60,0.417,10,24,0.417,15,36,.417,0.5,11,18,0.611,7,22,29,14,10,2,10,23,1,1,0,old-dominion,2011
