rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2010-11-12,@,Northeastern,REG (Non-Conf),L,64,66,,24,50,0.48,7,22,0.318,17,28,0.607,0.55,9,13,0.692,5,18,23,10,6,5,13,17,22,58,0.379,7,16,0.438,15,42,.357,0.44,15,18,0.833,12,21,33,13,7,0,11,14,0,1,0,boston-university,2011
2,2,2010-11-16,N,George Washington,REG (Non-Conf),W,76,67,,25,51,0.49,11,29,0.379,14,22,0.636,0.598,15,18,0.833,6,23,29,12,11,5,16,22,22,64,0.344,7,21,0.333,15,43,.349,0.398,16,20,0.8,12,20,32,11,7,5,15,20,1,1,0,boston-university,2011
3,3,2010-11-17,@,Villanova,REG (Non-Conf),L,66,82,,25,62,0.403,11,32,0.344,14,30,0.467,0.492,5,11,0.455,9,15,24,13,3,2,10,18,32,58,0.552,1,12,0.083,31,46,.674,0.56,17,22,0.773,7,22,29,21,2,4,7,13,0,1,0,boston-university,2011
4,4,2010-11-19,,Marist,REG (Non-Conf),W,58,37,,20,53,0.377,9,24,0.375,11,29,0.379,0.462,9,13,0.692,13,22,35,7,6,7,11,18,12,45,0.267,4,17,0.235,8,28,.286,0.311,9,15,0.6,10,13,23,4,7,6,11,18,1,1,0,boston-university,2011
5,5,2010-11-22,N,Hampton,REG (Non-Conf),L,50,51,,16,64,0.25,4,26,0.154,12,38,0.316,0.281,14,18,0.778,19,23,42,7,8,6,17,18,19,48,0.396,3,17,0.176,16,31,.516,0.427,10,16,0.625,5,24,29,9,8,7,17,19,0,1,0,boston-university,2011
6,6,2010-11-23,N,Nevada,REG (Non-Conf),W,66,57,,22,56,0.393,8,17,0.471,14,39,0.359,0.464,14,22,0.636,11,18,29,9,11,5,9,17,21,57,0.368,4,18,0.222,17,39,.436,0.404,11,18,0.611,19,24,43,8,6,2,18,21,1,1,0,boston-university,2011
7,7,2010-11-27,,Cornell,REG (Non-Conf),W,66,61,,18,49,0.367,7,18,0.389,11,31,0.355,0.439,23,29,0.793,9,27,36,10,7,2,14,16,20,56,0.357,9,28,0.321,11,28,.393,0.438,12,15,0.8,7,21,28,12,5,2,11,23,1,1,0,boston-university,2011
8,8,2010-11-30,@,Kentucky,REG (Non-Conf),L,57,91,,18,63,0.286,8,22,0.364,10,41,0.244,0.349,13,17,0.765,13,13,26,8,3,0,13,16,32,54,0.593,10,16,0.625,22,38,.579,0.685,17,24,0.708,10,29,39,21,5,10,13,15,0,1,0,boston-university,2011
9,9,2010-12-04,@,Bucknell,REG (Non-Conf),L,49,52,,20,60,0.333,5,20,0.25,15,40,0.375,0.375,4,9,0.444,9,25,34,11,3,3,10,13,18,58,0.31,6,23,0.261,12,35,.343,0.362,10,12,0.833,8,26,34,11,3,3,10,13,0,1,0,boston-university,2011
10,10,2010-12-09,,La Salle,REG (Non-Conf),L,81,84,,27,61,0.443,13,29,0.448,14,32,0.438,0.549,14,20,0.7,7,23,30,17,8,5,20,28,29,60,0.483,5,15,0.333,24,45,.533,0.525,21,29,0.724,10,25,35,13,14,6,17,23,0,1,0,boston-university,2011
