player_id,player_name,ppg,team_abbrev,year
johni-broome-1,Johni Broome,13.8,morehead-state,2021
devon-cooper-1,DeVon Cooper,12.5,morehead-state,2021
skyelar-potter-1,Skyelar Potter,12.0,morehead-state,2021
talon-cooper-1,Ta'Lon Cooper,8.2,morehead-state,2021
james-baker-1,James Baker,7.7,morehead-state,2021
kj-hunt-1,KJ Hunt,6.9,morehead-state,2021
julius-dixon-1,Julius Dixon,3.6,morehead-state,2021
lj-bryan-1,LJ Bryan,2.7,morehead-state,2021
jaylen-sebree-1,Jaylen Sebree,2.4,morehead-state,2021
marcus-garrett-2,Marcus Garrett,1.4,morehead-state,2021
jaden-stanley-williams-1,Jaden Stanley-Williams,1.0,morehead-state,2021
drew-thelwell-1,Drew Thelwell,0.9,morehead-state,2021
jacob-rice-1,Jacob Rice,0.3,morehead-state,2021
