player_id,player_name,ppg,team_abbrev,year
chandler-vaudrin-1,Chandler Vaudrin,12.0,winthrop,2021
adonis-arms-1,Adonis Arms,10.5,winthrop,2021
charles-falden-1,Charles Falden,10.1,winthrop,2021
dj-burns-1,D.J. Burns Jr.,10.1,winthrop,2021
josh-corbin-1,Josh Corbin,6.6,winthrop,2021
micheal-anumba-1,Micheal Anumba,6.4,winthrop,2021
kelton-talford-1,Kelton Talford,5.7,winthrop,2021
kyle-zunic-1,Kyle Zunic,5.0,winthrop,2021
russell-jones-1,Russell Jones Jr.,4.9,winthrop,2021
chase-claxton-1,Chase Claxton,4.3,winthrop,2021
jamal-king-1,Jamal King,3.6,winthrop,2021
toneari-lane-1,Toneari Lane,2.2,winthrop,2021
tom-pupavac-1,Tom Pupavac,1.0,winthrop,2021
keyshawn-hunter-1,Keyshawn Hunter,0.5,winthrop,2021
nate-buss-2,Nate Buss,0.0,winthrop,2021
