player_id,player_name,ppg,team_abbrev,year
ron-harperjr-1,Ron Harper Jr.,14.9,rutgers,2021
jacob-young-1,Jacob Young,14.1,rutgers,2021
geo-baker-1,Geo Baker,10.4,rutgers,2021
montez-mathis-1,Montez Mathis,8.3,rutgers,2021
myles-johnson-1,Myles Johnson,8.0,rutgers,2021
paul-mulcahy-1,Paul Mulcahy,5.9,rutgers,2021
caleb-mcconnell-1,Caleb McConnell,5.7,rutgers,2021
clifford-omoruyi-1,Clifford Omoruyi,3.8,rutgers,2021
mawot-mag-1,Mawot Mag,2.0,rutgers,2021
mamadou-doucoure-1,Mamadou Doucoure,1.3,rutgers,2021
jaden-jones-2,Jaden Jones,0.8,rutgers,2021
dean-reiber-1,Dean Reiber,0.8,rutgers,2021
oskar-palmquist-1,Oskar Palmquist,0.8,rutgers,2021
nick-brooks-2,Nick Brooks,0.7,rutgers,2021
luke-nathan-1,Luke Nathan,0.0,rutgers,2021
daniel-lobach-1,Daniel Lobach,0.0,rutgers,2021
aiden-terry-1,Aiden Terry,0.0,rutgers,2021
