player_id,player_name,ppg,team_abbrev,year
javion-hamlet-1,Javion Hamlet,15.7,north-texas,2021
james-reesev-1,James Reese V,10.9,north-texas,2021
thomas-bell-1,Thomas Bell,10.4,north-texas,2021
zachary-simmons-1,Zachary Simmons,10.0,north-texas,2021
mardrez-mcbride-1,Mardrez McBride,7.7,north-texas,2021
rubin-jones-1,Rubin Jones,6.2,north-texas,2021
terence-lewisii-1,Terence Lewis II,4.1,north-texas,2021
larry-wise-2,Larry Wise,3.5,north-texas,2021
abou-ousmane-1,Abou Ousmane,2.9,north-texas,2021
jj-murray-1,JJ Murray,2.6,north-texas,2021
mykell-robinson-1,Mykell Robinson,1.2,north-texas,2021
jalen-jackson-3,Jalen Jackson,0.9,north-texas,2021
