player_id,player_name,ppg,team_abbrev,year
marcus-zegarowski-1,Marcus Zegarowski,15.8,creighton,2021
denzel-mahoney-1,Denzel Mahoney,12.5,creighton,2021
damien-jefferson-1,Damien Jefferson,11.9,creighton,2021
christian-bishop-1,Christian Bishop,11.0,creighton,2021
mitchell-ballock-1,Mitchell Ballock,9.9,creighton,2021
ryan-kalkbrenner-1,Ryan Kalkbrenner,5.9,creighton,2021
alex-oconnell-1,Alex O'Connell,3.4,creighton,2021
antwann-jones-2,Antwann Jones,3.4,creighton,2021
shereef-mitchell-1,Shereef Mitchell,3.3,creighton,2021
jacob-epperson-1,Jacob Epperson,1.1,creighton,2021
nic-zeil-1,Nic Zeil,0.7,creighton,2021
sami-osmani-1,Sami Osmani,0.7,creighton,2021
andrew-merfeld-1,Andrew Merfeld,0.4,creighton,2021
devin-davis-3,Devin Davis,0.2,creighton,2021
jett-canfield-1,Jett Canfield,0.1,creighton,2021
