player_id,player_name,ppg,team_abbrev,year
max-abmas-1,Max Abmas,24.5,oral-roberts,2021
kevin-obanor-1,Kevin Obanor,18.7,oral-roberts,2021
rj-glasper-1,RJ Glasper,11.0,oral-roberts,2021
kareem-thompson-2,Kareem Thompson,8.7,oral-roberts,2021
carlos-jurgens-1,Carlos Jurgens,6.0,oral-roberts,2021
dj-weaver-2,DeShang Weaver,6.0,oral-roberts,2021
justin-lovvorn-1,Justin Lovvorn,5.1,oral-roberts,2021
francis-lacis-1,Francis Lacis,4.1,oral-roberts,2021
jonathan-alexandre-1,Jonathan Alexandre,3.4,oral-roberts,2021
dmauria-jones-1,D'Mauria Jones,3.3,oral-roberts,2021
sheldon-stevens-1,Sheldon Stevens,3.0,oral-roberts,2021
lorenz-ross-1,Lorenz Ross,2.0,oral-roberts,2021
nate-cloveriii-1,Nate Clover III,1.6,oral-roberts,2021
jamie-bergens-1,Jamie Bergens,1.4,oral-roberts,2021
ismael-plet-1,Ismael Plet,1.2,oral-roberts,2021
