player_id,player_name,ppg,team_abbrev,year
keyontae-johnson-1,Keyontae Johnson,16.0,florida,2021
tre-mann-1,Tre Mann,16.0,florida,2021
colin-castleton-1,Colin Castleton,12.4,florida,2021
tyree-appleby-1,Tyree Appleby,11.3,florida,2021
noah-locke-1,Noah Locke,10.6,florida,2021
scottie-lewis-1,Scottie Lewis,7.9,florida,2021
anthony-duruji-1,Anthony Duruji,6.1,florida,2021
omar-payne-1,Omar Payne,3.8,florida,2021
ques-glover-1,Ques Glover,2.5,florida,2021
samson-ruzhentsev-1,Samson Ruzhentsev,2.0,florida,2021
osayi-osifo-1,Osayi Osifo,1.9,florida,2021
niels-lane-1,Niels Lane,1.1,florida,2021
jason-jitoboh-1,Jason Jitoboh,0.9,florida,2021
alex-klatsky-1,Alex Klatsky,0.0,florida,2021
jack-may-2,Jack May,0.0,florida,2021
