player_id,player_name,ppg,team_abbrev,year
jason-preston-1,Jason Preston,15.7,ohio,2021
dwight-wilson-1,Dwight Wilson III,14.5,ohio,2021
ben-vanderplas-1,Ben Vander Plas,12.8,ohio,2021
ben-roderick-1,Ben Roderick,12.4,ohio,2021
lunden-mcday-1,Lunden McDay,10.2,ohio,2021
mark-sears-1,Mark Sears,8.5,ohio,2021
miles-brown-1,Miles Brown,4.6,ohio,2021
rifen-miguel-1,Rifen Miguel,2.9,ohio,2021
jalen-white-3,Jalen White,2.7,ohio,2021
sam-towns-2,Sam Towns,1.4,ohio,2021
colin-granger-1,Colin Granger,1.3,ohio,2021
mason-mcmurray-1,Mason McMurray,0.9,ohio,2021
john-tenerowicz-1,John Tenerowicz,0.4,ohio,2021
nolan-foster-1,Nolan Foster,0.3,ohio,2021
michael-brown-14,Michael Brown Jr.,0.2,ohio,2021
