rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2017-11-10,@,SMU,REG (Non-Conf),L,67,78,,21,50,0.42,8,25,0.32,13,25,0.52,0.5,17,24,0.708,7,21,28,11,6,1,12,26,22,47,0.468,8,23,0.348,14,24,.583,0.553,26,35,0.743,11,22,33,14,4,6,11,22,0,1,0,maryland-baltimore-county,2018
2,2,2017-11-12,@,Arizona,REG (Non-Conf),L,78,103,,26,62,0.419,14,28,0.5,12,34,0.353,0.532,12,16,0.75,6,16,22,14,6,0,10,15,39,64,0.609,15,28,0.536,24,36,.667,0.727,10,14,0.714,9,32,41,25,8,6,13,16,0,1,0,maryland-baltimore-county,2018
3,3,2017-11-16,,Central Penn,REG (Non-Conf),W,93,62,,28,53,0.528,11,27,0.407,17,26,0.654,0.632,26,37,0.703,9,31,40,16,8,4,20,22,21,57,0.368,6,19,0.316,15,38,.395,0.421,14,23,0.609,8,16,24,9,10,1,18,30,1,1,0,maryland-baltimore-county,2018
4,4,2017-11-19,@,Colgate,REG (Non-Conf),L,88,93,,33,61,0.541,14,25,0.56,19,36,0.528,0.656,8,10,0.8,5,25,30,16,7,1,14,18,34,60,0.567,15,28,0.536,19,32,.594,0.692,10,16,0.625,4,21,25,16,9,5,10,16,0,1,0,maryland-baltimore-county,2018
5,5,2017-11-23,,Chicago State,REG (Non-Conf),W,84,73,,26,64,0.406,14,30,0.467,12,34,0.353,0.516,18,30,0.6,12,15,27,21,10,6,11,18,29,56,0.518,3,8,0.375,26,48,.542,0.545,12,14,0.857,12,28,40,12,6,1,21,26,1,1,0,maryland-baltimore-county,2018
6,6,2017-11-24,,Nicholls State,REG (Non-Conf),W,89,88,,31,59,0.525,10,21,0.476,21,38,0.553,0.61,17,29,0.586,7,24,31,16,7,1,13,16,34,65,0.523,15,34,0.441,19,31,.613,0.638,5,9,0.556,7,26,33,19,10,4,16,27,1,1,0,maryland-baltimore-county,2018
7,7,2017-11-27,,Shenandoah,REG (Non-Conf),W,88,59,,32,66,0.485,13,34,0.382,19,32,0.594,0.583,11,19,0.579,15,23,38,25,10,1,19,19,21,55,0.382,8,25,0.32,13,30,.433,0.455,9,12,0.75,9,18,27,13,8,3,24,23,1,1,0,maryland-baltimore-county,2018
8,8,2017-12-01,N,Army,REG (Non-Conf),L,70,81,,22,56,0.393,11,26,0.423,11,30,0.367,0.491,15,24,0.625,11,18,29,13,3,2,17,15,30,58,0.517,10,26,0.385,20,32,.625,0.603,11,17,0.647,8,22,30,15,7,5,18,25,0,1,0,maryland-baltimore-county,2018
9,9,2017-12-02,@,The Citadel,REG (Non-Conf),W,98,72,,36,76,0.474,16,42,0.381,20,34,0.588,0.579,10,16,0.625,18,34,52,24,5,4,14,23,24,69,0.348,6,29,0.207,18,40,.450,0.391,18,29,0.621,13,22,35,15,9,1,10,18,1,1,0,maryland-baltimore-county,2018
10,10,2017-12-06,@,Delaware State,REG (Non-Conf),W,81,60,,28,58,0.483,16,33,0.485,12,25,0.48,0.621,9,16,0.563,10,19,29,15,10,3,10,10,23,55,0.418,7,23,0.304,16,32,.500,0.482,7,10,0.7,11,21,32,10,5,1,15,19,1,1,0,maryland-baltimore-county,2018
