rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2017-11-10,@,Monmouth,REG (Non-Conf),L,78,79,,29,66,0.439,13,33,0.394,16,33,0.485,0.538,7,17,0.412,7,21,28,17,3,2,8,24,25,51,0.49,5,12,0.417,20,39,.513,0.539,24,30,0.8,4,32,36,5,4,4,13,22,0,1,0,bucknell,2018
2,2,2017-11-12,@,Arkansas,REG (Non-Conf),L,73,101,,26,58,0.448,11,27,0.407,15,31,0.484,0.543,10,18,0.556,7,15,22,15,3,3,17,21,38,71,0.535,6,15,0.4,32,56,.571,0.577,19,25,0.76,14,24,38,12,10,5,13,21,0,1,0,bucknell,2018
3,3,2017-11-15,@,North Carolina,REG (Non-Conf),L,81,93,,29,63,0.46,11,28,0.393,18,35,0.514,0.548,12,18,0.667,7,19,26,15,4,6,13,26,31,66,0.47,6,17,0.353,25,49,.510,0.515,25,33,0.758,14,29,43,22,6,7,13,19,0,1,0,bucknell,2018
4,4,2017-11-18,@,Maryland,REG (Non-Conf),L,78,80,,30,65,0.462,10,24,0.417,20,41,0.488,0.538,8,11,0.727,8,16,24,16,8,3,10,21,28,59,0.475,4,13,0.308,24,46,.522,0.508,20,25,0.8,9,26,35,12,3,5,16,12,0,1,0,bucknell,2018
5,5,2017-11-20,,Siena,REG (Non-Conf),W,115,92,,33,54,0.611,10,20,0.5,23,34,0.676,0.704,39,45,0.867,4,21,25,24,8,2,11,22,32,67,0.478,8,21,0.381,24,46,.522,0.537,20,30,0.667,14,18,32,15,5,2,16,32,1,1,0,bucknell,2018
6,6,2017-11-22,,Ball State,REG (Non-Conf),W,87,83,,27,59,0.458,4,18,0.222,23,41,0.561,0.492,29,37,0.784,6,27,33,13,4,6,11,16,28,63,0.444,9,25,0.36,19,38,.500,0.516,18,21,0.857,6,23,29,15,6,5,11,28,1,1,0,bucknell,2018
7,7,2017-11-26,@,Stony Brook,REG (Non-Conf),W,85,76,,25,60,0.417,12,29,0.414,13,31,0.419,0.517,23,24,0.958,9,27,36,20,5,1,14,21,26,57,0.456,8,21,0.381,18,36,.500,0.526,16,28,0.571,10,24,34,17,6,1,14,22,1,1,0,bucknell,2018
8,8,2017-11-29,@,Saint Joseph's,REG (Non-Conf),L,70,83,,27,79,0.342,4,27,0.148,23,52,0.442,0.367,12,23,0.522,15,33,48,9,3,2,6,22,28,68,0.412,10,25,0.4,18,43,.419,0.485,17,24,0.708,9,36,45,15,4,6,6,16,0,1,0,bucknell,2018
9,9,2017-12-02,,Vermont,REG (Non-Conf),W,81,77,,27,52,0.519,11,24,0.458,16,28,0.571,0.625,16,23,0.696,7,22,29,18,4,3,12,22,26,54,0.481,6,15,0.4,20,39,.513,0.537,19,26,0.731,8,18,26,5,3,3,11,21,1,1,0,bucknell,2018
10,10,2017-12-05,@,Northeastern,REG (Non-Conf),L,64,82,,25,51,0.49,2,11,0.182,23,40,0.575,0.51,12,20,0.6,2,23,25,8,3,0,7,16,33,62,0.532,8,30,0.267,25,32,.781,0.597,8,12,0.667,8,26,34,16,5,2,7,18,0,1,0,bucknell,2018
11,11,2017-12-16,@,VCU,REG (Non-Conf),L,79,85,,29,58,0.5,8,26,0.308,21,32,0.656,0.569,13,16,0.813,9,23,32,13,5,2,17,19,29,61,0.475,7,18,0.389,22,43,.512,0.533,20,23,0.87,8,20,28,14,8,0,11,19,0,1,0,bucknell,2018
12,12,2017-12-19,@,Richmond,REG (Non-Conf),W,86,78,,30,61,0.492,9,20,0.45,21,41,0.512,0.566,17,23,0.739,9,26,35,15,6,3,11,14,26,59,0.441,4,17,0.235,22,42,.524,0.475,22,25,0.88,8,25,33,16,6,4,10,19,1,1,0,bucknell,2018
13,13,2017-12-22,,La Salle,REG (Non-Conf),W,88,81,,29,53,0.547,5,17,0.294,24,36,0.667,0.594,25,35,0.714,6,32,38,15,6,6,17,20,28,68,0.412,9,25,0.36,19,43,.442,0.478,16,21,0.762,7,22,29,14,9,6,10,24,1,1,0,bucknell,2018
14,14,2017-12-29,,American,REG (Conf),W,84,55,,33,56,0.589,4,16,0.25,29,40,0.725,0.625,14,25,0.56,8,34,42,17,5,7,9,19,20,57,0.351,5,24,0.208,15,33,.455,0.395,10,25,0.4,10,20,30,9,7,1,10,21,1,1,0,bucknell,2018
15,15,2018-01-02,,Boston University,REG (Conf),L,79,84,,26,60,0.433,6,21,0.286,20,39,0.513,0.483,21,29,0.724,14,24,38,10,7,5,19,23,28,57,0.491,9,21,0.429,19,36,.528,0.57,19,27,0.704,6,20,26,13,13,1,11,20,0,1,0,bucknell,2018
16,16,2018-01-05,@,Army,REG (Conf),W,83,66,,29,57,0.509,14,34,0.412,15,23,0.652,0.632,11,15,0.733,7,32,39,13,9,8,18,9,26,70,0.371,9,25,0.36,17,45,.378,0.436,5,6,0.833,10,22,32,17,9,1,17,18,1,1,0,bucknell,2018
17,17,2018-01-08,@,Lafayette,REG (Conf),W,80,75,OT,26,68,0.382,6,19,0.316,20,49,0.408,0.426,22,29,0.759,10,31,41,8,4,5,6,19,27,73,0.37,7,30,0.233,20,43,.465,0.418,14,18,0.778,11,33,44,10,2,6,9,23,1,1,0,bucknell,2018
18,18,2018-01-11,,Lehigh,REG (Conf),W,78,65,,28,69,0.406,8,27,0.296,20,42,0.476,0.464,14,19,0.737,7,26,33,14,10,2,11,15,23,56,0.411,7,19,0.368,16,37,.432,0.473,12,16,0.75,4,32,36,10,7,2,20,17,1,1,0,bucknell,2018
19,19,2018-01-15,@,Colgate,REG (Conf),W,63,51,,20,53,0.377,6,22,0.273,14,31,0.452,0.434,17,20,0.85,11,31,42,11,4,6,17,16,16,59,0.271,7,26,0.269,9,33,.273,0.331,12,18,0.667,10,22,32,9,10,3,10,19,1,1,0,bucknell,2018
20,20,2018-01-17,@,Loyola (MD),REG (Conf),W,78,70,,26,53,0.491,4,12,0.333,22,41,0.537,0.528,22,26,0.846,8,29,37,13,7,8,22,18,26,60,0.433,6,18,0.333,20,42,.476,0.483,12,18,0.667,8,15,23,14,14,4,17,22,1,1,0,bucknell,2018
21,21,2018-01-20,,Holy Cross,REG (Conf),W,77,56,,27,61,0.443,7,27,0.259,20,34,0.588,0.5,16,22,0.727,11,30,41,15,8,6,11,17,21,59,0.356,4,18,0.222,17,41,.415,0.39,10,19,0.526,11,24,35,11,5,4,13,20,1,1,0,bucknell,2018
22,22,2018-01-24,@,Navy,REG (Conf),W,87,67,,29,52,0.558,11,22,0.5,18,30,0.6,0.663,18,28,0.643,5,26,31,14,5,4,10,17,24,57,0.421,4,16,0.25,20,41,.488,0.456,15,25,0.6,9,21,30,18,5,1,9,22,1,1,0,bucknell,2018
23,23,2018-01-28,@,Boston University,REG (Conf),W,91,79,,35,61,0.574,8,22,0.364,27,39,0.692,0.639,13,17,0.765,8,22,30,14,5,4,11,16,32,70,0.457,6,12,0.5,26,58,.448,0.5,9,14,0.643,14,19,33,11,6,1,10,17,1,1,0,bucknell,2018
24,24,2018-01-31,,Army,REG (Conf),W,83,71,OT,27,61,0.443,4,20,0.2,23,41,0.561,0.475,25,38,0.658,11,26,37,9,9,5,17,17,28,69,0.406,6,20,0.3,22,49,.449,0.449,9,10,0.9,9,24,33,15,10,4,17,31,1,1,0,bucknell,2018
