rk,game_num,date,Unnamed: 3_level_1,opponent,game_type,result,pts,pts_opp,Score_OT,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_efg_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,win,is_regular_season,is_ncaa_tourney,team_abbrev,year
1,1,2017-11-11,@,Fairfield,REG (Non-Conf),L,72,80,,26,72,0.361,9,39,0.231,17,33,0.515,0.424,11,19,0.579,7,23,30,14,6,3,9,21,28,56,0.5,4,17,0.235,24,39,.615,0.536,20,24,0.833,7,37,44,13,5,5,16,22,0,1,0,pennsylvania,2018
2,2,2017-11-13,,La Salle,REG (Non-Conf),L,71,75,2OT,25,74,0.338,5,20,0.25,20,54,0.37,0.372,16,25,0.64,11,23,34,10,11,3,7,19,26,61,0.426,2,13,0.154,24,48,.500,0.443,21,26,0.808,12,38,50,6,3,8,17,18,0,1,0,pennsylvania,2018
3,3,2017-11-15,,Navy,REG (Non-Conf),W,66,45,,27,59,0.458,7,22,0.318,20,37,0.541,0.517,5,8,0.625,7,27,34,16,9,7,15,19,16,57,0.281,2,18,0.111,14,39,.359,0.298,11,15,0.733,9,21,30,4,8,2,17,15,1,1,0,pennsylvania,2018
4,4,2017-11-18,,Penn St. Brandywine,REG (Non-Conf),W,99,40,,34,64,0.531,15,39,0.385,19,25,0.76,0.648,16,22,0.727,6,38,44,27,9,3,8,11,16,71,0.225,6,30,0.2,10,41,.244,0.268,2,9,0.222,10,23,33,6,2,0,16,17,1,1,0,pennsylvania,2018
5,5,2017-11-20,N,Northern Illinois,REG (Non-Conf),W,93,80,,35,62,0.565,13,24,0.542,22,38,0.579,0.669,10,17,0.588,8,30,38,24,1,1,11,20,30,62,0.484,7,17,0.412,23,45,.511,0.54,13,22,0.591,7,21,28,11,5,2,8,19,1,1,0,pennsylvania,2018
6,6,2017-11-21,N,Towson,REG (Non-Conf),L,71,79,,28,59,0.475,6,19,0.316,22,40,0.55,0.525,9,14,0.643,8,24,32,15,4,1,14,24,24,52,0.462,7,16,0.438,17,36,.472,0.529,24,37,0.649,7,21,28,14,6,4,10,18,0,1,0,pennsylvania,2018
7,7,2017-11-22,N,Kansas City,REG (Non-Conf),W,68,65,,25,51,0.49,5,19,0.263,20,32,0.625,0.539,13,23,0.565,4,30,34,13,5,2,18,17,21,55,0.382,8,26,0.308,13,29,.448,0.455,15,20,0.75,3,27,30,10,6,0,13,24,1,1,0,pennsylvania,2018
8,8,2017-11-25,@,Monmouth,REG (Non-Conf),W,101,96,4OT,30,77,0.39,11,35,0.314,19,42,0.452,0.461,30,50,0.6,17,32,49,12,7,2,19,40,32,74,0.432,8,22,0.364,24,52,.462,0.486,24,51,0.471,14,35,49,15,6,4,19,39,1,1,0,pennsylvania,2018
9,9,2017-11-29,@,Villanova,REG (Non-Conf),L,62,90,,24,58,0.414,6,20,0.3,18,38,0.474,0.466,8,13,0.615,4,25,29,15,3,3,13,18,33,58,0.569,8,16,0.5,25,42,.595,0.638,16,19,0.842,1,29,30,16,8,5,7,18,0,1,0,pennsylvania,2018
10,10,2017-12-04,@,Howard,REG (Non-Conf),W,81,68,,27,68,0.397,11,33,0.333,16,35,0.457,0.478,16,25,0.64,18,30,48,20,6,5,16,16,23,64,0.359,5,20,0.25,18,44,.409,0.398,17,22,0.773,9,23,32,9,3,1,14,21,1,1,0,pennsylvania,2018
11,11,2017-12-06,@,Lafayette,REG (Non-Conf),W,73,68,,28,63,0.444,10,25,0.4,18,38,0.474,0.524,7,14,0.5,7,27,34,10,5,1,10,15,25,58,0.431,6,23,0.261,19,35,.543,0.483,12,14,0.857,5,31,36,10,6,3,12,17,1,1,0,pennsylvania,2018
12,12,2017-12-09,@,Dayton,REG (Non-Conf),W,78,70,,26,47,0.553,13,22,0.591,13,25,0.52,0.691,13,18,0.722,4,23,27,20,6,3,15,11,29,59,0.492,9,26,0.346,20,33,.606,0.568,3,5,0.6,6,21,27,16,4,3,14,15,1,1,0,pennsylvania,2018
13,13,2017-12-27,,Delaware State,REG (Non-Conf),W,105,52,,35,57,0.614,14,27,0.519,21,30,0.7,0.737,21,25,0.84,6,25,31,23,9,2,7,11,19,55,0.345,4,16,0.25,15,39,.385,0.382,10,14,0.714,6,16,22,5,3,1,11,16,1,1,0,pennsylvania,2018
14,14,2017-12-29,,Toledo,REG (Non-Conf),L,72,85,,28,65,0.431,8,30,0.267,20,35,0.571,0.492,8,12,0.667,7,23,30,15,3,2,6,14,30,57,0.526,9,14,0.643,21,43,.488,0.605,16,20,0.8,6,29,35,10,4,1,8,11,0,1,0,pennsylvania,2018
15,15,2018-01-06,,Princeton,REG (Conf),W,76,70,,28,54,0.519,6,16,0.375,22,38,0.579,0.574,14,22,0.636,6,21,27,10,5,1,8,17,25,55,0.455,7,21,0.333,18,34,.529,0.518,13,16,0.813,5,20,25,7,2,3,10,19,1,1,0,pennsylvania,2018
