team_abbrev,team_name,year,seed,wins,exit_round,adj_o,adj_d,adj_em,barthag,wab,off_efg,def_efg,off_to,def_to,off_or,def_or,off_ftr,def_ftr,fg3_pct,fg3_d_pct,ft_pct,off_cv,off_mean,off_range_80_20,pct_games_above_mean_o,def_cv,efg_cv,to_cv,to_std,margin_std,margin_mean,pct_games_close,pct_games_blown,off_win_loss_gap,off_last10_std,off_last10_mean,off_rating_vs_tier1_mean,off_rating_vs_tier2_mean,off_rating_vs_tier3_mean,efg_vs_tier1_mean,efg_vs_tier2_mean,efg_vs_tier3_mean,to_vs_tier1_mean,to_vs_tier2_mean,to_vs_tier3_mean,or_vs_tier1_mean,or_vs_tier2_mean,or_vs_tier3_mean,off_rating_dropoff_t1_vs_t3,efg_dropoff_t1_vs_t3,to_dropoff_t1_vs_t3,or_dropoff_t1_vs_t3,n_tier1_games,off_neutral_mean,home_away_gap,home_neutral_gap,win_pct_neutral,star_pts_cv,star_pts_mean,top8_pts_cv_mean,top8_pts_cv_max,star_fg_pct_cv,star_fg_pct_mean,top8_fg_pct_cv_mean,top8_fg_pct_cv_max,top8_fg3_pct_cv_mean,top8_fg3_pct_cv_max,top8_ft_pct_cv_mean,top8_orb_cv_mean,top8_orb_cv_max,top8_blk_cv_mean,top8_blk_cv_max,top8_stl_cv_mean,top8_stl_cv_max,top8_pts_cv_std,top8_pts_mean_std,star_pts_reliable_pct,team_fg2_pct_cv,team_fg3_pct_cv,team_ft_pct_cv,team_pts_cv,team_orb_cv,team_drb_cv,team_trb_cv,team_ast_cv,team_stl_cv,team_blk_cv,team_tov_cv,team_pf_cv,team_pts_allowed_cv,team_opp_fg3_pct_cv,team_opp_ft_pct_cv,team_opp_orb_cv,team_opp_tov_cv,team_opp_blk_cv,team_ast_to_ratio_cv,team_opp_efg_cv
louisville,Louisville,2013,1,6,Champion,112.58489550716,83.548671655522,29.036223851638,0.96863512595427,8.9696029402102,49.5,44.0,18.7,27.6,38.4,33.7,38.8,33.7,33.1,31.2,71.1,0.11793792475901715,108.44193548387096,17.299999999999997,0.5483870967741935,0.13032493090115246,0.13440819461015938,0.2605102353631415,4.853053578135942,6.732837284607146,6.72616193548387,0.3870967741935484,0.0,15.764615384615382,9.88505606121348,108.19000000000001,104.71538461538461,105.48333333333335,113.95833333333333,49.107692307692304,47.300000000000004,51.09166666666667,18.7,19.016666666666666,18.35833333333333,35.46923076923077,40.41666666666667,40.8,9.242948717948721,1.9839743589743648,-0.34166666666666856,5.330769230769228,13,101.5,11.133522727272705,12.506249999999994,0.75,0.31273939297686,17.93548387096774,0.6068031199534989,0.7529298704901823,0.3119859519053171,0.3935806451612903,0.5059290875038258,0.7433545894265368,1.3059877099225794,2.9999999999999996,0.4891802913216973,1.092210708530299,1.925330244847397,2.4166675542377014,5.567764362830023,0.9787711466286808,1.3693063937629153,0.13805784735574564,3.907167828927222,0.5806451612903226,0.15412441853265302,0.27552567403921646,0.1505547356755665,0.1556125681477829,0.3206457007834084,0.1938687238964384,0.18559214542766744,0.30521322593390915,0.2597566613603238,0.46416147549908765,0.25071782795300424,0.26065761632806167,0.23815581585975182,0.31213155098286144,0.21548695182650288,0.35466904416898953,0.21384722465857217,0.5136966979849698,0.3965351436241578,0.18577831006985335
michigan,Michigan,2013,4,5,Runner-up,120.40391147591,95.001701868699,25.40220960721099,0.93848627778826,6.188410744515,54.4,47.9,14.3,18.9,32.5,29.6,28.7,22.9,37.5,33.2,71.0,0.12122294417072998,115.9,17.040000000000006,0.5,0.10102726994153935,0.1422258230001128,0.3713963601839193,5.370391368259473,7.341379318018095,5.235231633333332,0.3333333333333333,0.03333333333333333,22.375,13.489271457141204,105.96,108.20769230769233,119.03333333333335,122.37142857142852,52.3,52.06666666666666,58.19285714285716,15.138461538461538,14.366666666666667,13.850000000000003,29.96923076923077,38.86666666666667,33.442857142857136,14.163736263736197,5.89285714285716,-1.2884615384615348,3.4736263736263666,13,115.93333333333332,11.715294117647048,4.301960784313735,1.0,0.23420850573319665,19.161290322580644,0.648811444949798,1.230931547263471,0.2728719289468315,0.5020967741935484,0.5013573738402934,1.0616584993028353,0.8471094501774786,1.533061144632844,0.567048964699452,1.2289944962430797,2.338535866733712,2.2889699137012025,5.000000000000003,1.4752240947592352,2.5,0.3305629583995865,5.6098639836974415,0.7419354838709677,0.14612239700873245,0.35545036231298843,0.13933893878038495,0.15780761236073107,0.3289653200843241,0.25095535540161473,0.21803842901615583,0.32767639814156824,0.45133546692422,0.667854451705844,0.3854737190788467,0.3286702622943458,0.18393410778957722,0.29261322964483094,0.28792362963603724,0.390520466843567,0.27971546389275787,0.646816195789603,0.7696073819735355,0.1539901675798384
wichita-state,Wichita State,2013,9,4,F4,107.8200909153,91.618494207634,16.201596707666,0.86675362298434,2.3327549131684,50.2,46.0,19.8,20.4,38.0,25.3,35.8,37.4,33.7,33.0,68.8,0.1169951508079195,106.88709677419355,24.799999999999997,0.45161290322580644,0.12479186497390689,0.1557354142300183,0.2652890061520146,5.320328229829272,5.8492821765316005,3.8840058666666666,0.4838709677419355,0.0,11.51607142857145,15.29890700525876,105.80999999999999,104.67500000000001,98.69999999999999,111.47222222222223,46.45,50.48888888888889,52.37222222222223,16.075,24.233333333333334,18.85,36.3,34.53333333333333,37.50555555555556,6.797222222222217,5.922222222222224,2.775000000000002,1.2055555555555628,4,100.23333333333333,11.068750000000009,12.110416666666666,1.0,0.47129446877378983,14.451612903225806,0.5912153704111097,0.8801107636501936,0.3329064532303947,0.4493548387096774,0.49631565252940535,0.7325087338795925,0.9411380593478723,1.412967964798748,0.49477854515929554,1.1733676919127534,2.1334770066562783,2.901054274160572,5.567764362830026,1.1790326578709647,1.9531142241082033,0.13207179344487865,3.039643980002252,0.7096774193548387,0.19065773109958833,0.2668161059510906,0.17343696760050792,0.14070955410225483,0.35193320116941484,0.20144809203242364,0.16546286257132056,0.3011630596943955,0.3652893956749807,0.5554791688743581,0.29036896534766005,0.2819472441465498,0.17447377682577034,0.32133429746850367,0.2052763594727284,0.4465834545495899,0.2832502532326415,0.7129311560966691,0.47835873063061884,0.19980690391913203
syracuse,Syracuse,2013,4,4,F4,113.42374840349,89.850260571218,23.573487832271994,0.93579661299352,5.1242984780029,49.2,43.6,19.1,23.4,39.8,34.4,35.3,35.5,33.4,29.8,67.5,0.14360410085758732,107.47741935483872,24.400000000000006,0.6774193548387096,0.12559835069398342,0.16759923453570444,0.2873088073024217,5.3949179590561185,6.632044817075895,5.717967129032259,0.45161290322580644,0.0,20.776630434782618,20.602038734067072,103.08,96.24166666666667,113.61428571428571,115.13333333333333,44.28333333333333,53.80000000000001,49.60833333333333,19.891666666666666,18.085714285714285,18.066666666666663,35.083333333333336,35.7,45.4,18.89166666666665,5.324999999999996,-1.8250000000000028,10.316666666666663,12,96.75,8.48210526315789,14.392105263157887,,0.34359294108350785,14.451612903225806,0.6889632916931058,1.159370788402054,0.2697154964673213,0.47703225806451616,0.5211223372869749,0.7675192328499721,0.9307131559946334,1.0365307795859315,0.5206768693047765,0.9218416202681899,1.1304560245252218,1.4031975692516583,2.6410225292488505,1.1310199639510723,1.69973987605707,0.29619877451600435,4.667953980275444,0.6129032258064516,0.15770759550232719,0.38950502631370826,0.17568154754954454,0.2114911267160636,0.3908153452545304,0.2819644556372233,0.24696795947139527,0.38544581088009805,0.3834570303720969,0.4681559569203408,0.32823021906368727,0.28720992650582483,0.17479605832679435,0.3632241271193458,0.20053753456272488,0.3229756561916766,0.30209761354958475,0.6387686255532158,0.5362719320727554,0.1583902629369365
ohio-state,Ohio State,2013,2,3,E8,113.3860979411,89.294119248234,24.091978692866007,0.9397395253958,7.1539837033445,50.8,45.2,16.6,20.7,32.2,27.6,34.2,28.4,35.1,32.0,69.3,0.12466550563214553,108.8866666666667,18.0,0.4,0.13180872901239776,0.16732936535293874,0.2710747476199942,4.512490965380836,8.321181785817872,4.736529655172414,0.3333333333333333,0.06666666666666667,18.802484472049727,11.364374157867207,106.37,99.40714285714284,,116.85,47.021428571428565,,54.378571428571426,18.014285714285716,,15.421428571428574,28.97142857142857,,34.82857142857143,17.44285714285715,7.357142857142861,-2.5928571428571416,5.857142857142858,14,122.69999999999999,10.422222222222217,-11.077777777777769,,0.22503389667677884,19.733333333333334,0.6065000551758386,0.7336828507735025,0.2394957438461702,0.45080000000000003,0.5214883744261306,0.6328781422420108,0.9698755290431942,1.2320852861777367,0.45659778688799135,1.0378315976788626,1.3794699779911122,1.741890834956735,2.5930942773132037,1.5097983465778153,2.340710832859355,0.1586319743433347,4.692687869914687,0.7333333333333333,0.1685198098615087,0.2996222041663891,0.19652274191461505,0.15290587195226665,0.38162734127785997,0.202213988096216,0.1841183613078644,0.354040441481321,0.3928850894151517,0.5220950058074649,0.3163606025240426,0.2724957478731072,0.18473925687821371,0.36783741404545794,0.19775738524647796,0.45951023038820177,0.3396424002731771,0.760589744770811,0.46069157405567734,0.20132046859701236
florida,Florida,2013,3,3,E8,117.59583046859,85.553475776431,32.042354692158995,0.97487111870748,4.1983291145069,55.8,42.7,17.7,22.4,34.0,28.6,29.1,30.2,38.0,30.1,68.1,0.10624271262008264,114.92333333333335,18.72,0.5666666666666667,0.13413552823296546,0.14129759412372778,0.2655835244195698,4.702598939055849,8.35348514421163,9.297053866666666,0.2,0.03333333333333333,23.154166666666683,14.927245783019275,108.54,111.18571428571427,109.58,121.04615384615384,57.01428571428572,52.510000000000005,58.87692307692308,20.514285714285712,16.68,16.984615384615385,35.285714285714285,30.330000000000002,34.699999999999996,9.860439560439573,1.8626373626373578,-3.529670329670328,-0.585714285714289,7,112.45,9.027083333333337,6.518749999999997,,0.4143383221089033,12.344827586206897,0.5336002790815925,0.8634897922212745,0.35337511406504196,0.4328965517241379,0.446046370274101,0.7763782670290572,0.8146557623960408,1.549193338482967,0.4713978365514666,1.1202866125504878,1.8436417163660404,2.4300979330636827,5.385164807134506,1.1653478431990827,1.7614027598876079,0.17222361250221166,2.8287901985531243,0.5517241379310345,0.16846049887925105,0.2502502359346102,0.1922405312866782,0.12097060287658129,0.37397717175263534,0.22801886394498058,0.20630279444301244,0.320323434039673,0.4967246626529193,0.6487144218575441,0.2933673564213001,0.23159361896036157,0.1950773022631895,0.4107087784599189,0.2049095744570638,0.3676519402372031,0.31649181189892917,0.7565324079165089,0.4083766398160871,0.18152732236136096
marquette,Marquette,2013,3,3,E8,113.27603369485,94.079622192116,19.19641150273399,0.89429568023087,4.4615635360278,50.7,46.2,21.0,19.9,37.8,33.2,41.4,31.5,30.1,31.8,72.3,0.13887694239091042,106.46666666666665,25.060000000000016,0.5333333333333333,0.11189202085629195,0.1393688898994869,0.23688650099276962,4.973826899178187,6.692307238691041,3.6149203,0.36666666666666664,0.03333333333333333,21.31055900621118,17.004081209456096,109.30999999999999,100.83846153846154,110.47999999999999,110.89166666666665,48.84615384615385,51.5,52.75833333333333,21.90769230769231,20.68,20.14166666666667,34.907692307692315,39.82,38.38333333333333,10.053205128205107,3.912179487179486,-1.7660256410256423,3.4756410256410177,13,117.06666666666666,15.030681818181819,-5.654166666666654,0.6666666666666666,0.4368478292697913,14.379310344827585,0.6275003807465942,0.871048047031993,0.35241844862448946,0.4477931034482759,0.500740486361517,0.7108092753609878,1.2206633570707075,1.699673171197595,0.4952869956692846,1.2172591192207287,1.9895560643855539,2.547075356426753,5.4772255750516585,1.4368167785555115,1.8436417163660408,0.1541521589579364,3.314613323929536,0.5517241379310345,0.15768896786718964,0.3634541662683479,0.19499589079515486,0.17147553890372405,0.32905297760233915,0.21359198846672237,0.17641709660705882,0.3043728735538187,0.3924963797012266,0.6116917354312973,0.24319058826065035,0.23830040421525017,0.17258091154833835,0.28086881455742835,0.22146481772987084,0.33528166234294454,0.31097996152711094,0.815545937068602,0.45932370913334397,0.13623647428813157
duke,Duke,2013,2,3,E8,117.99516842888,91.314235577436,26.680932851444012,0.95016297261052,7.6011640255717,54.4,45.7,15.6,20.9,29.4,32.9,37.7,31.4,40.6,29.3,73.2,0.12399623181494954,114.77096774193548,23.700000000000003,0.41935483870967744,0.11124612365154969,0.13990533952244366,0.3315952460569639,5.242413873952194,7.891503261072091,5.94343358064516,0.45161290322580644,0.03225806451612903,19.829629629629622,18.1773515978294,119.05,106.04444444444445,115.72857142857143,119.55999999999999,51.06666666666667,53.9,58.04,17.08888888888889,13.52857142857143,16.106666666666666,25.822222222222223,30.285714285714285,31.700000000000003,13.515555555555537,6.973333333333329,-0.982222222222223,5.87777777777778,9,114.15000000000002,8.711805555555543,3.9062499999999716,1.0,0.45773270284536927,17.1,0.6696071053712438,1.0597228748255703,0.3810541909360379,0.44903333333333334,0.4785974169002153,0.8000998343519737,0.7228942757492944,0.9165967961638243,0.4409043414751887,1.1713309167468642,1.600701376884266,2.192281128170084,3.8708310907779646,1.3240162106453262,2.5930942773132037,0.281355585375018,5.698986147987525,0.43333333333333335,0.17166466023249025,0.3500689062030476,0.19300021225589667,0.11755679494118154,0.4095327823242816,0.19150187430908905,0.19329985726490947,0.2718562066634662,0.39199773709699715,0.5342846304915507,0.3373411987434309,0.1918711042160542,0.18361642234026646,0.4100801595732233,0.2016701041827009,0.35593585841513625,0.3377267178391895,0.7407112251698549,0.6331708660281251,0.18886938315457788
indiana,Indiana,2013,1,2,S16,122.48666546076,89.938315419737,32.548350041023,0.97213432581824,7.7300682357241,55.2,44.0,19.1,21.2,39.7,31.5,46.0,27.7,41.1,30.6,74.5,0.11043577207536386,118.18064516129031,18.89999999999999,0.4838709677419355,0.1053502860710712,0.1471386724465183,0.21687570943258774,4.1045477007773945,6.5010108872736,8.443300322580646,0.3225806451612903,0.0,13.354615384615386,10.396666132307349,114.02000000000001,109.78,130.89999999999998,124.93846153846152,51.17999999999999,59.06666666666666,60.315384615384616,18.8,15.666666666666666,19.823076923076922,36.82666666666667,43.86666666666667,41.92307692307692,15.158461538461523,9.135384615384623,1.0230769230769212,5.096410256410252,15,111.8,4.695906432748544,8.57368421052631,0.6666666666666666,0.3202085501210155,16.806451612903224,0.6015641615865894,1.1296466271961172,0.32145599900052624,0.5676774193548388,0.543988423013797,0.9560406019947889,0.992780234550229,1.8123716693696041,0.3966284934682735,1.1093386148064728,1.821228274539888,1.8017229776834318,2.8044277160973174,1.2111314709053,2.1841177556098863,0.2796999616171201,4.383655500312872,0.6451612903225806,0.18081062269597686,0.2568641477349637,0.1400232904598039,0.1469617814073858,0.30514414242846316,0.2001623836183285,0.1824860182378429,0.33243716335777196,0.39955894398699526,0.4979959839195493,0.2505396257603193,0.16827256935018023,0.16929849163151053,0.4212043969297869,0.1668289750031639,0.32623854516772355,0.29291814596874777,0.5833461171803962,0.4244467918260305,0.15372117492314546
arizona,Arizona,2013,6,2,S16,113.00251117637,92.43472189623,20.567789280140005,0.90973754755654,4.580853060846,51.9,47.0,19.5,20.5,35.4,27.2,37.4,32.1,36.3,36.0,74.8,0.10667542892997876,108.87333333333332,16.980000000000004,0.5,0.13771141469815276,0.15272687025595408,0.289060724697839,5.649210096344768,7.9887566763247095,4.037728166666667,0.3,0.0,11.154166666666683,9.105700290355365,109.03999999999999,104.28888888888889,106.12727272727274,116.01999999999998,49.477777777777774,51.48181818181818,55.7,19.255555555555553,19.49090909090909,19.859999999999996,33.07777777777778,32.83636363636363,40.21,11.73111111111109,6.2222222222222285,0.604444444444443,7.132222222222218,9,104.2,7.964772727272731,8.437499999999986,1.0,0.3678864522457811,14.866666666666667,0.5821721254617269,1.0130751003490084,0.3868340255827593,0.4196666666666667,0.5426924599075424,1.0044730988173602,0.8575388089230169,1.2217313940649377,0.34809745772900114,1.4513721952058334,3.0512857662936463,2.3113994391765655,5.477225575051659,1.2692259166682889,1.6400168207716015,0.2193660893883604,3.964608005770225,0.6,0.15897512333542638,0.262517461283415,0.10382648117416515,0.13418539393651735,0.3202062649127403,0.2022458858219217,0.18260594837491026,0.2813184759748619,0.379642583491036,0.5652750518391882,0.30819281279673816,0.2006800887582347,0.17435584375554083,0.3540730515819003,0.19732350642675117,0.40387083499214554,0.2372260730215512,0.8749384214785121,0.45244701786089225,0.1820254526241548
