rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,35,1,2011-11-11,Missouri,,Southeast Missouri State,REG (Non-Conf),W 83-68,*,26,8,12,0.667,0,0,8,12,0.667,0.667,4,4,1.0,3,5,8,1,1,2,1,3,20,19.3,H,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
2,36,2,2011-11-14,Missouri,,Mercer,REG (Non-Conf),W 81-63,*,29,1,6,0.167,0,0,1,6,0.167,0.167,1,2,0.5,4,3,7,0,3,1,3,3,3,2.0,H,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
3,37,3,2011-11-17,Missouri,,Niagara,REG (Non-Conf),W 83-52,*,20,6,7,0.857,0,0,6,7,0.857,0.857,0,0,,1,5,6,1,0,1,0,3,12,11.9,H,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
4,38,4,2011-11-21,Missouri,N,Notre Dame,REG (Non-Conf),W 87-58,*,21,6,9,0.667,0,0,6,9,0.667,0.667,0,0,,1,7,8,2,2,1,0,3,12,13.8,N,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
5,39,5,2011-11-22,Missouri,N,California,REG (Non-Conf),W 92-53,*,18,5,6,0.833,0,0,5,6,0.833,0.833,0,1,0.0,2,3,5,1,0,0,0,4,10,8.8,N,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
6,40,6,2011-11-27,Missouri,,Binghamton,REG (Non-Conf),W 88-59,*,18,7,7,1.0,0,0,7,7,1.0,1.0,4,5,0.8,2,3,5,0,0,1,1,0,18,17.5,H,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
7,41,7,2011-12-02,Missouri,,Northwestern State,REG (Non-Conf),W 90-56,*,21,10,11,0.909,0,0,10,11,0.909,0.909,2,5,0.4,3,4,7,0,1,1,0,0,22,22.1,H,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
8,42,8,2011-12-06,Missouri,N,Villanova,REG (Non-Conf),W 81-71,*,33,8,8,1.0,0,0,8,8,1.0,1.0,1,2,0.5,5,6,11,0,0,0,2,4,17,15.9,N,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
9,43,9,2011-12-10,Missouri,,Navy,REG (Non-Conf),W 84-59,*,28,6,9,0.667,0,0,6,9,0.667,0.667,2,2,1.0,3,5,8,0,0,0,4,2,14,8.9,H,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
10,44,10,2011-12-15,Missouri,,Kennesaw State,REG (Non-Conf),W 104-67,*,22,8,10,0.8,0,0,8,10,0.8,0.8,2,2,1.0,3,4,7,0,1,1,0,1,18,18.8,H,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
11,45,11,2011-12-18,Missouri,,William & Mary,REG (Non-Conf),W 94-56,*,24,5,6,0.833,0,0,5,6,0.833,0.833,1,2,0.5,2,5,7,2,0,2,2,2,11,11.3,H,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
12,46,12,2011-12-22,Missouri,N,Illinois,REG (Non-Conf),W 78-74,*,19,7,10,0.7,0,0,7,10,0.7,0.7,0,1,0.0,3,1,4,0,1,0,3,2,14,9.0,N,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
13,47,13,2011-12-30,Missouri,@,Old Dominion,REG (Non-Conf),W 75-68,*,33,6,8,0.75,0,0,6,8,0.75,0.75,2,7,0.286,4,7,11,2,1,2,0,1,14,17.1,A,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
14,48,14,2012-01-03,Missouri,,Oklahoma,REG (Conf),W 87-49,*,27,6,7,0.857,0,0,6,7,0.857,0.857,1,1,1.0,3,5,8,0,0,1,1,2,13,13.0,H,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
15,49,15,2012-01-07,Missouri,@,Kansas State,REG (Conf),L 59-75,*,14,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,0,1,1,0,0,1,3,4,2,-1.9,A,0,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
16,50,16,2012-01-11,Missouri,@,Iowa State,REG (Conf),W 76-69,*,24,6,8,0.75,0,0,6,8,0.75,0.75,0,0,,2,6,8,3,1,0,2,4,12,11.5,A,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
17,51,17,2012-01-14,Missouri,,Texas,REG (Conf),W 84-73,*,32,10,12,0.833,0,0,10,12,0.833,0.833,1,2,0.5,2,2,4,2,1,2,3,3,21,17.8,H,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
18,52,18,2012-01-16,Missouri,,Texas A&M,REG (Conf),W 70-51,*,31,5,7,0.714,0,0,5,7,0.714,0.714,7,8,0.875,4,2,6,1,2,0,1,2,17,18.0,H,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
19,53,19,2012-01-21,Missouri,@,Baylor,REG (Conf),W 89-88,*,34,11,14,0.786,0,0,11,14,0.786,0.786,5,7,0.714,6,2,8,0,0,2,6,4,27,19.4,A,1,1,ricardo-ratliffe-1,Ricardo Ratliffe,2012
