rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,1,1,2011-11-11,North Carolina,N,Michigan State,REG (Non-Conf),W 67-55,,17,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,0,3,3,0,0,1,2,4,4,0.0,N,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
2,2,2,2011-11-13,North Carolina,@,UNC Asheville,REG (Non-Conf),W 91-75,,9,3,4,0.75,0,0,3,4,0.75,0.75,0,1,0.0,0,4,4,0,0,0,1,0,6,4.2,A,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
3,3,3,2011-11-20,North Carolina,,Mississippi Valley State,REG (Non-Conf),W 101-75,,16,3,7,0.429,0,0,3,7,0.429,0.429,4,6,0.667,4,1,5,1,3,0,2,1,10,9.9,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
4,4,4,2011-11-22,North Carolina,,Tennessee State,REG (Non-Conf),W 102-69,,12,3,4,0.75,0,0,3,4,0.75,0.75,1,2,0.5,1,3,4,0,1,0,1,0,7,6.6,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
5,5,5,2011-11-25,North Carolina,N,South Carolina,REG (Non-Conf),W 87-62,,19,3,6,0.5,0,0,3,6,0.5,0.5,0,2,0.0,0,1,1,0,0,1,0,2,6,2.4,N,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
6,6,6,2011-11-26,North Carolina,N,UNLV,REG (Non-Conf),L 80-90,,18,1,4,0.25,0,0,1,4,0.25,0.25,4,7,0.571,1,3,4,2,3,0,0,4,6,6.8,N,0,1,james-michael-mcadoo-1,James Michael McAdoo,2012
7,7,7,2011-11-30,North Carolina,,Wisconsin,REG (Non-Conf),W 60-57,,7,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,3,1,4,0,0,0,1,1,2,1.3,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
8,8,8,2011-12-03,North Carolina,@,Kentucky,REG (Non-Conf),L 72-73,,15,1,3,0.333,0,0,1,3,0.333,0.333,0,2,0.0,0,4,4,0,0,0,0,3,2,-0.5,A,0,1,james-michael-mcadoo-1,James Michael McAdoo,2012
9,9,9,2011-12-06,North Carolina,,Evansville,REG (Non-Conf),W 97-48,,16,2,7,0.286,0,0,2,7,0.286,0.286,6,9,0.667,1,4,5,0,2,0,2,1,10,6.2,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
10,10,10,2011-12-10,North Carolina,,Long Beach State,REG (Non-Conf),W 84-78,,10,0,3,0.0,0,0,0,3,0.0,0.0,0,0,,2,1,3,0,1,0,0,0,0,0.6,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
11,11,11,2011-12-17,North Carolina,,Appalachian State,REG (Non-Conf),W 97-82,,14,3,4,0.75,0,0,3,4,0.75,0.75,0,2,0.0,0,3,3,0,1,1,0,1,6,5.8,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
12,12,12,2011-12-19,North Carolina,,Nicholls State,REG (Non-Conf),W 99-49,,17,5,9,0.556,0,0,5,9,0.556,0.556,4,6,0.667,4,3,7,0,1,1,1,2,14,12.5,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
13,13,13,2011-12-21,North Carolina,,Texas,REG (Non-Conf),W 82-63,,13,2,5,0.4,0,0,2,5,0.4,0.4,4,4,1.0,0,0,0,0,1,0,2,0,8,4.3,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
14,14,14,2011-12-29,North Carolina,,Elon,REG (Non-Conf),W 100-62,,17,3,8,0.375,0,0,3,8,0.375,0.375,2,3,0.667,1,2,3,1,0,0,1,1,8,3.8,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
15,15,15,2012-01-01,North Carolina,,Monmouth,REG (Non-Conf),W 102-65,,17,1,6,0.167,0,0,1,6,0.167,0.167,4,4,1.0,3,6,9,1,0,1,3,1,6,4.1,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
16,16,16,2012-01-07,North Carolina,,Boston College,REG (Conf),W 83-60,,11,1,5,0.2,0,0,1,5,0.2,0.2,1,2,0.5,3,4,7,0,0,0,1,0,3,1.8,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
17,17,17,2012-01-10,North Carolina,,Miami (FL),REG (Conf),W 73-56,,12,1,2,0.5,0,0,1,2,0.5,0.5,0,1,0.0,1,0,1,0,1,0,0,2,2,1.5,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
18,18,18,2012-01-14,North Carolina,@,Florida State,REG (Conf),L 57-90,,10,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,1,0,-1.1,A,0,1,james-michael-mcadoo-1,James Michael McAdoo,2012
19,19,19,2012-01-19,North Carolina,@,Virginia Tech,REG (Conf),W 82-68,,10,1,2,0.5,0,0,1,2,0.5,0.5,0,0,,0,1,1,0,0,0,1,0,2,0.3,A,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
20,20,20,2012-01-26,North Carolina,,NC State,REG (Conf),W 74-55,,9,1,4,0.25,0,0,1,4,0.25,0.25,0,0,,1,0,1,1,0,0,0,3,2,-0.2,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
21,21,21,2012-01-29,North Carolina,,Georgia Tech,REG (Conf),W 93-81,,17,4,9,0.444,0,0,4,9,0.444,0.444,1,1,1.0,1,5,6,0,0,0,2,2,9,3.7,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
22,22,22,2012-01-31,North Carolina,@,Wake Forest,REG (Conf),W 68-53,,15,0,3,0.0,0,0,0,3,0.0,0.0,3,4,0.75,1,2,3,0,0,2,0,1,3,2.8,A,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
23,23,23,2012-02-04,North Carolina,@,Maryland,REG (Conf),W 83-74,,15,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,2,2,4,0,0,0,0,0,4,4.0,A,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
24,24,24,2012-02-08,North Carolina,,Duke,REG (Conf),L 84-85,,12,3,6,0.5,0,0,3,6,0.5,0.5,0,0,,1,2,3,0,0,0,0,4,6,2.7,H,0,1,james-michael-mcadoo-1,James Michael McAdoo,2012
25,25,25,2012-02-11,North Carolina,,Virginia,REG (Conf),W 70-52,,18,3,9,0.333,0,0,3,9,0.333,0.333,3,6,0.5,1,6,7,1,2,0,0,0,9,7.9,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
26,26,26,2012-02-15,North Carolina,@,Miami (FL),REG (Conf),W 73-64,,15,0,1,0.0,0,0,0,1,0.0,0.0,4,6,0.667,0,3,3,1,1,0,0,2,4,4.3,A,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
27,27,27,2012-02-18,North Carolina,,Clemson,REG (Conf),W 74-52,,11,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,0,3,3,0,0,1,0,1,2,1.5,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
28,28,28,2012-02-21,North Carolina,@,NC State,REG (Conf),W 86-74,,16,1,4,0.25,0,0,1,4,0.25,0.25,0,1,0.0,0,2,2,0,1,0,1,3,2,-1.4,A,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
29,29,29,2012-02-25,North Carolina,@,Virginia,REG (Conf),W 54-51,,12,0,1,0.0,0,0,0,1,0.0,0.0,3,4,0.75,1,3,4,0,0,0,0,1,3,3.1,A,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
30,30,30,2012-02-29,North Carolina,,Maryland,REG (Conf),W 88-64,,12,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,2,3,5,0,0,0,0,2,4,3.5,H,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
31,31,31,2012-03-03,North Carolina,@,Duke,REG (Conf),W 88-70,,21,3,5,0.6,0,0,3,5,0.6,0.6,0,0,,3,1,4,0,0,0,1,3,6,3.9,A,1,1,james-michael-mcadoo-1,James Michael McAdoo,2012
32,32,32,2012-03-09,North Carolina,N,Maryland,CTOURN,W 85-69,,29,5,8,0.625,0,0,5,8,0.625,0.625,4,6,0.667,3,5,8,1,1,0,0,0,14,14.9,N,1,0,james-michael-mcadoo-1,James Michael McAdoo,2012
33,33,33,2012-03-10,North Carolina,N,NC State,CTOURN,W 69-67,*,27,4,6,0.667,0,0,4,6,0.667,0.667,1,2,0.5,1,1,2,0,1,0,2,4,9,4.4,N,1,0,james-michael-mcadoo-1,James Michael McAdoo,2012
34,34,34,2012-03-11,North Carolina,N,Florida State,CTOURN,L 82-85,*,28,2,10,0.2,0,0,2,10,0.2,0.2,0,0,,4,4,8,0,4,1,0,1,4,6.1,N,0,0,james-michael-mcadoo-1,James Michael McAdoo,2012
35,35,35,2012-03-16,North Carolina,N,Vermont,ROUND-64,W 77-58,*,23,6,14,0.429,0,0,6,14,0.429,0.429,5,6,0.833,5,1,6,1,4,0,2,0,17,15.7,N,1,0,james-michael-mcadoo-1,James Michael McAdoo,2012
36,36,36,2012-03-18,North Carolina,N,Creighton,ROUND-32,W 87-73,,24,4,8,0.5,0,0,4,8,0.5,0.5,1,1,1.0,2,2,4,0,2,3,0,1,9,10.7,N,1,0,james-michael-mcadoo-1,James Michael McAdoo,2012
37,37,37,2012-03-23,North Carolina,N,Ohio,ROUND-16,W 73-65 (OT),,11,2,2,1.0,0,0,2,2,1.0,1.0,2,3,0.667,0,2,2,1,1,0,3,0,6,4.3,N,1,0,james-michael-mcadoo-1,James Michael McAdoo,2012
38,38,38,2012-03-25,North Carolina,N,Kansas,ROUND-8,L 67-80,,19,6,8,0.75,0,0,6,8,0.75,0.75,3,3,1.0,1,3,4,0,2,1,0,1,15,15.7,N,0,0,james-michael-mcadoo-1,James Michael McAdoo,2012
