rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,30,1,2011-11-13,Virginia,,South Carolina State,REG (Non-Conf),W 75-38,,22,3,4,0.75,0,0,3,4,0.75,0.75,2,4,0.5,1,1,2,0,1,0,2,4,8,4.0,H,1,1,akil-mitchell-1,Akil Mitchell,2012
2,31,2,2011-11-15,Virginia,,Winthrop,REG (Non-Conf),W 69-48,,20,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,2,5,7,3,0,1,1,2,2,5.6,H,1,1,akil-mitchell-1,Akil Mitchell,2012
3,32,3,2011-11-18,Virginia,N,TCU,REG (Non-Conf),L 55-57,,26,0,1,0.0,0,0,0,1,0.0,0.0,0,1,0.0,0,2,2,1,2,0,1,4,0,-0.4,N,0,1,akil-mitchell-1,Akil Mitchell,2012
4,33,4,2011-11-19,Virginia,N,Drexel,REG (Non-Conf),W 49-35,,10,0,0,,0,0,0,0,,,0,0,,0,0,0,2,0,0,1,1,0,0.0,N,1,1,akil-mitchell-1,Akil Mitchell,2012
5,34,5,2011-11-21,Virginia,N,Drake,REG (Non-Conf),W 60-52,,14,3,4,0.75,0,0,3,4,0.75,0.75,0,0,,1,2,3,0,0,0,0,4,6,4.1,N,1,1,akil-mitchell-1,Akil Mitchell,2012
6,35,6,2011-11-25,Virginia,,Green Bay,REG (Non-Conf),W 68-42,,19,3,5,0.6,0,0,3,5,0.6,0.6,2,3,0.667,0,5,5,0,0,1,2,1,8,5.1,H,1,1,akil-mitchell-1,Akil Mitchell,2012
7,36,7,2011-11-29,Virginia,,Michigan,REG (Non-Conf),W 70-58,,15,0,1,0.0,0,0,0,1,0.0,0.0,0,0,,0,2,2,1,0,0,0,1,0,0.2,H,1,1,akil-mitchell-1,Akil Mitchell,2012
8,37,8,2011-12-03,Virginia,,Longwood,REG (Non-Conf),W 86-53,,16,2,4,0.5,0,0,2,4,0.5,0.5,1,3,0.333,2,7,9,0,0,1,0,0,5,6.4,H,1,1,akil-mitchell-1,Akil Mitchell,2012
9,38,9,2011-12-06,Virginia,,George Mason,REG (Non-Conf),W 68-48,,21,2,3,0.667,0,0,2,3,0.667,0.667,0,1,0.0,1,4,5,1,0,1,0,2,4,4.8,H,1,1,akil-mitchell-1,Akil Mitchell,2012
10,39,10,2011-12-18,Virginia,@,Oregon,REG (Non-Conf),W 67-54,,15,0,2,0.0,0,0,0,2,0.0,0.0,1,2,0.5,0,1,1,0,0,0,1,4,1,-3.1,A,1,1,akil-mitchell-1,Akil Mitchell,2012
11,40,11,2011-12-21,Virginia,@,Seattle,REG (Non-Conf),W 83-77,,13,0,0,,0,0,0,0,,,1,2,0.5,0,0,0,0,0,0,0,1,1,0.2,A,1,1,akil-mitchell-1,Akil Mitchell,2012
12,41,12,2011-12-27,Virginia,,Maryland Eastern Shore,REG (Non-Conf),W 69-42,,21,4,6,0.667,0,0,4,6,0.667,0.667,1,2,0.5,2,7,9,1,0,0,1,1,9,8.8,H,1,1,akil-mitchell-1,Akil Mitchell,2012
13,42,13,2011-12-30,Virginia,,Towson,REG (Non-Conf),W 57-50,,22,0,0,,0,0,0,0,,,1,2,0.5,1,2,3,0,1,1,0,0,1,3.6,H,1,1,akil-mitchell-1,Akil Mitchell,2012
14,43,14,2012-01-02,Virginia,@,Louisiana State,REG (Non-Conf),W 57-52,,18,2,6,0.333,0,0,2,6,0.333,0.333,0,2,0.0,1,1,2,0,1,0,0,3,4,0.6,A,1,1,akil-mitchell-1,Akil Mitchell,2012
15,44,15,2012-01-07,Virginia,,Miami (FL),REG (Conf),W 52-51,,15,0,3,0.0,0,0,0,3,0.0,0.0,0,0,,2,5,7,1,1,0,0,1,0,2.1,H,1,1,akil-mitchell-1,Akil Mitchell,2012
16,45,16,2012-01-12,Virginia,@,Duke,REG (Conf),L 58-61,,15,3,4,0.75,0,0,3,4,0.75,0.75,0,0,,3,3,6,2,0,0,1,4,6,6.2,A,0,1,akil-mitchell-1,Akil Mitchell,2012
17,46,17,2012-01-19,Virginia,@,Georgia Tech,REG (Conf),W 70-38,,22,2,4,0.5,0,0,2,4,0.5,0.5,0,1,0.0,3,4,7,0,0,0,1,2,4,3.1,A,1,1,akil-mitchell-1,Akil Mitchell,2012
18,47,18,2012-01-22,Virginia,,Virginia Tech,REG (Conf),L 45-47,*,25,1,3,0.333,0,0,1,3,0.333,0.333,0,0,,1,0,1,1,1,0,0,3,2,1.5,H,0,1,akil-mitchell-1,Akil Mitchell,2012
19,48,19,2012-01-26,Virginia,,Boston College,REG (Conf),W 66-49,*,22,4,7,0.571,0,0,4,7,0.571,0.571,2,2,1.0,2,3,5,2,0,1,0,2,10,10.3,H,1,1,akil-mitchell-1,Akil Mitchell,2012
20,49,20,2012-01-28,Virginia,@,NC State,REG (Conf),W 61-60,*,16,1,3,0.333,0,0,1,3,0.333,0.333,2,2,1.0,0,1,1,1,1,0,1,4,4,1.7,A,1,1,akil-mitchell-1,Akil Mitchell,2012
21,50,21,2012-01-31,Virginia,,Clemson,REG (Conf),W 65-61,*,35,2,5,0.4,0,0,2,5,0.4,0.4,4,6,0.667,1,6,7,1,0,0,2,1,8,5.3,H,1,1,akil-mitchell-1,Akil Mitchell,2012
22,51,22,2012-02-04,Virginia,@,Florida State,REG (Conf),L 55-58,*,28,0,0,,0,0,0,0,,,0,0,,0,3,3,1,3,1,1,1,0,3.9,A,0,1,akil-mitchell-1,Akil Mitchell,2012
23,52,23,2012-02-08,Virginia,,Wake Forest,REG (Conf),W 68-44,*,35,4,10,0.4,0,0,4,10,0.4,0.4,2,2,1.0,2,4,6,4,1,0,3,4,10,6.4,H,1,1,akil-mitchell-1,Akil Mitchell,2012
24,53,24,2012-02-11,Virginia,@,North Carolina,REG (Conf),L 52-70,*,26,1,2,0.5,0,0,1,2,0.5,0.5,1,2,0.5,0,5,5,1,2,2,1,4,3,4.6,A,0,1,akil-mitchell-1,Akil Mitchell,2012
