player_id,player_name,ppg,team_abbrev,year
trevon-bluiett-1,Trevon Bluiett,15.1,xavier,2016
edmond-sumner-1,Edmond Sumner,11.0,xavier,2016
myles-davis-1,Myles Davis,10.8,xavier,2016
james-farr-1,James Farr,10.7,xavier,2016
jalen-reynolds-1,Jalen Reynolds,9.6,xavier,2016
jp-macura-1,J.P. Macura,9.4,xavier,2016
remy-abell-1,Remy Abell,6.4,xavier,2016
kaiser-gates-1,Kaiser Gates,3.2,xavier,2016
sean-omara-1,Sean O'Mara,3.2,xavier,2016
larry-austin-1,Larry Austin,1.8,xavier,2016
makinde-london-1,Makinde London,1.6,xavier,2016
ashanti-burgess-1,Ashanti Burgess,0.3,xavier,2016
alex-bergen-1,Alex Bergen,0.0,xavier,2016
kevin-coker-1,Kevin Coker,0.0,xavier,2016
tim-stainbrook-1,Tim Stainbrook,0.0,xavier,2016
