player_id,player_name,ppg,team_abbrev,year
chris-horton-1,Chris Horton,18.8,austin-peay,2016
josh-robinson-3,Josh Robinson,16.9,austin-peay,2016
khalil-davis-1,Khalil Davis,11.2,austin-peay,2016
kenny-jones-2,Kenny Jones,7.9,austin-peay,2016
jared-savag-1,Jared Savage,6.4,austin-peay,2016
john-murry-1,John Murry,5.3,austin-peay,2016
chris-porter-bunton-1,Chris Porter-Bunton,4.2,austin-peay,2016
terrell-thompson-1,Terrell Thompson,3.6,austin-peay,2016
zach-glotta-1,Zach Glotta,3.1,austin-peay,2016
steve-harris-3,Steve Harris,1.3,austin-peay,2016
assane-diop-1,Assane Diop,0.9,austin-peay,2016
tre-ivory-1,Tre' Ivory,0.7,austin-peay,2016
adam-pike-1,Adam Pike,0.2,austin-peay,2016
domas-budrys-1,Domas Budrys,0.0,austin-peay,2016
