player_id,player_name,ppg,team_abbrev,year
isaiah-miles-1,Isaiah Miles,18.1,saint-josephs,2016
deandre-bembry-1,DeAndre Bembry,17.4,saint-josephs,2016
aaron-brown-2,Aaron Brown,10.4,saint-josephs,2016
james-demery-1,James Demery,8.1,saint-josephs,2016
shavar-newkirk-1,Shavar Newkirk,8.0,saint-josephs,2016
lamarr-kimble-1,Lamarr Kimble,6.0,saint-josephs,2016
papa-ndao-1,Papa Ndao,4.9,saint-josephs,2016
pierfrancesco-oliva-1,Pierfrancesco Oliva,4.0,saint-josephs,2016
jai-williams-1,Jai Williams,1.0,saint-josephs,2016
markell-lodge-1,Markell Lodge,0.8,saint-josephs,2016
brendan-casper-1,Brendan Casper,0.7,saint-josephs,2016
javon-baumann-1,Javon Baumann,0.6,saint-josephs,2016
chris-clover-1,Chris Clover,0.5,saint-josephs,2016
mike-booth-1,Mike Booth,0.3,saint-josephs,2016
kyle-thompson-1,Kyle Thompson,0.1,saint-josephs,2016
christian-vega-1,Christian Vega,0.0,saint-josephs,2016
