player_id,player_name,ppg,team_abbrev,year
gary-payton-2,Gary Payton II,16.0,oregon-state,2016
tres-tinkle-1,Tres Tinkle,13.1,oregon-state,2016
stephen-thompsonjr-1,Stephen Thompson Jr.,10.6,oregon-state,2016
drew-eubanks-1,Drew Eubanks,7.6,oregon-state,2016
olaf-schaftenaar-1,Olaf Schaftenaar,6.4,oregon-state,2016
malcolm-duvivier-1,Malcolm Duvivier,6.1,oregon-state,2016
langston-morris-walker-1,Langston Morris-Walker,5.2,oregon-state,2016
derrick-bruce-1,Derrick Bruce,4.4,oregon-state,2016
jarmal-reid-1,Jarmal Reid,4.1,oregon-state,2016
gligorije-rakocevic-1,Gligorije Rakocevic,1.5,oregon-state,2016
daniel-gomis-1,Daniel Gomis,1.3,oregon-state,2016
cheikh-ndiaye-1,Cheikh N'diaye,1.1,oregon-state,2016
matt-dahlen-1,Matt Dahlen,0.1,oregon-state,2016
justin-stangel-1,Justin Stangel,0.0,oregon-state,2016
noah-togiai-1,Noah Togiai,0.0,oregon-state,2016
