rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year
1,83,1,2021-11-09,Iowa State,,Kennesaw State,REG (Non-Conf),W 84-73,,24,4,4,1.0,0,0,4,4,1.0,1.0,1,3,0.333,1,3,4,1,0,0,4,5,9,3.3,H,1,1,george-condittiv-1,George Conditt IV,2022
2,84,2,2021-11-12,Iowa State,,Oregon State,REG (Non-Conf),W 60-50,*,19,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,1,2,3,2,1,1,1,4,4,5.2,H,1,1,george-condittiv-1,George Conditt IV,2022
3,85,3,2021-11-16,Iowa State,,Alabama State,REG (Non-Conf),W 68-60,*,13,1,1,1.0,0,0,1,1,1.0,1.0,0,0,,0,4,4,0,1,2,0,3,2,4.1,H,1,1,george-condittiv-1,George Conditt IV,2022
4,86,4,2021-11-21,Iowa State,,Grambling State,REG (Non-Conf),W 82-47,*,15,0,2,0.0,0,0,0,2,0.0,0.0,0,0,,7,3,10,0,0,1,1,4,0,2.5,H,1,1,george-condittiv-1,George Conditt IV,2022
5,87,5,2021-11-24,Iowa State,N,Xavier,REG (Non-Conf),W 82-70,*,17,5,7,0.714,0,0,5,7,0.714,0.714,0,0,,3,2,5,2,2,0,0,5,10,11.2,N,1,1,george-condittiv-1,George Conditt IV,2022
6,88,6,2021-11-26,Iowa State,N,Memphis,REG (Non-Conf),W 78-59,*,17,0,0,,0,0,0,0,,,3,6,0.5,3,2,5,0,1,1,3,4,3,1.6,N,1,1,george-condittiv-1,George Conditt IV,2022
7,89,7,2021-12-01,Iowa State,,Arkansas–Pine Bluff,REG (Non-Conf),W 83-64,*,24,3,5,0.6,0,0,3,5,0.6,0.6,5,5,1.0,5,2,7,4,1,1,1,2,11,15.5,H,1,1,george-condittiv-1,George Conditt IV,2022
8,90,8,2021-12-04,Iowa State,@,Creighton,REG (Non-Conf),W 64-58,*,31,3,6,0.5,0,0,3,6,0.5,0.5,2,2,1.0,2,1,3,2,1,0,0,4,8,7.5,A,1,1,george-condittiv-1,George Conditt IV,2022
9,91,9,2021-12-09,Iowa State,,Iowa,REG (Non-Conf),W 73-53,*,13,2,4,0.5,0,0,2,4,0.5,0.5,0,0,,2,1,3,1,0,0,0,4,4,2.8,H,1,1,george-condittiv-1,George Conditt IV,2022
10,92,10,2021-12-12,Iowa State,,Jackson State,REG (Non-Conf),W 47-37,*,25,2,4,0.5,0,0,2,4,0.5,0.5,1,4,0.25,2,2,4,1,0,0,3,2,5,0.7,H,1,1,george-condittiv-1,George Conditt IV,2022
11,93,11,2021-12-19,Iowa State,,Southeastern Louisiana,REG (Non-Conf),W 77-54,*,14,3,3,1.0,0,0,3,3,1.0,1.0,2,2,1.0,1,2,3,2,0,1,1,2,8,8.7,H,1,1,george-condittiv-1,George Conditt IV,2022
12,94,12,2021-12-21,Iowa State,,Chicago State,REG (Non-Conf),W 79-48,*,15,2,3,0.667,0,0,2,3,0.667,0.667,4,4,1.0,4,0,4,0,0,2,0,2,8,10.1,H,1,1,george-condittiv-1,George Conditt IV,2022
13,95,13,2022-01-01,Iowa State,,Baylor,REG (Conf),L 72-77,*,21,3,4,0.75,0,0,3,4,0.75,0.75,1,2,0.5,1,1,2,1,1,2,2,4,7,5.5,H,0,1,george-condittiv-1,George Conditt IV,2022
14,96,14,2022-01-05,Iowa State,,Texas Tech,REG (Conf),W 51-47,*,17,0,0,,0,0,0,0,,,0,0,,1,2,3,2,1,0,3,4,0,-0.9,H,1,1,george-condittiv-1,George Conditt IV,2022
15,97,15,2022-01-08,Iowa State,@,Oklahoma,REG (Conf),L 66-79,*,25,2,2,1.0,0,0,2,2,1.0,1.0,0,0,,0,3,3,5,1,0,0,2,4,8.0,A,0,1,george-condittiv-1,George Conditt IV,2022
